t_s,theta_deg,alpha_deg,alpha_raw_deg,pwm,mode
0.000000,4.3945,0.1758,0.1758,0,0
0.000799,4.3945,0.1758,0.1758,0,0
0.001034,4.3945,0.1758,0.1758,0,0
0.002506,4.3945,0.1758,0.1758,0,0
0.004505,4.3945,0.1758,0.1758,0,0
0.006484,4.3945,0.1758,0.1758,0,0
0.008502,4.3945,0.1758,0.1758,0,0
0.010500,4.3945,0.1758,0.1758,0,0
0.012542,4.3945,0.1758,0.1758,0,0
0.014515,4.3945,0.1758,0.1758,0,0
0.016516,4.3945,0.1758,0.1758,0,0
0.018481,4.3945,0.1758,0.1758,0,0
0.020510,4.3945,0.1758,0.1758,0,0
0.022485,4.3945,0.1758,0.1758,0,0
0.024463,4.3945,0.1758,0.1758,0,0
0.026527,4.3945,0.1758,0.1758,0,0
0.028493,4.3945,0.1758,0.1758,0,0
0.030466,4.3945,0.1758,0.1758,0,0
0.034940,4.3945,0.1758,0.1758,0,0
0.035296,4.3945,0.1758,0.1758,0,0
0.036549,4.3945,0.1758,0.1758,0,0
0.038521,4.3945,0.1758,0.1758,0,0
0.040485,4.3945,0.1758,0.1758,0,0
0.042463,4.3945,0.1758,0.1758,0,0
0.044527,4.3945,0.1758,0.1758,0,0
0.046493,4.3945,0.1758,0.1758,0,0
0.048466,4.3945,0.1758,0.1758,0,0
0.050528,4.3945,0.1758,0.1758,0,0
0.052493,4.3945,0.1758,0.1758,0,0
0.054466,4.3945,0.1758,0.1758,0,0
0.056528,4.3945,0.1758,0.1758,0,0
0.058492,4.3945,0.1758,0.1758,0,0
0.060466,4.3945,0.1758,0.1758,0,0
0.062528,4.3945,0.1758,0.1758,0,0
0.064493,4.3945,0.1758,0.1758,0,0
0.066466,4.3945,0.1758,0.1758,0,0
0.068528,4.3945,0.1758,0.1758,0,0
0.070493,4.3945,0.1758,0.1758,0,0
0.072466,4.3945,0.1758,0.1758,0,0
0.074528,4.3945,0.1758,0.1758,0,0
0.076493,4.3945,0.1758,0.1758,0,0
0.078466,4.3945,0.1758,0.1758,0,0
0.080528,4.3945,0.1758,0.1758,0,0
0.082468,4.3945,0.1758,0.1758,0,0
0.084527,4.3945,0.1758,0.1758,0,0
0.086494,4.3945,0.1758,0.1758,0,0
0.088490,4.3945,0.1758,0.1758,0,0
0.090485,4.3945,0.1758,0.1758,0,0
0.092472,4.3945,0.1758,0.1758,0,0
0.094539,4.3945,0.1758,0.1758,0,0
0.096513,4.3945,0.1758,0.1758,0,0
0.098485,4.3945,0.1758,0.1758,0,0
0.100463,4.3945,0.1758,0.1758,0,0
0.102527,4.3945,0.1758,0.1758,0,0
0.104493,4.3945,0.1758,0.1758,0,0
0.106466,4.3945,0.1758,0.1758,0,0
0.108528,4.3945,0.1758,0.1758,0,0
0.110493,4.3945,0.1758,0.1758,0,0
0.112466,4.3945,0.1758,0.1758,0,0
0.114528,4.3945,0.1758,0.1758,0,0
0.116492,4.3945,0.1758,0.1758,0,0
0.118528,4.3945,0.1758,0.1758,0,0
0.120469,4.3945,0.1758,0.1758,0,0
0.122533,4.3945,0.1758,0.1758,0,0
0.124496,4.3945,0.1758,0.1758,0,0
0.126468,4.3945,0.1758,0.1758,0,0
0.128533,4.3945,0.1758,0.1758,0,0
0.130496,4.3945,0.1758,0.1758,0,0
0.134321,4.3945,0.1758,0.1758,0,0
0.134606,4.3945,0.1758,0.1758,0,0
0.136487,4.3945,0.1758,0.1758,0,0
0.138463,4.3945,0.1758,0.1758,0,0
0.140527,4.3945,0.1758,0.1758,0,0
0.142493,4.3945,0.1758,0.1758,0,0
