t_s,mode,alpha_deg,theta_deg,pwm
6.7419,5,-114.434,10.459,49
6.8276,5,-54.141,9.58,49
6.9144,5,77.871,-36.826,48
7.0018,5,134.121,-37.705,48
7.091,5,144.141,-42.451,47
7.1671,5,123.926,-57.744,-46
7.232,5,85.078,-64.248,-45
7.3038,5,0.703,-40.693,-47
7.3746,5,-104.59,-13.271,-49
7.4579,5,-136.934,-14.326,-49
7.5227,5,-138.34,-3.779,49
7.6165,5,-96.855,7.471,49
7.7053,5,-34.102,-3.076,49
7.7702,5,105.82,-47.373,47
7.8936,5,138.691,-47.373,47
7.9622,5,133.418,-61.26,-45
8.0669,5,96.504,-69.873,-44
8.1402,5,27.949,-56.865,-46
8.2035,5,-66.973,-18.018,-49
8.2734,5,-122.344,-13.623,-49
8.3502,5,-142.207,-10.459,-49
8.4258,5,-130.605,2.725,49
8.4916,5,-95.625,12.041,49
8.5565,5,-32.344,2.725,49
8.6196,5,60.469,-33.662,48
8.6875,5,116.016,-37.354,48
8.7523,5,144.141,-38.76,48
8.8476,5,131.133,-52.998,-46
8.9215,5,75.41,-60.732,-45
9.0138,5,-38.32,-19.072,-49
9.099,5,-117.949,-7.998,-49
9.1908,5,-141.328,-6.943,-49
9.2566,5,-133.418,5.361,49
9.3604,5,-75.762,15.029,49
9.4342,5,28.828,-22.588,49
9.515,5,98.965,-36.475,48
9.5823,5,134.648,-36.123,48
9.6611,5,143.437,-44.209,47
9.7259,5,123.047,-57.393,-46
9.7933,5,59.414,-60.205,-45
9.8821,5,-45.0,-19.248,-49
9.9699,5,-114.785,-10.811,-49
10.0336,5,-142.559,-9.932,-49
10.1104,5,-136.758,0.439,49
10.1812,5,-102.656,11.865,49
10.25,5,-18.809,-2.725,49
10.3357,5,68.555,-35.596,48
10.4145,5,129.727,-37.705,48
10.488,5,145.02,-43.506,47
10.5758,5,116.719,-60.557,-45
10.6577,5,73.652,-63.193,-45
10.7183,5,-11.426,-33.486,-48
10.7886,5,-100.898,-11.162,-49
10.8824,5,-139.746,-11.338,-49
10.9494,5,-138.516,-0.791,49
11.0257,5,-113.555,9.756,49
11.0941,5,-39.727,4.658,49
11.1779,5,53.262,-33.486,48
11.2375,5,109.863,-39.639,48
11.3123,5,144.668,-41.572,47
11.408,5,135.176,-54.756,-46
11.4778,5,92.285,-66.885,-44
11.5482,5,14.414,-50.01,-46
11.63,5,-90.176,-16.787,-49
11.7108,5,-134.473,-17.842,-49
11.7856,5,-142.91,-10.811,-49
11.8679,5,-94.922,4.658,49
11.9747,5,-0.879,-21.006,49
12.0609,5,97.207,-49.307,47
12.1515,5,139.219,-49.307,47
12.2316,5,139.395,-59.678,-46
12.3193,5,92.461,-72.334,-44
12.4075,5,33.223,-61.26,-45
12.4676,5,-57.656,-22.412,-49
12.5314,5,-111.621,-16.084,-49
12.5983,5,-139.57,-14.854,-49
12.6641,5,-139.043,-5.889,49
12.7296,5,-117.422,4.834,49
12.7925,5,-71.543,7.471,49
12.8543,5,42.715,-35.068,48
12.9531,5,125.332,-44.033,47
13.0436,5,143.437,-48.428,47
13.1214,5,129.199,-61.436,-45
13.1894,5,90.0,-69.697,-44
13.2632,5,0.527,-45.615,-47
13.3382,5,-84.902,-18.721,-49
13.4183,5,-130.957,-18.545,-49
13.4822,5,-142.383,-13.271,-49
13.559,5,-118.125,0.967,49
13.6368,5,-66.445,3.779,49
13.7036,5,20.039,-28.564,49
13.7725,5,93.164,-45.439,47
13.8342,5,136.23,-44.561,47
13.9111,5,143.613,-51.064,46
14.0108,5,108.457,-66.885,-44
14.0879,5,53.086,-63.545,-45
14.1813,5,-72.949,-15.908,-49
14.2431,5,-124.277,-13.271,-49
14.3279,5,-142.559,-7.998,-49
14.4052,5,-114.785,8.35,49
14.4914,5,-67.148,10.459,49
14.5584,5,19.512,-21.709,49
14.622,5,103.184,-39.287,48
14.7019,5,141.855,-39.287,48
14.7956,5,134.824,-54.053,-46
14.8883,5,87.539,-65.127,-45
14.9661,5,9.141,-45.264,-47
15.0314,5,-81.387,-14.502,-49
15.1042,5,-124.453,-13.975,-49
15.1711,5,-143.613,-11.162,-49
15.2513,5,-130.254,0.088,49
15.3111,5,-93.516,6.943,49
15.3889,5,-10.723,-14.502,49
15.4557,5,72.246,-45.967,47
15.5345,5,129.375,-48.779,47
15.6186,5,140.098,-58.799,46
15.7112,5,108.984,-72.686,-44
15.7861,5,47.461,-69.17,-44
15.8649,5,-56.25,-27.51,-49
15.9433,5,-121.641,-22.061,-49
16.019,5,-143.262,-19.248,-49
16.0939,5,-121.816,-3.076,49
16.1924,5,-59.238,-0.615,49
16.2752,5,69.609,-47.021,47
16.3682,5,124.805,-48.779,47
16.45,5,143.437,-53.701,46
16.5338,5,121.816,-66.533,-45
16.6254,5,67.852,-68.818,-44
16.6892,5,-17.051,-35.947,-48
16.7565,5,-90.527,-15.557,-49
16.8274,5,-137.109,-14.326,-49
16.9093,5,-139.395,-6.24,-49
16.9732,5,-114.082,6.24,49
17.0468,5,-43.418,2.549,49
17.1366,5,63.105,-38.936,48
17.2144,5,129.375,-42.451,47
17.3061,5,143.965,-46.67,47
17.37,5,128.672,-60.381,-45
17.4428,5,79.629,-67.939,-44
17.526,5,-14.941,-36.299,-48
17.5943,5,-92.285,-16.26,-49
17.7275,5,-137.285,-6.943,49
17.8322,5,-109.16,2.9,49
17.9062,5,-49.219,-1.67,49
17.9741,5,45.0,-42.1,47
18.0389,5,104.59,-51.592,46
18.1057,5,140.273,-52.471,46
18.1885,5,139.043,-60.908,-45
18.2533,5,115.312,-71.455,-44
18.3172,5,52.91,-69.17,-44
18.4,5,-62.402,-23.115,-49
18.4847,5,-117.422,-17.842,-49
18.5585,5,-141.328,-14.854,-49
18.6353,5,-129.375,-2.373,49
18.7022,5,-87.012,6.768,49
18.7769,5,-16.699,-9.229,49
18.8398,5,72.949,-41.396,47
18.9096,5,125.859,-42.451,47
18.9814,5,143.965,-44.912,47
19.0512,5,124.277,-61.084,-45
19.147,5,79.102,-66.709,-44
19.2119,5,-28.125,-29.268,-48
19.2945,5,-94.746,-14.854,-49
19.3607,5,-131.66,-15.381,-49
19.4252,5,-142.031,-10.635,-49
19.505,5,-120.586,2.725,49
19.5678,5,-56.074,4.658,49
19.6546,5,33.75,-31.553,48
19.7199,5,103.184,-43.33,47
19.7977,5,139.922,-42.979,47
19.8635,5,141.328,-52.471,46
19.9378,5,115.84,-65.654,-45
20.0136,5,63.984,-67.588,-44
20.0745,5,-44.297,-26.631,-49
20.1573,5,-106.348,-18.193,-49
20.2202,5,-140.449,-18.896,-49
20.3071,5,-135.703,-7.646,49
20.3823,5,-107.578,1.494,49
20.4475,5,-38.672,-6.24,49
20.5214,5,69.961,-48.779,47
20.6072,5,120.938,-51.592,46
20.702,5,143.613,-56.338,46
20.7698,5,122.871,-69.697,-44
20.8453,5,80.859,-73.916,-43
20.9151,5,-36.035,-31.377,-48
21.0023,5,-97.031,-18.896,-49
21.0697,5,-134.121,-18.193,-49
21.1325,5,-141.328,-11.689,-49
21.2136,5,-111.973,2.725,49
21.2921,5,-43.945,-2.197,49
21.3699,5,76.289,-47.197,47
21.4608,5,121.641,-49.131,47
21.5371,5,142.91,-51.943,46
21.605,5,132.891,-63.721,-45
21.6731,5,100.371,-73.037,-44
21.7329,5,45.879,-67.764,-44
21.7967,5,-65.391,-24.346,-49
21.883,5,-130.078,-21.182,-49
21.9676,5,-142.734,-17.666,-49
22.0314,5,-116.543,-1.67,49
22.127,5,-73.301,0.791,49
22.1898,5,31.113,-38.232,48
22.2756,5,101.426,-51.416,46
22.339,5,134.648,-50.889,46
22.4147,5,141.328,-58.271,46
22.4881,5,109.16,-71.631,-44
22.5708,5,47.461,-66.709,-44
22.6427,5,-73.652,-20.303,-49
22.7355,5,-120.762,-17.49,-49
22.7978,5,-141.68,-12.92,-49
22.8869,5,-123.926,0.264,49
22.9562,5,-84.727,6.416,49
23.0199,5,-4.57,-16.084,49
23.0922,5,79.629,-44.033,47
23.1605,5,136.406,-45.088,47
23.2563,5,139.922,-55.107,46
23.3467,5,70.664,-71.279,-44
23.4663,5,-25.137,-37.354,-48
23.5322,5,-100.547,-22.764,-49
23.604,5,-136.582,-24.521,-49
23.6908,5,-141.855,-17.666,-49
23.7665,5,-111.445,-4.834,49
23.8301,5,-58.535,-6.592,49
23.8969,5,33.926,-45.088,47
23.9619,5,102.656,-57.744,46
24.0327,5,139.219,-57.393,46
24.1146,5,141.152,-64.072,34
24.1764,5,108.809,-76.553,-43
24.2661,5,51.152,-71.631,-44
24.3399,5,-53.086,-27.334,-49
24.4078,5,-106.699,-19.248,-49
24.4716,5,-136.934,-17.842,-49
24.538,5,-138.516,-9.229,-49
24.6168,5,-101.426,5.889,49
24.6975,5,-35.156,-1.67,49
24.7624,5,63.809,-39.639,48
24.8332,5,113.379,-42.803,47
24.907,5,144.141,-44.561,47
24.9848,5,125.156,-60.908,-45
