t_s,mode,alpha_deg,theta_deg,pwm
0.0,5,-0.879,6.943,-59
0.0779,5,-8.789,15.205,-59
0.1437,5,-17.227,29.795,-58
0.2344,5,-10.195,43.857,57
0.3168,5,18.633,38.232,57
0.3916,5,38.672,31.201,58
0.462,5,33.223,27.158,-58
0.5403,5,-21.094,46.143,-57
0.645,5,-51.328,57.041,-35
0.7333,5,-23.027,47.549,56
0.8225,5,35.156,16.084,59
0.9124,5,68.203,-4.307,59
0.9861,5,57.832,-15.557,-59
1.0559,5,10.195,-11.689,-59
1.1237,5,-49.219,4.834,-59
1.1876,5,-80.684,6.943,-59
1.2544,5,-75.762,8.701,59
1.3431,5,-30.937,-0.615,59
1.4099,5,55.02,-38.232,57
1.4971,5,91.582,-47.725,56
1.5619,5,90.527,-55.635,13
1.6398,5,37.266,-52.822,-55
1.7236,5,-40.43,-20.479,-59
1.7964,5,-94.746,-9.229,-59
1.8622,5,-109.863,-3.955,-59
1.9361,5,-90.0,7.119,59
2.0089,5,-31.113,1.318,59
2.0757,5,54.141,-31.201,58
2.1417,5,102.48,-36.65,58
2.2115,5,123.574,-40.693,57
2.2817,5,110.391,-50.186,-56
2.3465,5,69.785,-52.822,-56
2.4133,5,-19.687,-19.248,-59
2.4802,5,-99.492,1.67,-59
2.5737,5,-133.418,11.338,-59
2.6634,5,-99.141,33.311,58
2.7861,5,18.281,6.943,59
2.8659,5,103.535,-9.756,59
2.9457,5,143.437,-11.338,59
3.0276,5,143.262,-23.818,59
3.1069,5,104.062,-46.143,-57
3.1957,5,23.906,-37.178,-57
3.2645,5,-75.937,-2.021,-59
3.3372,5,-128.496,-0.791,-59
3.4011,5,-150.645,1.318,-59
3.4719,5,-143.262,20.303,59
3.5472,5,-115.488,33.838,58
3.611,5,-41.309,28.564,58
3.6979,5,62.051,-15.205,59
3.7817,5,126.387,-22.939,59
3.8491,5,153.457,-30.322,58
3.9139,5,151.348,-48.428,-56
3.9747,5,131.66,-68.643,-53
4.0369,5,96.855,-79.189,-51
4.1247,5,-38.848,-37.178,-57
4.2254,5,-113.555,-24.697,-59
4.3106,5,-152.402,-18.369,-59
4.3855,5,-141.504,2.549,59
4.4712,5,-96.68,21.357,59
4.544,5,-2.988,0.439,59
4.6264,5,85.254,-27.334,58
4.6933,5,134.473,-28.037,58
4.7576,5,157.324,-32.256,58
4.8214,4,154.512,-51.943,23
4.8912,4,132.012,-73.389,22
4.953,4,86.309,-88.506,21
5.0227,4,4.043,-74.092,21
5.0886,4,-87.012,-55.459,23
5.1793,4,-137.285,-69.17,22
5.2446,4,-150.996,-81.299,60
5.3238,4,-136.055,-85.342,59
5.3966,4,-95.449,-88.682,58
5.4644,0,-20.918,-112.412,0
