t_s,mode,alpha_deg,theta_deg,pwm
0.0,5,0.527,0.176,-49
0.0816,5,-6.855,7.031,-49
0.1625,5,-11.25,16.523,-49
0.2354,5,-2.637,18.633,49
0.3049,5,17.227,11.074,49
0.3696,5,27.598,4.57,49
0.4361,5,15.293,1.582,-49
0.5258,5,-12.305,10.723,-49
0.5891,5,-33.75,17.754,-49
0.654,5,-33.398,18.633,-49
0.7258,5,-4.57,7.734,49
0.7926,5,35.684,-11.777,49
0.8724,5,48.34,-20.391,49
0.9396,5,33.926,-23.203,-49
1.0034,5,-10.195,-9.141,-49
1.0663,5,-48.516,2.461,-49
1.1346,5,-56.777,4.395,-49
1.1984,5,-30.234,-1.758,49
1.2802,5,37.793,-33.047,48
1.3619,5,63.105,-42.363,47
1.4247,5,58.359,-46.758,-47
1.5002,5,23.203,-38.848,-48
1.561,5,-35.508,-14.238,-49
1.6288,5,-68.555,-5.449,-49
1.6957,5,-70.488,-1.934,49
1.7712,5,-31.816,-8.613,49
1.8385,5,34.277,-37.441,48
1.9043,5,72.246,-47.637,47
1.9713,5,81.035,-51.328,46
2.0391,5,52.207,-50.098,-46
2.1111,5,-24.082,-19.336,-49
2.1934,5,-77.168,-4.043,-49
2.2648,5,-88.418,0.0,-49
2.3296,5,-68.906,3.691,49
2.3984,5,-12.129,-10.723,49
2.4646,5,58.359,-36.914,48
2.5324,5,94.219,-41.836,47
2.6226,5,84.727,-46.055,-47
2.6965,5,43.594,-40.605,-47
2.7594,5,-29.883,-9.316,-49
2.8207,5,-88.242,4.395,-49
2.9005,5,-102.656,8.086,-49
2.9647,5,-89.473,12.656,49
3.0256,5,-45.352,8.438,49
3.1158,5,71.016,-34.102,48
3.2059,5,111.445,-40.078,48
3.2992,5,95.273,-47.109,-47
3.3711,5,31.289,-39.375,-47
3.4549,5,-57.832,-4.922,-49
3.5207,5,-113.906,0.352,-49
3.6255,5,-104.414,7.207,49
3.7108,5,-63.281,7.383,49
3.7816,5,29.707,-28.828,49
3.8555,5,89.648,-42.363,47
3.9177,5,123.047,-46.23,47
4.0245,5,106.699,-55.02,-46
4.0869,5,39.375,-49.395,-47
4.1776,5,-48.867,-12.656,-49
4.2398,5,-113.555,-4.746,-49
4.3305,5,-121.289,3.34,49
4.4303,5,-80.508,10.371,49
4.5156,5,-6.328,-10.547,49
4.5856,5,77.871,-39.199,48
4.6494,5,119.355,-41.133,47
4.7173,5,132.891,-44.473,47
4.7811,5,120.234,-53.262,-46
4.8405,5,85.254,-58.535,-46
4.9073,5,-2.109,-33.398,-48
4.9842,5,-81.914,-8.438,-49
5.0561,5,-123.574,-7.383,-49
5.1159,5,-132.539,-1.23,-49
5.2031,5,-107.754,8.965,49
5.2745,5,-30.937,0.0,49
5.3562,5,76.816,-39.902,48
5.448,5,124.102,-41.66,47
5.5098,5,138.691,-47.109,47
5.5906,5,122.871,-57.656,-46
5.6536,5,79.453,-62.93,-45
5.7265,5,-1.758,-37.266,-48
5.8013,5,-90.176,-11.25,-49
5.8741,5,-129.727,-10.898,-49
5.9426,5,-137.812,-4.395,-49
6.0144,5,-117.246,7.207,49
6.0752,5,-75.234,11.602,49
6.1397,5,16.523,-19.512,49
6.2084,5,90.0,-37.793,48
6.2734,5,137.109,-37.441,48
6.3692,5,142.031,-44.824,47
6.43,5,118.477,-58.008,-46
6.5058,5,69.258,-60.996,-45
6.5706,5,-37.441,-21.094,-49
6.6476,5,-119.883,-10.547,-49
6.7423,5,-142.559,-7.207,-49
6.8348,5,-126.211,5.273,49
6.9037,5,-70.84,10.723,49
6.9906,5,22.5,-24.082,49
7.0624,5,97.383,-41.309,47
7.1302,5,134.648,-41.133,47
7.1965,5,136.406,-56.074,-46
7.3087,5,103.535,-66.621,-45
7.3793,5,38.32,-58.887,-45
7.4549,5,-63.281,-18.281,-49
7.5356,5,-121.816,-14.238,-49
7.6113,5,-142.383,-8.262,-49
7.6973,5,-126.563,2.988,49
7.7596,5,-88.594,9.844,49
7.8254,5,44.824,-34.102,48
7.9286,5,104.062,-42.891,47
7.9951,5,143.437,-43.945,47
8.0817,5,137.637,-56.777,-46
8.1606,5,106.172,-67.5,-44
8.2313,5,31.641,-57.656,-45
8.3095,5,-53.437,-21.445,-49
8.3689,5,-111.621,-14.941,-49
8.4406,5,-139.922,-14.414,-49
8.5061,5,-139.922,-6.152,-49
8.5767,5,-111.445,7.734,49
8.6434,5,-44.473,5.273,49
8.7217,5,51.855,-32.871,48
8.7891,5,112.148,-38.672,48
8.8584,5,145.547,-39.023,48
8.9396,5,141.68,-49.395,-47
9.0025,5,107.227,-63.457,-45
9.0823,5,48.516,-59.941,-45
9.1506,5,-54.492,-19.16,-49
9.242,5,-132.539,-14.59,-49
9.3309,5,-143.789,-9.141,-49
9.4115,5,-115.488,5.801,49
9.4958,5,-73.301,7.559,49
9.5567,5,13.184,-23.906,49
9.6236,5,96.68,-45.879,47
9.7221,5,143.086,-47.109,47
9.7949,5,140.449,-58.711,-46
9.8738,5,109.863,-70.137,-44
9.9487,5,56.777,-67.324,-44
10.011,5,-63.281,-20.215,-49
10.0997,5,-124.805,-15.117,-49
10.1836,5,-142.91,-10.723,-49
10.2707,5,-126.035,3.34,49
10.3395,5,-75.059,9.141,49
10.4174,5,15.469,-22.852,49
10.4842,5,105.293,-43.594,47
10.572,5,143.965,-45.352,47
10.6622,5,140.625,-55.371,-46
10.7276,5,112.676,-67.676,-44
10.7954,5,19.863,-54.141,-46
10.8928,5,-63.105,-20.918,-49
10.9565,5,-119.883,-16.875,-49
11.0273,5,-141.328,-15.82,-49
11.0902,5,-131.836,-2.637,49
11.1749,5,-101.602,5.801,49
11.2383,5,-35.684,-2.637,49
11.3071,5,72.422,-43.945,47
11.3839,5,117.598,-46.406,47
11.4457,5,143.965,-47.637,47
11.5245,5,135.176,-61.172,-45
11.6014,5,103.887,-70.137,-44
11.6648,5,47.988,-64.863,-45
11.7296,5,-50.801,-23.73,-49
11.8023,5,-117.07,-16.172,-49
11.8763,5,-140.273,-14.941,-49
11.9411,5,-137.812,-5.449,49
12.0065,5,-113.203,5.449,49
12.0699,5,-62.578,6.152,49
12.1436,5,36.387,-32.871,48
12.2139,5,107.578,-44.473,47
12.2858,5,141.328,-44.824,47
12.3567,5,139.922,-56.426,-46
12.4338,5,115.312,-68.203,-44
12.5011,5,64.336,-69.609,-44
12.57,5,-27.246,-34.277,-48
12.6302,5,-93.516,-20.039,-49
12.6955,5,-130.957,-20.566,-49
12.7559,5,-143.437,-17.578,-49
12.8226,5,-131.484,-6.152,49
12.8825,5,-95.625,2.461,49
12.9553,5,-16.875,-14.063,49
13.0246,5,67.5,-46.758,47
13.0866,5,116.719,-49.922,47
13.154,5,144.844,-51.328,46
13.2305,5,140.098,-60.293,-46
13.2943,5,116.016,-69.785,-44
13.3547,5,54.844,-67.148,-44
13.4315,5,-46.758,-24.082,-49
13.5044,5,-116.895,-14.238,-49
13.5956,5,-141.504,-11.074,-49
13.6722,5,-115.488,7.91,49
13.7729,5,-65.391,10.195,49
13.8507,5,40.605,-29.707,49
13.9175,5,102.129,-39.551,48
13.9824,5,138.516,-39.199,48
14.0622,5,141.152,-50.977,-47
14.138,5,104.766,-65.566,-45
14.2298,5,25.488,-54.316,-46
14.3106,5,-71.191,-18.281,-49
14.3774,5,-120.762,-16.523,-49
14.4488,5,-143.262,-15.293,-49
14.5197,5,-134.648,-4.922,49
14.5845,5,-100.898,4.746,49
14.6567,5,-43.066,-1.582,49
14.7225,5,59.414,-43.066,48
14.7865,5,126.914,-47.988,47
14.8778,5,145.547,-50.625,47
14.9457,5,137.109,-62.051,-45
15.0129,5,104.414,-71.543,-44
15.0843,5,51.855,-66.797,-44
15.1462,5,-62.578,-20.566,-49
15.2298,5,-117.246,-15.469,-49
15.3006,5,-142.031,-12.129,-49
15.3814,5,-130.781,0.176,49
15.4542,5,-95.625,8.965,49
15.5185,5,-31.465,-1.582,49
15.6033,5,82.09,-42.539,47
15.6766,5,129.199,-43.77,47
15.7437,5,144.316,-51.328,46
15.83,5,127.441,-64.16,-45
15.9048,5,81.211,-71.367,-44
