t_s,mode,alpha_deg,theta_deg,pwm
0.0,5,-1.23,6.416,-49
0.09,5,-9.316,13.975,-49
0.1649,5,-11.953,21.885,-49
0.2287,5,-3.164,24.346,49
0.2935,5,15.293,18.018,49
0.3543,5,28.828,10.107,49
0.4382,5,21.445,7.822,-49
0.5073,5,-9.141,17.842,-49
0.5711,5,-31.641,25.928,-49
0.6359,5,-34.453,28.213,-49
0.7107,5,-2.461,16.26,49
0.7904,5,36.387,-2.549,49
0.8583,5,49.57,-11.162,49
0.9225,5,37.09,-14.326,-49
0.9963,5,-20.918,4.658,-49
1.0774,5,-52.91,13.271,-49
1.1393,5,-56.602,14.502,-49
1.2007,5,-15.117,2.021,49
1.2904,5,43.77,-24.873,49
1.3656,5,66.094,-33.311,48
1.4376,5,58.535,-37.881,-48
1.5077,5,9.844,-25.4,-49
1.5731,5,-45.0,-4.131,-49
1.6379,5,-73.301,1.846,-49
1.7027,5,-71.191,4.131,-49
1.7706,5,-12.656,-10.283,49
1.8626,5,48.164,-35.596,48
1.9343,5,83.672,-44.209,47
2.0137,5,72.422,-47.373,-47
2.084,5,30.586,-39.639,-47
2.1479,5,-39.551,-10.459,-49
2.2071,5,-78.926,-1.846,-49
2.2719,5,-89.473,2.197,-49
2.3596,5,-60.469,4.307,49
2.4305,5,27.949,-27.334,49
2.5088,5,82.441,-39.814,48
2.5806,5,99.492,-42.451,47
2.6429,5,87.539,-46.143,-47
2.7038,5,26.543,-35.596,-48
2.7922,5,-81.211,1.846,-49
2.8964,5,-104.238,5.01,-49
2.9633,5,-88.594,11.338,49
3.044,5,-19.512,-1.67,49
3.1368,5,63.457,-33.311,48
3.2001,5,105.996,-37.881,48
3.3104,5,103.887,-45.967,-47
3.3781,5,60.469,-47.021,-47
3.5137,5,-85.605,-0.967,-49
3.5785,5,-116.719,0.615,-49
3.6573,5,-108.633,6.943,49
3.7441,5,-40.957,1.67,49
3.8289,5,88.945,-44.209,47
3.9426,5,124.805,-49.482,47
4.0456,5,110.918,-57.92,-46
4.1081,5,74.355,-61.084,-45
4.1698,5,-16.875,-30.322,-48
4.2467,5,-86.836,-12.568,-49
4.3101,5,-121.113,-11.865,-49
4.3791,5,-126.738,-6.943,-49
4.4608,5,-96.855,2.373,49
4.528,5,-30.937,-7.119,49
4.5947,5,57.656,-42.803,48
4.6605,5,118.301,-47.373,47
4.7494,5,129.902,-54.756,46
4.8546,5,100.547,-64.424,-45
4.9217,5,-6.152,-39.111,-47
5.0182,5,-83.145,-16.611,-49
5.092,5,-126.211,-16.436,-49
5.1556,5,-134.297,-10.107,-21
5.2413,5,-105.293,0.967,49
5.3141,5,-47.988,-2.725,49
5.3932,5,50.801,-42.803,47
5.453,5,118.652,-49.307,47
5.5358,5,139.57,-50.186,47
5.6056,5,133.242,-59.678,-46
5.6714,5,93.867,-69.17,-44
5.7552,5,-10.898,-38.057,-48
5.8399,5,-106.348,-14.854,-49
5.9337,5,-136.934,-13.975,-49
6.0131,5,-134.121,-3.779,49
6.0789,5,-91.758,8.525,49
6.1646,5,-7.91,-11.162,49
6.2415,5,73.301,-39.814,48
6.3102,5,124.98,-41.221,47
6.3746,5,143.437,-42.803,47
6.4365,5,133.418,-55.459,-46
6.5258,5,94.57,-64.424,-45
6.5956,5,30.586,-52.822,-46
6.6664,5,-78.223,-12.393,-49
6.7373,5,-120.234,-10.635,-49
6.797,5,-141.855,-6.943,-49
6.882,5,-119.883,8.525,49
6.9658,5,-63.633,11.689,49
7.0528,5,53.262,-32.08,48
7.1335,5,118.652,-38.057,48
7.2114,5,143.789,-39.111,48
7.2772,5,135.176,-54.229,-46
7.361,5,94.043,-65.479,-45
7.4408,5,24.258,-52.646,-46
7.5116,5,-69.434,-17.314,-49
7.5754,5,-115.137,-15.205,-49
7.6343,5,-140.977,-15.381,-49
7.7051,5,-139.57,-6.943,49
7.767,5,-105.82,4.482,49
7.8548,5,-46.582,-1.318,49
7.9226,5,45.352,-41.396,48
7.9845,5,103.008,-51.064,46
8.0434,5,140.449,-51.943,46
8.1291,5,142.559,-60.381,45
8.1956,5,116.543,-73.564,-44
8.2685,5,50.625,-71.104,-44
