t_s,mode,alpha_deg,theta_deg,pwm
0.0,5,-0.176,5.801,49
0.0737,5,13.887,-6.504,49
0.1746,5,14.414,-25.137,-49
0.3293,5,-24.082,-19.336,-49
0.399,5,-25.664,-20.742,49
0.5736,5,37.793,-54.668,46
0.6713,5,23.203,-55.195,-46
0.7681,5,-21.27,-36.035,-48
0.8309,5,-46.406,-26.016,-49
0.9109,5,-39.551,-22.852,49
0.9857,5,12.129,-42.012,47
1.071,5,53.965,-56.25,46
1.1527,5,52.383,-57.129,-46
1.2215,5,-17.402,-27.422,-49
1.3341,5,-62.93,-4.746,-49
1.476,5,-17.754,-11.602,49
1.5605,5,54.668,-37.969,48
1.6801,5,65.039,-44.121,-47
1.7804,5,5.977,-27.246,-48
1.8674,5,-59.59,-2.988,-49
1.9422,5,-80.508,1.582,-49
2.0032,5,-57.305,2.461,49
2.0975,5,12.305,-24.434,49
2.1699,5,64.336,-43.066,47
2.2307,5,89.648,-50.449,47
2.3235,5,62.754,-53.613,-46
2.4128,5,-17.227,-26.016,-48
2.4877,5,-77.871,-10.02,-49
2.5616,5,-95.977,-7.734,-49
2.6288,5,-82.617,-4.219,49
2.7027,5,-29.707,-14.063,49
2.7645,5,46.758,-46.582,47
2.8292,5,88.945,-54.492,46
2.8941,5,103.008,-56.953,46
2.9569,5,77.168,-61.348,-45
3.0457,5,16.523,-45.879,-47
3.1081,5,-61.348,-15.293,-49
3.1779,5,-100.195,-10.547,-49
3.248,5,-105.82,-5.801,-49
3.3199,5,-80.684,-1.934,49
3.3848,5,-10.547,-20.566,49
3.4551,5,63.105,-49.043,47
3.5229,5,104.062,-53.437,46
3.5818,5,115.312,-56.074,46
3.668,5,84.023,-62.578,-45
3.7509,5,-7.91,-34.277,-48
3.8277,5,-79.98,-11.953,-49
3.8935,5,-118.477,-5.449,-49
4.0232,5,-95.977,1.582,49
4.0835,5,-46.582,-2.988,49
4.1719,5,63.809,-45.176,47
4.2348,5,111.094,-49.395,47
4.3036,5,125.508,-53.613,46
4.3924,5,89.824,-62.93,-45
4.4818,5,30.234,-51.855,-46
4.5496,5,-64.336,-14.59,-49
4.6124,5,-108.984,-10.547,-49
4.6803,5,-128.32,-6.152,-49
4.772,5,-105.645,3.867,49
4.8379,5,-56.953,3.164,49
4.9056,5,40.078,-34.629,48
4.9735,5,97.031,-44.121,47
5.0364,5,129.902,-44.473,47
5.1016,5,134.297,-49.922,47
5.161,5,104.941,-62.578,-45
5.2428,5,56.25,-61.172,-45
5.3073,5,-34.102,-25.664,-49
5.368,5,-98.437,-14.414,-49
5.4478,5,-134.824,-14.59,-49
5.5188,5,-130.781,-6.328,49
5.5887,5,-90.176,2.285,49
5.6735,5,-24.785,-11.602,49
5.7392,5,68.027,-48.516,47
5.8143,5,120.762,-52.031,46
5.8786,5,139.57,-53.613,46
5.9424,5,131.836,-63.984,-45
6.0078,5,92.812,-73.125,-44
6.0856,5,32.695,-62.578,-45
6.1485,5,-60.117,-24.609,-49
6.2175,5,-124.102,-19.863,-49
6.3028,5,-140.098,-17.051,-49
6.3676,5,-127.617,-5.098,49
6.4427,5,-85.254,3.34,49
6.5105,5,-16.348,-12.832,49
6.5718,5,68.379,-44.648,47
6.6366,5,123.223,-46.758,47
6.7115,5,143.965,-51.152,46
6.8057,5,122.52,-64.512,-45
6.8805,5,81.738,-68.555,-44
6.9414,5,-7.383,-39.199,-47
7.0176,5,-87.363,-15.117,-49
7.0855,5,-129.375,-14.238,-49
7.1564,5,-141.152,-8.789,-49
7.2262,5,-126.211,2.637,49
7.286,5,-87.539,10.02,49
7.3568,5,-2.461,-12.832,49
7.4316,5,80.508,-39.902,48
7.49,5,124.453,-40.957,47
7.5564,5,145.02,-42.891,47
7.6243,5,130.43,-59.062,-46
7.7102,5,97.383,-66.621,-45
7.787,5,16.172,-49.57,-46
7.8657,5,-84.023,-15.293,-49
7.9311,5,-129.551,-14.766,-49
8.0011,5,-142.91,-11.777,-49
8.0669,5,-131.484,-0.352,49
8.1314,5,-85.781,8.965,49
8.2109,5,-12.832,-9.316,49
8.2749,5,93.516,-42.891,47
8.3668,5,135.527,-42.715,47
8.4331,5,146.074,-48.867,47
8.499,5,133.242,-60.82,-45
8.5599,5,97.559,-69.961,-44
8.6438,5,-11.426,-39.727,-47
8.7277,5,-92.988,-18.105,-49
8.7984,5,-131.484,-18.457,-49
8.8663,5,-143.437,-14.414,-49
8.9341,5,-123.75,-0.176,49
9.0131,5,-80.156,5.449,49
9.0749,5,37.441,-35.684,48
9.1703,5,116.719,-46.758,47
9.2619,5,144.316,-47.461,47
9.3233,5,137.988,-60.469,-45
9.4046,5,90.352,-72.422,-44
9.5007,5,13.184,-53.613,-46
9.5794,5,-90.0,-19.687,-49
9.6545,5,-131.133,-19.687,-49
9.7164,5,-143.613,-15.469,-49
9.7832,5,-130.43,-4.043,49
9.8544,5,-78.223,3.34,49
9.9372,5,1.406,-22.676,49
10.003,5,85.781,-49.57,47
10.0749,5,130.957,-50.449,47
10.1396,5,145.547,-53.613,46
10.2183,5,132.715,-67.148,-44
10.2812,5,69.434,-74.004,-43
10.3879,5,-24.082,-37.793,-48
10.4544,5,-106.523,-20.391,-49
10.5346,5,-137.109,-20.215,-49
10.6019,5,-138.691,-10.371,49
10.6797,5,-113.906,0.527,49
10.7447,5,-66.973,1.406,49
10.805,5,20.391,-32.52,48
10.8703,5,98.086,-50.977,46
10.9447,5,133.945,-50.977,46
11.011,5,144.668,-56.074,46
11.0818,5,128.848,-68.379,-44
11.1444,5,91.406,-74.883,-43
11.2141,5,-18.984,-39.023,-47
11.3051,5,-93.867,-19.687,-49
11.3808,5,-134.473,-18.984,-49
11.4566,5,-139.922,-11.074,-49
11.5201,5,-120.586,0.703,49
11.6046,5,-59.238,3.867,49
11.6665,5,35.332,-33.047,48
11.7313,5,103.184,-44.473,47
11.7994,5,137.109,-43.77,47
11.8682,5,144.844,-50.801,47
11.9375,5,127.793,-63.633,-45
12.0015,5,88.242,-71.191,-44
12.071,5,-37.969,-30.586,-48
12.1968,5,-119.531,-20.918,-49
12.2571,5,-142.031,-20.742,-49
12.3259,5,-137.461,-11.074,-28
12.3905,5,-109.688,0.0,49
12.4686,5,-40.254,-5.449,49
12.5463,5,86.133,-49.395,47
12.6547,5,146.25,-52.207,46
12.7695,5,124.277,-69.961,-44
12.8743,5,51.855,-70.84,-44
12.993,5,-76.289,-24.082,-49
13.0617,5,-127.441,-22.5,-49
13.1306,5,-143.437,-17.227,-49
13.2153,5,-120.234,-1.758,49
13.3168,5,-31.816,-6.152,49
13.434,5,107.93,-46.758,47
13.5148,5,138.516,-45.352,47
13.5746,5,146.602,-51.855,46
13.6464,5,129.727,-64.16,-45
13.7113,5,92.109,-70.84,-44
13.7786,5,12.129,-51.152,-46
13.8485,5,-70.664,-19.863,-49
13.9123,5,-120.762,-17.051,-49
13.9772,5,-143.262,-14.766,-49
14.0595,5,-129.199,-1.055,49
14.1348,5,-80.156,5.977,49
14.2157,5,5.801,-22.5,49
14.2895,5,83.848,-47.109,47
14.3494,5,124.102,-48.516,47
14.4109,5,145.898,-52.559,46
14.497,5,134.824,-65.039,-45
14.5602,5,91.934,-74.707,-43
14.6383,5,25.488,-60.82,-45
14.7011,5,-93.867,-20.742,-49
14.7989,5,-135.0,-20.391,-49
14.8787,5,-139.57,-11.426,-49
14.9766,5,-105.82,2.461,49
15.0408,5,-49.922,-0.879,49
15.1076,5,66.445,-45.0,47
15.1936,5,122.168,-48.164,47
15.2614,5,144.316,-49.395,47
15.3287,5,140.625,-59.414,-46
15.3906,5,117.422,-70.137,-44
15.4534,5,69.785,-72.246,-44
15.5169,5,-13.359,-41.66,-47
15.5896,5,-97.91,-20.391,-49
15.6675,5,-137.988,-20.566,-49
15.7447,5,-140.098,-12.305,-49
15.8155,5,-102.832,2.285,49
15.8973,5,-48.34,-1.934,49
15.9721,5,73.125,-46.758,47
16.0598,5,127.793,-48.691,47
16.1297,5,145.547,-51.152,46
16.2194,5,128.672,-67.148,-44
16.2992,5,57.305,-70.312,-44
16.386,5,-49.746,-27.422,-49
16.4685,5,-123.398,-20.039,-49
16.5593,5,-142.734,-17.051,-49
16.6356,5,-130.43,-4.57,49
16.6984,5,-98.789,4.57,49
16.7615,5,-31.113,-4.746,49
16.8302,5,65.039,-41.66,47
16.9011,5,119.355,-44.648,47
16.9669,5,144.668,-45.176,47
17.0308,5,142.559,-54.844,-46
17.0964,5,105.645,-69.434,-44
17.1872,5,44.121,-63.809,-45
17.261,5,-62.402,-21.621,-49
17.3279,5,-121.465,-17.754,-49
17.4146,5,-142.91,-15.996,-49
17.4775,5,-134.824,-5.625,49
17.5479,5,-102.305,3.516,49
17.6138,5,-40.957,-4.219,49
17.6859,5,71.543,-48.691,47
17.7681,5,121.816,-51.855,46
17.8428,5,144.492,-54.316,46
17.9067,5,137.461,-65.742,-45
17.977,5,96.504,-77.52,-43
18.0607,5,-8.438,-47.988,-46
18.1501,5,-87.539,-24.785,-49
18.2144,5,-130.43,-24.258,-49
18.2842,5,-141.68,-18.105,-49
18.368,5,-123.574,-5.625,49
18.4293,5,-61.875,-1.055,49
18.5165,5,48.691,-42.715,47
18.5956,5,108.809,-49.57,47
18.662,5,144.844,-49.746,47
18.7497,5,134.473,-63.633,-45
18.845,5,95.801,-72.422,-44
18.9108,5,-3.164,-44.824,-47
18.9986,5,-115.84,-17.754,-49
19.1172,5,-141.328,-16.348,-49
19.213,5,-127.266,-1.23,49
19.2743,5,-76.992,5.449,49
19.3561,5,1.582,-20.039,49
19.4169,5,100.371,-47.461,47
19.5137,5,137.461,-47.285,47
19.5785,5,142.559,-57.48,-46
19.6649,5,116.016,-70.664,-44
19.7317,5,71.367,-72.773,-44
19.8044,5,-29.18,-34.98,-48
19.8709,5,-104.941,-20.566,-49
19.9466,5,-135.352,-21.094,-49
20.0105,5,-141.504,-14.59,-49
20.0813,5,-117.422,-1.23,49
20.1557,5,-55.723,-0.703,49
20.2547,5,63.105,-45.703,47
20.3185,5,125.508,-49.219,47
20.3997,5,145.371,-51.504,46
20.4695,5,130.605,-66.445,-45
20.5593,5,87.891,-73.125,-44
20.6372,5,-22.324,-35.684,-48
20.7413,5,-104.238,-17.227,-49
20.8057,5,-136.406,-16.699,-49
20.8787,5,-137.285,-6.152,49
20.9531,5,-113.73,3.691,49
21.0179,5,-68.906,4.746,49
21.084,5,33.75,-34.98,48
21.1519,5,108.105,-48.516,47
21.2407,5,140.625,-49.395,47
21.3026,5,136.582,-63.281,-45
21.3924,5,94.746,-75.762,-43
21.4751,5,31.992,-65.566,-44
21.5469,5,-83.32,-25.488,-49
21.6265,5,-123.047,-25.137,-49
21.6974,5,-142.91,-23.203,-49
21.7743,5,-120.586,-7.031,49
21.8635,5,-63.809,-3.867,49
21.9323,5,34.98,-42.187,47
