t_s,mode,alpha_deg,theta_deg,pwm
0.0,5,-1.406,3.34,53
0.0732,5,6.855,-4.219,53
0.1606,5,17.93,-20.391,53
0.2408,5,11.426,-33.223,-52
0.3434,5,-24.609,-27.246,-52
0.4133,5,-35.859,-24.609,-53
0.5169,5,-12.129,-31.641,52
0.5939,5,28.828,-50.801,50
0.6598,5,41.836,-57.129,35
0.7395,5,19.512,-49.746,-50
0.803,5,-23.73,-27.422,-52
0.8708,5,-50.625,-13.887,-53
0.9396,5,-50.625,-6.504,-53
1.0014,5,-18.984,-10.02,53
1.0772,5,39.551,-30.762,52
1.159,5,65.742,-36.914,52
1.2198,5,52.383,-37.793,-52
1.2996,5,-18.457,-10.02,-53
1.3856,5,-60.645,5.098,-53
1.4465,5,-75.937,10.898,-53
1.5114,5,-59.238,14.59,53
1.5984,5,14.063,-10.371,53
1.6693,5,65.039,-26.895,53
1.7322,5,87.891,-34.805,52
1.8256,5,54.844,-37.441,-52
1.9114,5,-34.98,-5.098,-53
1.9961,5,-88.242,5.273,-53
2.0775,5,-96.504,8.965,-53
2.1464,5,-74.18,11.426,53
2.2177,5,-2.461,-11.777,53
2.292,5,75.41,-40.078,52
2.3609,5,105.82,-45.879,51
2.4381,5,99.316,-53.789,-50
2.5089,5,59.062,-55.02,-50
2.5748,5,-18.105,-26.367,-52
2.6386,5,-89.648,-8.438,-53
2.7333,5,-116.016,-4.395,-53
2.8031,5,-103.008,3.164,53
2.865,5,-58.184,2.988,53
2.9358,5,56.602,-40.43,51
3.0315,5,108.984,-46.582,51
3.1062,5,124.629,-50.449,50
3.175,5,107.578,-59.941,-49
3.2398,5,66.27,-61.172,-49
3.3087,5,-22.148,-27.598,-52
3.3726,5,-86.133,-10.723,-53
3.4334,5,-121.289,-8.613,-53
3.4947,5,-130.254,-2.813,-53
3.5635,5,-86.836,13.008,53
3.6643,5,-23.555,1.406,53
3.7295,5,88.594,-34.453,52
3.8282,5,132.539,-34.98,52
3.9059,5,134.297,-46.406,-18
3.9841,5,105.469,-58.184,-49
4.0499,5,15.469,-43.594,-51
4.1457,5,-96.328,-9.141,-53
4.2365,5,-131.309,-9.141,-53
4.3023,5,-141.152,-1.582,-53
4.383,5,-104.766,15.645,53
4.4828,5,-31.641,6.68,53
4.5486,5,67.324,-32.344,52
4.6224,5,134.473,-36.211,52
4.714,5,148.359,-42.539,51
4.7908,5,130.254,-61.348,-49
4.864,5,71.191,-68.73,-48
4.9536,5,-7.383,-40.605,-51
5.0214,5,-106.875,-14.941,-53
5.1056,5,-139.043,-14.238,-53
5.1754,5,-145.371,-4.746,-53
5.2445,5,-110.566,14.063,53
5.3363,5,-56.25,12.656,53
5.405,5,79.629,-36.387,52
5.5368,5,147.129,-40.957,51
5.6323,5,145.723,-55.195,-50
5.7021,5,118.652,-71.543,-48
5.7683,5,74.531,-75.41,-47
5.8352,5,-18.984,-41.66,-51
5.903,5,-91.23,-22.676,-53
5.9668,5,-138.34,-21.797,-53
6.0579,5,-140.977,-5.273,53
6.1476,5,-113.203,7.734,53
6.2174,5,-38.496,2.285,53
6.2992,5,55.02,-36.563,52
6.363,5,117.422,-43.066,51
6.4707,5,150.82,-49.219,50
6.5395,5,139.043,-65.566,-48
6.6074,5,99.492,-78.223,-46
6.6851,5,43.594,-71.367,-47
6.748,5,-59.062,-28.652,-52
6.8209,5,-117.246,-22.324,-53
6.8867,5,-145.02,-19.687,-53
6.9615,5,-137.637,-2.637,53
7.0456,5,-101.777,10.898,53
7.1154,5,-0.352,-11.602,53
7.2081,5,86.836,-38.145,52
7.2769,5,131.66,-38.496,52
7.3397,5,151.875,-44.473,51
7.4305,5,129.375,-67.5,-48
7.533,5,65.391,-74.18,-47
7.6056,5,-30.059,-37.266,-51
7.6794,5,-112.324,-22.676,-53
7.7607,5,-143.086,-22.324,-53
7.8291,5,-142.91,-7.91,53
7.9088,5,-115.488,6.68,53
7.9805,5,-65.566,8.965,53
8.0404,5,18.457,-22.852,53
8.1012,5,98.086,-41.484,51
8.1705,5,136.934,-41.133,51
8.2343,5,152.578,-46.055,51
8.3068,5,139.922,-64.336,-49
8.3826,5,95.098,-76.816,-47
8.4839,5,-13.008,-43.77,-51
8.5561,5,-89.297,-20.918,-53
8.623,5,-133.945,-19.16,-53
8.6948,5,-147.656,-11.25,-53
8.7696,5,-125.684,6.855,53
8.8514,5,-82.793,13.008,53
8.9198,5,-6.504,-9.492,53
8.9895,5,94.746,-41.836,51
9.0818,5,142.383,-43.594,51
9.1639,5,143.437,-62.93,-49
9.2646,5,92.109,-80.156,-46
9.3753,5,-16.875,-46.23,-51
9.4551,5,-98.262,-25.488,-53
9.5295,5,-139.746,-24.609,-53
9.5993,5,-147.129,-16.875,-53
9.6637,5,-122.344,1.406,53
9.7444,5,-75.762,6.328,53
9.8153,5,73.652,-44.473,51
9.932,5,128.32,-47.285,51
10.0,5,149.941,-50.625,50
10.0688,5,145.723,-63.281,-49
10.1343,5,118.828,-77.695,-46
10.2071,5,66.973,-78.75,-46
10.2778,5,-17.93,-44.473,-51
10.3386,5,-93.34,-23.555,-53
10.4154,5,-136.758,-21.27,-53
10.4803,5,-144.668,-10.02,-53
10.5591,5,-116.895,8.613,53
10.6418,5,-66.621,13.008,53
10.7047,5,49.219,-28.125,53
10.7914,5,116.191,-34.629,52
10.8742,5,149.59,-35.332,52
10.9361,5,147.832,-49.922,-50
11.0129,5,117.07,-68.379,-48
11.0896,5,69.082,-71.719,-47
11.1614,5,-34.102,-33.574,-52
11.2302,5,-107.402,-21.621,-53
11.299,5,-146.777,-21.27,-53
11.3954,5,-142.559,-7.031,53
11.4652,5,-117.07,5.801,53
11.537,5,-27.422,-2.988,53
11.6342,5,73.125,-41.66,51
11.709,5,134.473,-44.473,51
11.7843,5,152.578,-53.262,50
11.8681,5,116.895,-79.277,-47
11.9917,5,21.445,-66.094,-48
12.0878,5,-81.211,-27.422,-52
12.1701,5,-135.527,-24.785,-53
12.2519,5,-147.656,-18.105,-53
12.3208,5,-128.848,-0.352,53
12.3949,5,-82.09,7.734,53
12.4808,5,31.816,-31.992,52
12.5621,5,106.172,-46.055,51
12.6354,5,143.789,-46.582,51
12.7047,5,149.59,-58.184,49
12.7785,5,127.969,-75.586,-47
12.8503,5,75.41,-82.441,-46
12.9291,5,-20.742,-47.637,-50
13.018,5,-116.719,-28.652,-52
13.0967,5,-144.668,-27.949,-52
13.1696,5,-144.492,-16.172,53
13.2423,5,-118.477,-2.109,53
13.3131,5,-67.148,-0.703,54
13.3889,5,50.273,-47.285,51
13.4703,5,116.543,-55.898,50
13.5396,5,148.887,-59.062,49
13.6238,5,142.207,-73.652,-47
13.7006,5,118.125,-83.672,-46
13.7636,5,70.84,-83.848,-45
13.8295,5,-12.305,-50.098,-50
13.8924,5,-90.527,-25.137,-53
13.9652,5,-133.418,-21.621,-53
14.043,5,-142.383,-8.613,-53
14.1301,5,-112.852,9.844,53
14.203,5,-51.68,10.195,53
14.2803,5,54.316,-30.234,52
14.3511,5,122.871,-35.508,52
14.4362,5,150.469,-40.078,51
14.514,5,141.504,-55.195,-50
14.5783,5,112.324,-69.609,-48
14.6422,5,37.266,-65.215,-48
14.7242,5,-66.094,-26.191,-53
14.8107,5,-130.605,-24.434,-53
14.8917,5,-148.711,-21.621,-53
14.9556,5,-131.133,-4.746,53
15.0523,5,-87.891,2.461,53
15.1182,5,19.863,-35.156,52
15.2081,5,104.941,-55.898,50
15.2829,5,139.922,-56.953,49
15.3507,5,149.414,-66.445,21
15.4263,5,133.594,-79.277,-46
15.5032,5,95.977,-85.078,-45
15.5824,5,-12.48,-47.812,-50
15.6652,5,-93.164,-21.445,-53
15.7449,5,-135.527,-16.523,-53
15.8118,5,-138.516,0.0,53
15.898,5,-110.566,15.469,53
15.9659,5,-50.449,15.82,53
16.0408,5,46.406,-21.445,53
16.1041,5,106.523,-29.004,52
16.1688,5,143.789,-28.652,52
16.2467,5,148.535,-40.078,51
16.3105,5,130.078,-55.898,-50
16.3744,5,90.176,-65.566,-48
16.4372,5,-2.109,-42.012,-51
16.5142,5,-80.508,-17.93,-53
16.578,5,-129.023,-18.281,-53
16.6458,5,-148.359,-15.996,-53
16.7206,5,-123.047,4.219,53
16.8239,5,-64.336,6.855,53
16.9037,5,52.031,-39.199,52
16.9884,5,111.094,-47.285,51
17.0652,5,151.523,-52.383,50
17.1584,5,140.977,-70.312,-48
17.2556,5,103.535,-82.266,-46
17.3174,5,37.09,-71.895,-47
17.3872,5,-61.523,-29.004,-52
17.4673,5,-126.563,-21.797,-53
17.5528,5,-145.723,-15.117,-53
17.6186,5,-128.496,4.043,53
17.6984,5,-71.719,13.535,53
17.7822,5,41.66,-26.367,53
17.8671,5,129.199,-34.98,52
17.9763,5,151.523,-39.551,52
18.0436,5,142.031,-55.723,-50
18.114,5,97.383,-70.664,-48
18.2067,5,4.746,-47.461,-50
18.2895,5,-81.562,-18.457,-53
18.3594,5,-126.211,-17.227,-53
18.4211,5,-145.898,-13.711,-53
18.4881,5,-136.23,0.527,53
18.5729,5,-87.715,14.414,53
18.6497,5,1.758,-10.371,53
18.7218,5,79.102,-36.387,52
18.7807,5,131.484,-38.32,52
18.8535,5,152.93,-42.539,51
18.9393,5,141.152,-62.578,-49
19.0101,5,109.863,-75.41,-47
19.083,5,31.816,-66.27,-48
19.1607,5,-71.191,-26.895,-52
19.2305,5,-124.102,-24.609,-53
19.3033,5,-145.723,-22.5,-53
19.3651,5,-139.746,-9.316,53
19.442,5,-108.281,3.691,53
19.5088,5,-52.734,1.23,53
19.5752,5,59.238,-44.121,51
19.651,5,117.07,-50.449,50
19.7293,5,149.414,-52.559,50
19.7991,5,149.766,-63.633,36
19.8675,5,120.234,-81.387,-46
19.9482,5,40.957,-75.41,-47
