t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.028,181.582,-71.016,-71.016,0,0,14.744,4.0,58.0
0.059,181.582,-71.016,-71.016,0,0,14.756,6.2,50.0
0.092,181.582,-71.016,-71.016,0,0,14.752,3.4,50.0
0.123,181.582,-71.016,-71.016,0,0,14.764,4.7,68.0
0.157,181.582,-71.016,-71.016,0,0,14.748,4.4,66.0
0.198,181.582,-71.016,-71.016,0,0,14.752,3.9,58.0
0.238,181.582,-71.016,-71.016,0,0,14.756,3.9,58.0
0.273,181.582,-71.016,-71.016,0,0,14.756,5.0,76.0
0.302,181.582,-71.016,-71.016,0,0,14.748,3.5,52.0
0.362,181.582,-71.016,-71.016,0,0,14.752,4.0,58.0
0.385,181.582,-71.016,-71.016,0,0,14.748,5.6,82.0
0.425,181.582,-71.016,-71.016,0,0,14.752,4.8,72.0
0.452,181.582,-71.016,-71.016,0,0,14.752,3.7,56.0
0.479,181.582,-71.016,-71.016,0,0,14.76,4.9,72.0
0.51,181.582,-71.016,-71.016,0,0,14.728,8.2,122.0
0.544,181.582,-71.016,-71.016,0,0,14.752,3.5,52.0
0.591,181.758,-71.016,-71.016,0,0,14.748,4.3,62.0
0.629,181.582,-71.016,-71.016,0,0,14.724,-0.9,14.0
0.661,181.758,-71.016,-71.016,0,0,14.748,3.8,56.0
0.706,181.758,-71.016,-71.016,0,0,14.748,3.9,58.0
0.733,181.758,-71.016,-71.016,0,0,14.744,5.8,86.0
0.783,181.758,-71.016,-71.016,0,0,14.744,4.6,68.0
0.812,181.758,-71.016,-71.016,0,0,14.752,4.0,58.0
0.837,181.758,-71.016,-71.016,0,0,14.748,3.4,50.0
0.865,181.758,-71.016,-71.016,0,0,14.716,10.6,158.0
0.896,181.758,-71.016,-71.016,0,0,14.748,2.9,42.0
0.922,181.758,-71.191,-71.191,0,0,14.748,3.8,56.0
0.96,181.758,-71.016,-71.016,0,0,14.756,4.0,58.0
0.991,181.758,-71.016,-71.016,0,0,14.752,4.8,72.0
1.028,181.934,-71.016,-71.016,0,0,14.748,3.9,58.0
1.07,181.934,-71.016,-71.016,0,0,14.756,3.9,58.0
1.1,181.934,-71.016,-71.016,0,0,14.752,3.7,56.0
1.136,181.934,-71.016,-71.016,0,0,14.748,3.8,56.0
1.17,181.934,-71.016,-71.016,0,0,14.748,5.2,76.0
1.21,181.934,-71.016,-71.016,0,0,14.752,5.1,76.0
1.245,181.934,-71.016,-71.016,0,0,14.752,4.1,58.0
1.272,181.934,-71.016,-71.016,0,0,14.752,5.4,50.0
1.296,181.934,-71.016,-71.016,0,0,14.752,5.9,88.0
1.331,181.934,-71.016,-71.016,0,0,14.756,3.6,52.0
1.362,181.934,-71.016,-71.016,0,0,14.752,5.2,76.0
1.399,181.934,-71.191,-71.191,0,0,14.752,2.9,42.0
1.434,181.934,-71.016,-71.016,0,0,14.752,3.9,58.0
1.462,181.934,-71.016,-71.016,0,0,14.748,5.4,78.0
1.506,181.934,-71.016,-71.016,0,0,14.76,2.8,42.0
1.533,181.934,-71.016,-71.016,0,0,14.756,4.7,68.0
1.567,181.934,-71.016,-71.016,0,0,14.752,4.3,62.0
1.594,181.934,-71.016,-71.016,0,0,14.76,6.2,92.0
1.622,181.934,-71.016,-71.016,0,0,14.76,3.9,58.0
1.652,181.934,-71.016,-71.016,0,0,14.752,4.2,62.0
1.697,181.934,-71.016,-71.016,0,0,14.748,6.1,88.0
1.726,181.934,-71.016,-71.016,0,0,14.752,4.3,62.0
1.753,181.934,-71.016,-71.016,0,0,14.752,4.1,58.0
1.798,181.934,-71.016,-71.016,0,0,14.728,7.8,114.0
1.848,181.934,-71.016,-71.016,0,0,14.756,4.1,58.0
1.888,181.934,-71.016,-71.016,0,0,14.752,4.0,58.0
1.921,181.934,-71.016,-71.016,0,0,14.756,3.0,46.0
1.944,181.934,-71.016,-71.016,0,0,14.752,4.1,58.0
1.973,181.934,-71.016,-71.016,0,0,14.748,3.3,50.0
2.001,181.934,-71.016,-71.016,0,0,14.752,5.4,78.0
