t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.032,181.582,-71.016,-71.016,0,0,14.76,4.4,66.0
0.071,181.582,-71.016,-71.016,0,0,14.752,4.0,58.0
0.103,181.582,-71.016,-71.016,0,0,14.752,5.1,76.0
0.131,181.582,-71.016,-71.016,0,0,14.76,4.2,62.0
0.158,181.582,-71.016,-71.016,0,0,14.752,4.5,66.0
0.182,181.582,-71.016,-71.016,0,0,14.752,3.9,58.0
0.236,181.582,-71.016,-71.016,0,0,14.752,5.1,76.0
0.272,181.582,-71.016,-71.016,0,0,14.756,4.3,62.0
0.318,181.582,-71.016,-71.016,0,0,14.748,5.0,76.0
0.345,181.582,-71.016,-71.016,0,0,14.752,4.1,58.0
0.367,181.582,-71.016,-71.016,0,0,14.756,3.9,58.0
0.425,181.582,-71.016,-71.016,0,0,14.748,4.9,72.0
0.456,181.582,-71.016,-71.016,0,0,14.748,5.7,86.0
0.498,181.582,-71.016,-71.016,0,0,14.752,2.4,36.0
0.555,181.582,-71.016,-71.016,0,0,14.756,5.9,88.0
0.593,181.582,-71.016,-71.016,0,0,14.752,3.6,52.0
0.618,181.582,-71.016,-71.016,0,0,14.756,5.2,76.0
0.652,181.582,-71.016,-71.016,0,0,14.752,3.5,52.0
0.695,181.582,-71.016,-71.016,0,0,14.764,5.8,86.0
0.74,181.582,-71.016,-71.016,0,0,14.756,5.4,78.0
0.773,181.582,-71.016,-71.016,0,0,14.752,5.1,76.0
0.819,181.582,-71.016,-71.016,0,0,14.732,2.0,92.0
0.873,181.582,-71.016,-71.016,0,0,14.752,3.7,56.0
0.923,181.582,-71.016,-71.016,0,0,14.756,4.5,66.0
0.956,181.582,-71.016,-71.016,0,0,14.756,5.5,82.0
1.012,181.582,-71.016,-71.016,0,0,14.752,3.5,52.0
1.053,181.582,-71.016,-71.016,0,0,14.756,3.8,56.0
1.119,181.582,-71.016,-71.016,0,0,14.756,3.5,52.0
1.153,181.582,-71.016,-71.016,0,0,14.752,4.1,58.0
1.196,181.582,-71.016,-71.016,0,0,14.744,5.0,76.0
1.242,181.582,-71.016,-71.016,0,0,14.752,5.9,88.0
1.275,181.582,-71.016,-71.016,0,0,14.748,3.9,58.0
1.297,181.582,-71.016,-71.016,0,0,14.748,3.9,58.0
1.334,181.582,-71.016,-71.016,0,0,14.748,4.2,62.0
1.376,181.582,-71.016,-71.016,0,0,14.752,3.4,50.0
1.436,181.582,-71.016,-71.016,0,0,14.76,3.5,52.0
1.497,181.582,-71.016,-71.016,0,0,14.752,4.2,62.0
1.525,181.582,-71.016,-71.016,0,0,14.7,13.2,194.0
1.563,181.582,-71.016,-71.016,0,0,14.748,3.5,52.0
1.601,181.582,-71.016,-71.016,0,0,14.752,4.4,66.0
1.637,181.582,-71.016,-71.016,0,0,14.724,11.8,174.0
1.675,181.582,-71.016,-71.016,0,0,14.752,3.4,50.0
1.703,181.582,-71.016,-71.016,0,0,14.752,3.8,56.0
1.73,181.582,-71.016,-71.016,0,0,14.732,10.6,158.0
1.764,181.582,-71.016,-71.016,0,0,14.764,2.4,36.0
1.795,181.582,-71.016,-71.016,0,0,14.752,4.0,58.0
1.856,181.582,-71.016,-71.016,0,0,14.768,4.2,62.0
1.882,181.582,-71.016,-71.016,0,0,14.752,4.5,66.0
1.914,181.582,-71.016,-71.016,0,0,14.756,4.0,58.0
1.954,181.582,-71.016,-71.016,0,0,14.756,5.0,76.0
2.008,181.582,-71.016,-71.016,0,0,14.744,5.6,82.0
