t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.026,0.35,0.18,0.18,-34,5,14.608,27.5,404.0
0.12,9.84,8.96,8.96,-54,5,14.604,26.9,394.0
0.229,25.31,14.94,14.94,52,5,14.596,-4.8,68.0
0.308,16.17,-16.35,-16.35,53,5,14.488,51.9,750.0
0.383,0.53,-41.48,-41.48,54,5,14.484,55.1,800.0
0.467,-14.06,-40.25,-40.25,-54,5,14.588,30.9,452.0
0.558,-0.88,14.24,14.24,-54,5,14.612,25.9,380.0
0.647,11.07,59.24,59.24,-54,5,14.604,26.4,386.0
0.725,12.13,54.32,54.32,54,5,14.396,66.5,960.0
0.841,-21.8,-13.89,-13.89,53,5,14.512,48.5,704.0
0.925,-57.13,-80.16,-80.16,44,5,14.588,31.3,456.0
1.033,-72.25,-70.49,-70.49,-40,5,14.696,5.9,86.0
1.117,-56.95,14.06,14.06,-44,5,14.692,6.1,88.0
1.187,-48.16,70.49,70.49,-47,5,14.676,14.0,206.0
1.261,-50.45,90.0,90.0,-46,5,14.672,12.4,184.0
1.375,-59.94,53.09,53.09,44,5,14.604,27.6,404.0
1.453,-73.3,-5.8,-5.8,39,5,14.644,18.4,268.0
1.525,-59.94,-26.19,-26.19,43,5,14.596,29.3,430.0
1.596,-47.81,-31.99,-31.99,46,5,14.56,37.2,540.0
1.673,-30.06,-16.52,-16.52,-51,5,14.652,17.7,258.0
1.784,12.13,30.94,30.94,-54,5,14.616,24.4,358.0
1.866,38.5,41.13,41.13,49,5,14.488,53.7,780.0
1.941,35.68,4.75,4.75,50,5,14.516,46.8,678.0
2.012,17.05,-49.75,-49.75,53,5,14.484,53.1,770.0
2.089,8.44,-71.19,-71.19,54,5,14.468,58.6,848.0
2.172,2.29,-52.03,-52.03,-54,5,14.6,28.9,422.0
2.248,25.14,15.29,15.29,-52,5,14.624,20.1,294.0
2.333,40.25,73.3,73.3,-49,5,14.66,16.7,246.0
2.409,41.66,78.75,78.75,49,5,14.52,45.4,658.0
2.484,30.76,41.13,41.13,51,5,14.5,51.2,744.0
2.575,-21.62,-52.38,-52.38,53,5,14.5,49.7,720.0
2.669,-42.72,-97.21,-97.21,-48,5,14.64,16.8,246.0
2.76,-62.75,-91.06,-91.06,43,5,14.624,25.2,368.0
2.896,-51.68,20.57,20.57,-46,5,14.7,8.5,124.0
2.972,-49.22,95.98,95.98,47,5,14.56,39.4,554.0
3.053,-60.47,110.22,110.22,-43,5,14.688,10.1,148.0
3.178,-72.77,61.35,61.35,40,5,14.652,19.4,286.0
3.296,-77.34,-35.16,-35.16,38,5,14.656,17.4,256.0
3.437,-51.68,-63.63,-63.63,-46,5,14.6,19.7,288.0
3.513,-0.88,-1.58,-1.58,-54,5,14.636,20.8,304.0
3.598,44.47,56.6,56.6,-49,5,14.652,14.4,210.0
3.679,66.8,70.84,70.84,41,5,14.62,24.4,358.0
3.759,75.41,39.55,39.55,39,5,14.648,16.7,246.0
3.854,55.72,-32.52,-32.52,45,5,14.608,28.2,412.0
3.949,47.81,-89.3,-89.3,47,5,14.54,42.0,610.0
4.074,46.41,-59.24,-59.24,-47,5,14.684,12.7,186.0
4.214,83.67,73.12,73.12,-36,5,14.652,15.0,220.0
4.324,72.6,65.92,65.92,40,5,14.656,17.4,256.0
4.396,40.78,5.8,5.8,46,5,14.6,27.2,396.0
4.469,-1.23,-64.69,-64.69,54,5,14.488,52.4,760.0
