t,pend,servo,mode,pwm,v
52.611,-3.16,-6.68,5,35,14.74
52.684,-1.23,-6.86,5,-25,14.76
52.763,2.81,-5.45,5,-26,14.77
52.843,3.69,-5.27,5,-33,14.75
52.913,1.05,-6.15,5,28,14.76
52.995,-1.93,-6.68,5,29,14.76
53.074,-2.99,-6.5,5,28,14.74
53.149,-2.81,-6.86,5,-33,14.76
53.227,0.7,-5.98,5,-26,14.76
53.305,3.69,-4.92,5,-34,14.77
53.388,2.11,-5.45,5,28,14.76
53.477,-1.23,-6.33,5,28,14.76
53.588,-3.16,-6.33,5,35,14.75
53.659,-2.46,-7.03,5,-25,14.77
53.729,1.05,-5.98,5,-26,14.76
53.804,3.87,-5.1,5,-33,14.76
53.893,2.46,-5.62,5,28,14.76
53.977,-1.41,-6.68,5,29,14.74
54.072,-3.16,-6.5,5,35,14.76
54.147,-2.81,-7.03,5,-25,14.76
54.241,0.7,-6.15,5,-26,14.76
54.326,3.87,-4.92,5,-34,14.76
54.405,1.76,-5.8,5,28,14.76
54.491,-1.58,-6.5,5,28,14.76
54.565,-2.81,-6.15,5,35,14.74
54.643,-2.99,-6.68,5,35,14.73
54.735,0.0,-6.33,5,-26,14.76
54.808,3.69,-5.1,5,-26,14.76
54.893,2.99,-5.45,5,28,14.76
54.97,-0.88,-6.68,5,29,14.76
55.052,-2.64,-6.68,5,29,14.76
55.148,-2.64,-6.86,5,-25,14.77
55.226,0.35,-5.62,5,-26,14.76
55.329,3.34,-4.39,5,-34,14.75
55.4,1.41,-5.1,5,28,14.76
55.477,-1.41,-5.62,5,28,14.76
55.555,-2.99,-5.62,5,28,14.74
55.634,-3.16,-6.68,5,35,14.74
55.721,0.0,-6.86,5,-25,14.75
55.801,4.04,-5.8,5,-26,14.76
55.878,3.69,-6.15,5,28,14.76
55.968,-0.35,-7.38,5,29,14.76
56.038,-2.64,-7.38,5,29,14.76
56.112,-2.81,-6.86,5,35,14.74
56.188,-1.76,-7.03,5,-25,14.77
56.27,2.11,-5.45,5,-26,14.75
56.366,2.99,-4.75,5,28,14.76
56.46,0.0,-5.8,5,28,14.76
56.54,-2.64,-5.98,5,35,14.72
56.615,-3.34,-6.5,5,35,14.75
56.705,-0.53,-6.33,5,-26,14.77
56.78,3.34,-4.92,5,-26,14.76
56.858,3.34,-5.27,5,28,14.76
56.966,-0.35,-6.33,5,28,14.74
57.068,-2.81,-6.33,5,28,14.74
57.152,-2.46,-6.68,5,-33,14.76
57.232,1.05,-5.45,5,-26,14.76
57.322,3.52,-4.39,5,-34,14.76
57.406,1.05,-5.27,5,28,14.76
57.498,-1.93,-5.98,5,28,14.74
57.571,-2.99,-5.98,5,35,14.72
57.651,-2.46,-6.68,5,-25,14.72
57.723,0.88,-5.98,5,-26,14.76
57.801,3.69,-5.27,5,-33,14.76
57.885,2.46,-5.8,5,28,14.77
57.966,-0.53,-6.5,5,28,14.77
58.045,-2.64,-6.5,5,35,14.74
58.134,-2.81,-6.68,5,35,14.74
58.215,-0.18,-6.33,5,-26,14.76
58.311,3.52,-5.1,5,-33,14.76
58.402,2.11,-5.62,5,28,14.76
58.484,-1.23,-6.33,5,28,14.77
58.557,-2.64,-6.15,5,35,14.74
58.636,-2.99,-6.68,5,35,14.73
58.732,-0.53,-6.5,5,-26,14.76
58.804,3.52,-5.1,5,-26,14.76
58.898,2.46,-5.62,5,28,14.76
58.97,-0.7,-6.5,5,28,14.76
59.044,-2.64,-6.5,5,28,14.76
59.135,-2.99,-6.5,5,35,14.73
59.238,-1.05,-6.5,5,-26,14.76
59.321,3.52,-4.92,5,-26,14.77
59.404,2.11,-5.45,5,28,14.72
59.483,-1.05,-6.33,5,28,14.76
59.563,-2.64,-6.15,5,35,14.74
59.647,-3.16,-6.68,5,35,14.74
59.737,0.7,-5.8,5,-26,14.76
59.833,3.69,-4.75,5,-34,14.76
59.908,2.11,-5.45,5,28,14.76
59.981,-1.23,-6.33,5,28,14.77
