t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.033,-1.76,-1.93,-1.93,54,5,14.476,54.9,792.0
0.111,-18.98,-17.58,-17.58,53,5,14.488,52.1,754.0
0.202,-43.95,-27.6,-27.6,37,5,14.664,13.6,200.0
0.299,-55.55,-0.88,-0.88,-45,5,14.676,10.6,154.0
0.38,-54.32,34.8,34.8,-45,5,14.68,13.6,200.0
0.458,-59.41,40.43,40.43,44,5,14.592,29.0,422.0
0.547,-83.85,2.99,2.99,37,5,14.668,11.1,164.0
0.638,-107.58,-34.63,-34.63,30,5,14.692,5.5,82.0
0.712,-107.05,-26.89,-26.89,-30,5,14.7,5.1,76.0
0.788,-89.3,12.66,12.66,-34,5,14.7,4.7,68.0
0.866,-77.87,39.55,39.55,-38,5,14.692,7.0,72.0
0.942,-79.1,31.64,31.64,38,5,14.66,10.9,160.0
1.034,-99.32,-16.52,-16.52,32,5,14.688,6.9,102.0
1.115,-104.24,-36.39,-36.39,31,5,14.684,6.4,96.0
1.192,-93.16,-19.86,-19.86,-33,5,14.624,20.6,302.0
1.268,-68.38,21.45,21.45,-41,5,14.712,3.2,46.0
1.365,-55.2,37.44,37.44,45,5,14.564,34.9,508.0
1.438,-64.34,9.49,9.49,42,5,14.616,23.5,344.0
1.523,-85.25,-35.51,-35.51,36,5,14.676,10.8,158.0
1.608,-88.77,-41.48,-41.48,-35,5,14.7,3.9,56.0
1.688,-73.65,-2.29,-2.29,-38,5,14.696,3.3,50.0
1.771,-56.25,40.08,40.08,-45,5,14.684,8.3,122.0
1.866,-55.02,41.13,41.13,45,5,14.58,34.2,498.0
1.952,-80.86,-10.02,-10.02,37,5,14.664,12.9,190.0
2.029,-98.97,-47.28,-47.28,32,5,14.688,5.9,86.0
2.122,-98.26,-37.09,-37.09,-32,5,14.708,6.1,88.0
2.214,-75.06,17.23,17.23,-39,5,14.7,6.0,88.0
2.29,-63.28,51.5,51.5,-42,5,14.68,8.1,122.0
2.369,-66.09,41.48,41.48,42,5,14.616,23.2,338.0
2.442,-91.58,-11.25,-11.25,34,5,14.684,7.9,114.0
2.526,-106.88,-47.28,-47.28,30,5,14.672,11.9,174.0
2.617,-101.78,-34.45,-34.45,-31,5,14.7,4.5,66.0
2.688,-77.69,15.12,15.12,-37,5,14.696,4.1,56.0
2.764,-63.46,48.52,48.52,-42,5,14.688,6.6,98.0
2.849,-63.28,42.19,42.19,43,5,14.608,25.8,376.0
2.943,-92.11,-20.21,-20.21,34,5,14.688,8.3,122.0
3.017,-103.18,-49.57,-49.57,31,5,14.688,6.2,92.0
3.114,-98.09,-35.33,-35.33,-32,5,14.708,6.6,98.0
3.217,-64.86,36.21,36.21,-42,5,14.696,5.8,86.0
3.3,-58.01,52.91,52.91,44,5,14.664,15.0,220.0
3.37,-65.04,29.71,29.71,42,5,14.628,22.8,334.0
3.454,-94.75,-30.23,-30.23,33,5,14.684,7.6,112.0
3.527,-103.36,-53.61,-53.61,31,5,14.696,7.1,104.0
3.615,-97.03,-32.87,-32.87,-33,5,14.7,3.9,56.0
3.702,-69.61,27.25,27.25,-41,5,14.692,5.9,86.0
3.807,-59.59,54.14,54.14,44,5,14.592,28.8,420.0
3.9,-76.64,11.78,11.78,39,5,14.656,14.6,212.0
3.98,-103.53,-43.95,-43.95,31,5,14.692,7.5,112.0
4.062,-106.7,-52.91,-52.91,-30,5,14.7,6.3,92.0
4.144,-93.52,-17.23,-17.23,-34,5,14.696,2.7,40.0
4.218,-68.56,36.91,36.91,-41,5,14.696,5.7,86.0
4.311,-61.7,55.02,55.02,43,5,14.612,26.0,380.0
4.39,-74.18,20.21,20.21,41,5,14.64,17.4,256.0
4.47,-102.13,-36.91,-36.91,31,5,14.684,7.8,114.0
4.544,-107.75,-54.67,-54.67,-7,5,14.712,5.0,72.0
4.615,-101.25,-34.8,-34.8,-32,5,14.696,3.9,56.0
4.701,-74.88,20.74,20.74,-37,5,14.696,3.6,52.0
4.806,-61.0,55.37,55.37,43,5,14.612,24.3,354.0
4.888,-70.66,25.49,25.49,41,5,14.64,18.5,272.0
4.962,-98.79,-31.99,-31.99,32,5,14.692,6.8,98.0
5.062,-106.35,-54.67,-54.67,-30,5,14.712,5.0,72.0
5.15,-91.41,-15.47,-15.47,-34,5,14.692,5.9,86.0
5.236,-65.39,41.48,41.48,-42,5,14.688,5.6,82.0
5.316,-60.12,55.2,55.2,43,5,14.604,26.1,380.0
5.415,-78.75,8.44,8.44,38,5,14.652,12.8,186.0
5.5,-104.94,-47.81,-47.81,31,5,14.692,6.0,88.0
5.624,-102.66,-39.02,-39.02,-31,5,14.636,11.3,168.0
5.706,-76.29,18.81,18.81,-39,5,14.7,-3.8,56.0
5.782,-63.1,54.67,54.67,-43,5,14.688,7.4,108.0
5.864,-65.22,44.47,44.47,42,5,14.62,21.7,318.0
5.947,-91.93,-12.13,-12.13,34,5,14.668,8.4,124.0
6.029,-108.63,-53.09,-53.09,30,5,14.688,6.4,78.0
6.111,-106.35,-45.88,-45.88,-30,5,14.7,7.9,114.0
6.187,-84.9,2.81,2.81,-35,5,14.712,5.5,82.0
6.259,-65.74,48.16,48.16,-42,5,14.688,6.2,92.0
6.331,-62.58,54.32,54.32,43,5,14.608,26.4,386.0
6.423,-76.47,16.52,16.52,39,5,14.624,20.6,258.0
6.516,-106.35,-48.34,-48.34,30,5,14.644,16.5,242.0
6.6,-106.7,-50.1,-50.1,-30,5,14.7,4.3,62.0
6.671,-89.12,-7.91,-7.91,-35,5,14.696,3.4,50.0
6.751,-66.97,41.13,41.13,-41,5,14.676,8.2,96.0
6.871,-63.28,46.41,46.41,43,5,14.6,25.9,376.0
6.944,-87.72,-7.21,-7.21,35,5,14.664,10.1,148.0
7.039,-106.7,-53.09,-53.09,30,5,14.696,4.8,72.0
7.116,-104.59,-45.88,-45.88,-31,5,14.7,4.5,66.0
7.198,-81.21,7.21,7.21,-37,5,14.704,5.5,82.0
7.279,-63.46,51.85,51.85,-42,5,14.688,8.6,128.0
7.357,-62.4,50.45,50.45,43,5,14.6,26.1,380.0
7.43,-79.28,9.84,9.84,38,5,14.664,13.9,204.0
7.54,-103.89,-42.36,-42.36,31,5,14.688,4.8,72.0
7.614,-105.47,-47.11,-47.11,-30,5,14.696,7.1,104.0
7.685,-87.36,-3.87,-3.87,-35,5,14.692,4.5,66.0
7.769,-65.74,46.05,46.05,-42,5,14.696,6.7,98.0
7.847,-62.23,53.79,53.79,43,5,14.604,28.7,420.0
7.942,-81.74,5.98,5.98,37,5,14.672,13.2,194.0
8.017,-105.47,-45.88,-45.88,31,5,14.696,5.7,86.0
8.098,-107.75,-53.61,-53.61,-30,5,14.688,5.3,78.0
8.194,-85.78,-0.18,-0.18,-36,5,14.7,5.0,72.0
8.272,-65.74,46.76,46.76,-42,5,14.692,7.0,102.0
8.351,-62.58,53.61,53.61,43,5,14.616,26.5,386.0
8.445,-84.02,2.64,2.64,37,5,14.668,13.0,150.0
8.537,-107.23,-49.4,-49.4,30,5,14.696,5.5,82.0
8.617,-107.05,-48.87,-48.87,-30,5,14.696,5.3,78.0
8.686,-90.53,-8.61,-8.61,-34,5,14.704,6.1,88.0
8.768,-67.32,43.95,43.95,-41,5,14.696,9.1,134.0
8.865,-63.1,54.14,54.14,43,5,14.616,24.7,360.0
8.951,-85.96,-0.53,-0.53,36,5,14.676,8.0,118.0
9.027,-105.82,-44.65,-44.65,30,5,14.692,5.2,76.0
9.099,-107.93,-51.85,-51.85,-30,5,14.7,3.8,56.0
9.182,-94.22,-16.17,-16.17,-33,5,14.7,3.2,46.0
9.258,-69.61,37.09,37.09,-41,5,14.708,2.6,40.0
9.349,-63.28,53.61,53.61,43,5,14.616,26.6,390.0
9.446,-83.5,4.75,4.75,37,5,14.672,10.1,148.0
9.548,-107.75,-50.45,-50.45,30,5,14.7,7.3,108.0
9.629,-105.47,-43.42,-43.42,-30,5,14.696,5.0,72.0
9.706,-84.55,3.52,3.52,-36,5,14.7,5.0,72.0
9.784,-66.09,47.64,47.64,-42,5,14.696,6.1,88.0
9.858,-63.81,51.15,51.15,42,5,14.616,23.4,340.0
9.94,-80.86,9.32,9.32,37,5,14.66,11.9,174.0
10.018,-105.12,-42.54,-42.54,31,5,14.692,6.4,96.0
10.111,-107.23,-49.4,-49.4,-30,5,14.696,3.8,56.0
10.186,-92.28,-12.13,-12.13,-34,5,14.692,6.9,102.0
10.259,-68.73,39.38,39.38,-41,5,14.688,8.1,118.0
10.346,-63.46,53.09,53.09,42,5,14.62,23.4,340.0
10.421,-73.83,23.03,23.03,39,5,14.652,16.9,250.0
10.516,-104.59,-41.84,-41.84,31,5,14.7,6.3,92.0
10.596,-107.58,-51.68,-51.68,-30,5,14.696,4.9,58.0
10.681,-93.16,-14.77,-14.77,-34,5,14.696,4.7,68.0
10.759,-68.56,38.5,38.5,-41,5,14.692,6.5,96.0
10.856,-63.46,50.27,50.27,42,5,14.608,25.9,376.0
10.933,-79.28,11.6,11.6,38,5,14.66,12.2,180.0
11.015,-104.59,-42.01,-42.01,31,5,14.692,4.9,72.0
11.119,-106.88,-48.34,-48.34,-30,5,14.7,4.8,72.0
11.192,-86.48,-0.35,-0.35,-34,5,14.696,4.9,72.0
11.267,-67.32,44.3,44.3,-41,5,14.692,6.3,92.0
11.352,-64.51,50.1,50.1,42,5,14.616,23.7,348.0
11.447,-87.54,-2.46,-2.46,36,5,14.676,9.2,134.0
11.56,-108.46,-51.5,-51.5,30,5,14.692,5.8,86.0
11.639,-103.71,-37.09,-37.09,-31,5,14.656,13.7,200.0
11.71,-79.1,15.47,15.47,-38,5,14.712,6.6,98.0
11.785,-65.92,48.87,48.87,-42,5,14.692,7.3,108.0
11.877,-67.5,40.25,40.25,41,5,14.628,20.2,294.0
11.955,-91.06,-9.84,-9.84,35,5,14.688,6.7,98.0
12.048,-107.93,-50.98,-50.98,30,5,14.696,-17.9,262.0
12.13,-103.18,-36.39,-36.39,-31,5,14.696,4.6,68.0
12.21,-76.99,19.51,19.51,-38,5,14.7,4.4,66.0
12.282,-65.22,49.92,49.92,-42,5,14.684,8.4,124.0
12.382,-68.2,37.27,37.27,41,5,14.628,19.7,288.0
12.466,-97.91,-24.08,-24.08,33,5,14.692,6.1,88.0
12.549,-108.11,-51.15,-51.15,30,5,14.7,6.6,98.0
12.652,-97.56,-22.5,-22.5,-33,5,14.7,4.5,66.0
12.743,-69.08,39.73,39.73,-41,5,14.692,5.5,82.0
12.831,-64.69,49.75,49.75,42,5,14.62,22.9,334.0
12.904,-77.52,17.05,17.05,38,5,14.656,13.6,200.0
12.991,-104.24,-38.15,-38.15,31,5,14.692,5.0,72.0
13.069,-108.11,-50.1,-50.1,-30,5,14.58,11.5,168.0
13.146,-95.62,-17.93,-17.93,-33,5,14.716,4.5,66.0
13.236,-69.96,37.62,37.62,-41,5,14.7,6.7,98.0
13.307,-64.69,51.15,51.15,42,5,14.632,21.1,308.0
13.4,-78.75,15.29,15.29,38,5,14.676,12.3,180.0
13.478,-104.77,-37.97,-37.97,31,5,14.684,10.3,150.0
13.562,-108.46,-48.52,-48.52,-30,5,14.692,4.7,68.0
13.644,-96.15,-17.23,-17.23,-33,5,14.7,4.3,62.0
13.72,-71.02,37.27,37.27,-40,5,14.692,6.2,92.0
13.793,-65.92,50.98,50.98,-42,5,14.684,6.4,96.0
13.87,-72.95,27.95,27.95,40,5,14.644,17.3,252.0
