t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.037,0.18,0.0,0.0,54,5,14.476,54.6,790.0
0.13,-23.03,-20.57,-20.57,53,5,14.492,51.2,740.0
0.218,-45.88,-26.54,-26.54,-47,5,14.64,18.0,262.0
0.294,-53.44,-0.35,-0.35,-45,5,14.672,10.4,154.0
0.386,-51.15,35.86,35.86,-46,5,14.664,12.1,176.0
0.489,-61.17,37.44,37.44,43,5,14.604,25.3,370.0
0.581,-92.99,-12.13,-12.13,34,5,14.676,7.6,112.0
0.657,-107.75,-35.33,-35.33,30,5,14.7,7.2,104.0
0.73,-103.01,-18.63,-18.63,-31,5,14.692,4.7,68.0
0.809,-82.09,25.84,25.84,-37,5,14.692,5.3,78.0
0.886,-73.65,45.35,45.35,-39,5,14.692,0.4,6.0
0.959,-76.82,31.46,31.46,39,5,14.652,17.5,256.0
1.034,-95.98,-12.66,-12.66,34,5,14.672,10.8,158.0
1.117,-102.66,-36.56,-36.56,31,5,14.692,6.3,92.0
1.209,-88.24,-14.24,-14.24,-35,5,14.696,5.1,76.0
1.297,-59.59,33.57,33.57,-44,5,14.684,5.5,82.0
1.368,-50.45,43.59,43.59,46,5,14.584,33.3,484.0
1.446,-57.13,17.05,17.05,44,5,14.584,29.2,426.0
1.519,-79.28,-30.76,-30.76,38,5,14.656,13.3,194.0
1.599,-85.96,-47.28,-47.28,-36,5,14.692,3.7,56.0
1.671,-79.63,-24.79,-24.79,-38,5,14.696,6.1,88.0
1.756,-55.55,29.36,29.36,-45,5,14.664,9.9,144.0
1.831,-46.23,55.37,55.37,-47,5,14.656,12.2,180.0
1.933,-55.55,26.19,26.19,45,5,14.588,28.7,420.0
2.012,-87.19,-34.28,-34.28,36,5,14.672,9.8,144.0
2.085,-96.33,-55.37,-55.37,33,5,14.684,7.8,114.0
2.17,-93.34,-36.03,-36.03,-34,5,14.692,4.8,72.0
2.249,-67.85,24.43,24.43,-41,5,14.712,6.2,92.0
2.456,-68.56,25.49,25.49,41,5,14.628,21.3,312.0
2.549,-101.6,-42.72,-42.72,32,5,14.684,7.4,86.0
2.632,-105.12,-54.49,-54.49,-31,5,14.712,7.0,102.0
2.703,-93.16,-21.45,-21.45,-34,5,14.696,7.4,108.0
2.78,-64.86,37.09,37.09,-42,5,14.688,6.9,102.0
2.873,-55.37,63.1,63.1,-45,5,14.672,9.5,140.0
2.959,-61.52,34.1,34.1,43,5,14.604,25.6,374.0
3.041,-93.34,-33.22,-33.22,35,5,14.68,8.9,132.0
3.115,-101.07,-59.06,-59.06,32,5,14.684,8.6,128.0
3.207,-94.22,-35.33,-35.33,-33,5,14.7,4.0,58.0
3.305,-61.7,35.68,35.68,-43,5,14.684,6.5,96.0
3.398,-50.45,66.09,66.09,38,5,14.656,15.8,232.0
3.492,-57.3,37.27,37.27,44,5,14.588,29.6,432.0
3.57,-93.52,-38.67,-38.67,34,5,14.68,7.4,108.0
3.646,-101.07,-62.75,-62.75,32,5,14.692,7.6,112.0
3.723,-98.09,-47.28,-47.28,-32,5,14.708,5.1,76.0
3.806,-71.54,14.94,14.94,-40,5,14.692,4.5,66.0
3.886,-54.14,63.1,63.1,-45,5,14.672,10.8,158.0
3.96,-51.15,66.62,66.62,46,5,14.56,36.0,524.0
4.051,-69.78,13.36,13.36,41,5,14.644,19.4,286.0
4.124,-97.91,-47.64,-47.64,33,5,14.684,7.8,114.0
4.196,-102.66,-65.92,-65.92,31,5,14.692,6.3,92.0
