t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.03,-0.53,-0.53,-0.53,54,5,14.572,56.2,820.0
0.117,-16.7,-15.47,-15.47,53,5,14.576,54.6,796.0
0.21,-39.02,-26.37,-26.37,49,5,14.612,46.1,676.0
0.294,-50.8,-4.75,-4.75,-46,5,14.752,11.5,170.0
0.376,-45.7,31.46,31.46,-47,5,14.74,-13.6,200.0
0.46,-46.76,43.24,43.24,47,5,14.66,31.5,462.0
0.549,-61.7,16.52,16.52,43,5,14.684,27.1,396.0
0.638,-91.58,-36.21,-36.21,0,5,14.772,4.5,66.0
0.715,-87.89,-28.12,-28.12,0,5,14.768,3.4,50.0
0.801,-65.39,14.94,14.94,-20,5,14.768,4.0,58.0
0.881,-51.85,40.96,40.96,-46,5,14.744,12.1,176.0
0.963,-53.44,26.02,26.02,45,5,14.648,34.4,504.0
1.041,-76.82,-23.73,-23.73,2,5,14.76,3.6,52.0
1.113,-83.14,-43.42,-43.42,0,5,14.776,4.8,72.0
1.19,-75.06,-28.65,-28.65,0,5,14.764,5.7,86.0
1.268,-47.11,22.85,22.85,-47,5,14.74,10.3,150.0
1.343,-33.4,46.93,46.93,-51,5,14.716,16.3,240.0
1.427,-31.99,32.34,32.34,51,5,14.588,50.3,734.0
1.508,-60.65,-27.95,-27.95,43,5,14.68,26.8,394.0
1.579,-74.18,-59.06,-59.06,39,5,14.716,16.1,236.0
1.682,-75.59,-42.89,-42.89,0,5,14.768,3.4,50.0
1.757,-53.26,16.7,16.7,-45,5,14.748,7.8,114.0
1.831,-41.13,57.66,57.66,-49,5,14.72,16.5,242.0
1.913,-38.85,61.88,61.88,49,5,14.608,46.6,682.0
1.989,-53.26,22.68,22.68,46,5,14.664,34.3,504.0
2.063,-87.19,-42.72,-42.72,0,5,14.764,2.3,32.0
2.142,-94.04,-65.57,-65.57,0,5,14.764,5.1,76.0
2.223,-86.84,-40.6,-40.6,0,5,14.768,2.8,42.0
2.293,-58.71,19.34,19.34,-20,5,14.764,3.3,50.0
2.369,-43.42,61.0,61.0,-48,5,14.728,13.7,204.0
2.439,-38.85,64.86,64.86,49,5,14.608,46.4,678.0
2.512,-47.46,31.64,31.64,47,5,14.632,38.6,564.0
2.607,-85.61,-49.75,-49.75,0,5,14.768,2.7,40.0
2.678,-90.0,-69.08,-69.08,0,5,14.772,4.5,66.0
2.783,-81.03,-39.55,-39.55,0,5,14.768,3.5,52.0
2.87,-42.54,45.18,45.18,-48,5,14.732,14.2,210.0
2.945,-33.4,70.66,70.66,-51,5,14.716,18.6,276.0
3.016,-31.11,59.06,59.06,51,5,14.588,52.1,760.0
3.088,-51.5,7.21,7.21,47,5,14.648,35.5,522.0
3.162,-82.09,-58.71,-58.71,0,5,14.768,5.8,86.0
3.235,-87.01,-78.22,-78.22,0,5,14.772,3.8,56.0
3.307,-84.9,-61.35,-61.35,0,5,14.768,3.5,52.0
3.407,-49.22,28.3,28.3,-46,5,14.744,11.1,164.0
3.491,-35.68,75.41,75.41,-50,5,14.708,19.6,288.0
3.561,-31.99,76.82,76.82,51,5,14.572,56.1,774.0
3.645,-39.55,41.84,41.84,49,5,14.62,43.3,632.0
3.715,-82.62,-44.65,-44.65,0,5,14.768,3.4,50.0
3.847,-92.81,-82.27,-82.27,0,5,14.764,4.9,72.0
3.943,-80.16,-29.53,-29.53,0,5,14.764,4.5,66.0
4.026,-45.18,53.61,53.61,-48,5,14.676,-7.9,114.0
4.1,-38.15,82.97,82.97,-49,5,14.72,15.5,230.0
4.185,-35.68,73.3,73.3,50,5,14.592,50.5,738.0
4.271,-68.73,-8.96,-8.96,41,5,14.708,19.2,282.0
4.343,-92.28,-68.56,-68.56,0,5,14.768,4.0,58.0
4.415,-95.1,-85.43,-85.43,0,5,14.756,4.9,72.0
4.51,-89.3,-51.85,-51.85,0,5,14.768,3.2,46.0
4.585,-58.71,18.46,18.46,-34,5,14.76,4.9,72.0
4.655,-41.66,72.42,72.42,-49,5,14.732,14.1,206.0
4.748,-35.86,82.79,82.79,50,5,14.584,52.5,766.0
4.817,-41.31,48.52,48.52,49,5,14.62,43.9,642.0
4.89,-79.1,-29.18,-29.18,39,5,14.728,12.6,186.0
4.98,-95.1,-81.39,-81.39,0,5,14.768,3.2,46.0
5.057,-95.98,-82.09,-82.09,0,5,14.764,2.9,42.0
5.132,-88.42,-44.47,-44.47,0,5,14.764,3.6,52.0
5.225,-48.34,51.68,51.68,-47,5,14.736,11.6,170.0
5.307,-40.78,86.66,86.66,-49,5,14.72,16.7,246.0
5.388,-38.67,73.3,73.3,49,5,14.612,44.5,648.0
5.491,-78.05,-20.21,-20.21,40,5,14.728,16.5,242.0
5.575,-97.56,-79.28,-79.28,0,5,14.764,4.3,62.0
5.661,-98.44,-84.38,-84.38,0,5,14.764,4.3,62.0
5.742,-89.12,-41.31,-41.31,0,5,14.768,2.9,42.0
5.823,-53.61,38.5,38.5,-45,5,14.752,7.4,108.0
5.905,-42.72,83.5,83.5,-48,5,14.728,14.0,186.0
5.979,-39.02,79.81,79.81,49,5,14.604,47.2,688.0
6.051,-49.57,36.21,36.21,47,5,14.64,31.9,466.0
6.126,-87.72,-41.48,-41.48,0,5,14.768,3.1,46.0
6.197,-97.21,-81.74,-81.74,0,5,14.768,2.2,32.0
6.27,-96.5,-80.16,-80.16,0,5,14.756,5.7,42.0
6.345,-86.13,-38.5,-38.5,0,5,14.768,3.2,46.0
6.424,-49.75,42.89,42.89,-46,5,14.744,10.3,150.0
6.504,-39.73,82.62,82.62,-49,5,14.708,17.8,262.0
6.58,-36.03,80.16,80.16,50,5,14.588,52.1,760.0
6.657,-49.4,29.71,29.71,47,5,14.64,37.0,540.0
6.731,-87.19,-46.58,-46.58,0,5,14.768,3.3,50.0
6.805,-95.8,-83.67,-83.67,0,5,14.768,4.2,62.0
6.89,-94.92,-75.06,-75.06,0,5,14.76,6.2,92.0
6.964,-78.57,-20.57,-20.57,5,5,14.768,2.8,42.0
7.059,-44.3,65.92,65.92,-48,5,14.728,14.1,206.0
7.14,-38.67,85.78,85.78,-25,5,14.732,9.2,134.0
7.21,-38.85,65.57,65.57,49,5,14.612,45.6,666.0
7.286,-68.38,-4.39,-4.39,42,5,14.712,21.2,292.0
7.377,-95.45,-74.18,-74.18,0,5,14.764,3.7,56.0
7.457,-97.03,-84.55,-84.55,0,5,14.768,3.7,56.0
7.536,-90.53,-49.75,-49.75,0,5,14.768,3.4,50.0
7.624,-51.85,40.43,40.43,-46,5,14.748,9.1,134.0
7.707,-41.66,82.79,82.79,-49,5,14.724,13.8,204.0
7.788,-38.5,77.52,77.52,49,5,14.604,48.8,714.0
7.89,-67.85,-1.58,-1.58,42,5,14.712,19.9,292.0
7.96,-94.92,-66.8,-66.8,0,5,14.764,3.8,56.0
8.034,-98.09,-86.48,-86.48,0,5,14.768,5.3,78.0
8.125,-93.87,-59.24,-59.24,0,5,14.648,20.1,294.0
8.197,-65.57,9.67,9.67,-5,5,14.764,3.1,46.0
8.291,-43.59,77.87,77.87,-48,5,14.728,13.4,196.0
8.36,-39.9,84.38,84.38,49,5,14.612,44.1,646.0
8.438,-44.82,50.8,50.8,48,5,14.628,42.4,620.0
8.549,-88.77,-41.31,-41.31,0,5,14.768,4.8,72.0
8.653,-98.61,-83.32,-83.32,0,5,14.776,3.0,46.0
8.788,-73.12,-5.27,-5.27,-2,5,14.772,3.2,46.0
8.937,-41.31,83.5,83.5,-49,5,14.724,16.2,240.0
9.024,-42.36,58.36,58.36,48,5,14.612,43.0,630.0
9.121,-88.07,-40.78,-40.78,0,5,14.768,3.6,52.0
9.22,-97.91,-81.91,-81.91,0,5,14.768,3.3,50.0
9.295,-96.15,-69.43,-69.43,0,5,14.768,3.5,52.0
9.38,-73.83,-7.38,-7.38,0,5,14.764,4.5,66.0
9.481,-44.65,71.19,71.19,-48,5,14.728,13.0,190.0
9.555,-40.08,79.1,79.1,49,5,14.62,45.8,668.0
9.638,-50.45,35.86,35.86,46,5,14.64,35.2,514.0
9.716,-89.47,-43.24,-43.24,0,5,14.764,2.8,42.0
9.804,-97.91,-78.05,-78.05,0,5,14.764,2.9,42.0
9.877,-96.33,-68.56,-68.56,0,5,14.764,3.6,52.0
9.976,-66.09,8.96,8.96,-15,5,14.756,7.2,104.0
10.053,-45.0,69.26,69.26,-48,5,14.732,13.8,204.0
10.129,-40.78,78.93,78.93,49,5,14.604,47.1,688.0
10.241,-58.89,17.93,17.93,44,5,14.676,25.3,370.0
10.324,-94.22,-58.71,-58.71,0,5,14.76,3.9,58.0
10.429,-97.56,-76.47,-76.47,0,5,14.772,3.0,46.0
10.505,-85.96,-33.57,-33.57,0,5,14.76,5.0,76.0
10.58,-54.32,35.68,35.68,-45,5,14.764,6.5,96.0
10.663,-43.42,74.71,74.71,-48,5,14.728,15.2,222.0
10.74,-40.6,68.03,68.03,49,5,14.612,48.6,712.0
10.83,-67.5,-0.88,-0.88,41,5,14.708,19.9,292.0
10.905,-93.34,-63.81,-63.81,0,5,14.764,2.8,42.0
10.975,-95.45,-77.87,-77.87,0,5,14.768,3.2,46.0
11.047,-91.23,-57.13,-57.13,0,5,14.784,3.3,50.0
11.123,-63.1,9.32,9.32,-24,5,14.764,4.6,68.0
11.223,-42.72,66.97,66.97,-48,5,14.728,12.6,186.0
11.294,-37.62,74.0,74.0,50,5,14.588,52.0,760.0
11.369,-48.16,33.4,33.4,47,5,14.64,37.0,540.0
11.456,-88.42,-48.34,-48.34,0,5,14.764,3.6,52.0
11.529,-95.62,-77.87,-77.87,0,5,14.768,4.9,72.0
11.604,-94.04,-65.92,-65.92,0,5,14.72,8.6,128.0
11.685,-71.54,-4.22,-4.22,-5,5,14.768,3.5,52.0
11.757,-47.81,55.72,55.72,-47,5,14.736,11.8,174.0
11.837,-41.84,78.57,78.57,-48,5,14.728,14.5,212.0
11.919,-44.65,54.14,54.14,48,5,14.624,41.3,602.0
12.007,-83.85,-27.6,-27.6,0,5,14.752,6.8,102.0
12.101,-98.61,-73.65,-73.65,0,5,14.776,6.3,92.0
12.187,-97.21,-64.86,-64.86,0,5,14.76,3.1,46.0
12.259,-75.23,-5.45,-5.45,0,5,14.768,3.9,58.0
12.342,-49.22,61.7,61.7,-47,5,14.74,10.9,160.0
12.435,-44.12,75.23,75.23,48,5,14.616,42.0,612.0
12.507,-51.85,42.54,42.54,46,5,14.652,34.6,508.0
12.608,-95.45,-49.22,-49.22,0,5,14.76,3.1,46.0
12.692,-100.72,-73.83,-73.83,0,5,14.78,4.7,68.0
12.77,-95.45,-52.21,-52.21,0,5,14.768,3.0,46.0
12.839,-68.03,10.02,10.02,-14,5,14.768,3.1,46.0
12.926,-48.34,63.63,63.63,-47,5,14.736,12.2,180.0
13.022,-43.95,70.66,70.66,48,5,14.616,42.4,620.0
13.106,-68.03,4.92,4.92,41,5,14.708,20.2,298.0
13.184,-95.62,-58.01,-58.01,0,5,14.76,4.1,58.0
13.271,-97.56,-69.78,-69.78,0,5,14.768,2.1,30.0
13.346,-88.59,-38.67,-38.67,0,5,14.724,-18.7,276.0
13.428,-53.79,37.97,37.97,-45,5,14.748,9.7,144.0
13.519,-43.42,71.02,71.02,-48,5,14.728,12.8,190.0
13.607,-44.3,55.37,55.37,48,5,14.624,41.0,600.0
13.689,-83.32,-27.77,-27.77,0,5,14.768,4.6,68.0
13.764,-96.15,-66.62,-66.62,0,5,14.76,4.9,72.0
13.855,-94.39,-59.77,-59.77,0,5,14.764,2.2,32.0
13.936,-72.42,-3.69,-3.69,-4,5,14.768,2.6,40.0
14.01,-48.87,54.32,54.32,-47,5,14.74,10.7,158.0
14.093,-43.07,70.31,70.31,-23,5,14.76,4.0,58.0
14.174,-49.75,38.5,38.5,46,5,14.636,38.8,566.0
14.263,-87.54,-38.85,-38.85,0,5,14.764,4.6,68.0
14.339,-95.8,-69.96,-69.96,0,5,14.764,2.6,40.0
14.436,-88.77,-44.12,-44.12,0,5,14.768,4.1,58.0
14.509,-58.18,23.03,23.03,-35,5,14.76,5.1,76.0
14.588,-44.12,65.74,65.74,-48,5,14.728,13.9,204.0
14.672,-41.31,64.51,64.51,49,5,14.6,43.0,630.0
14.773,-73.3,-10.37,-10.37,40,5,14.72,14.9,220.0
14.85,-94.39,-62.75,-62.75,0,5,14.768,3.9,58.0
14.935,-95.45,-66.8,-66.8,0,5,14.764,3.8,56.0
15.011,-81.03,-22.15,-22.15,0,5,14.756,5.4,78.0
15.105,-48.87,53.61,53.61,-47,5,14.736,-7.1,104.0
15.18,-43.59,70.31,70.31,-23,5,14.74,9.4,138.0
15.274,-49.04,41.66,41.66,47,5,14.636,37.5,548.0
15.347,-86.31,-33.93,-33.93,0,5,14.764,5.5,82.0
15.434,-96.68,-69.08,-69.08,0,5,14.768,2.6,40.0
15.509,-93.34,-55.55,-55.55,0,5,14.768,3.3,50.0
15.58,-71.19,-1.93,-1.93,-6,5,14.764,3.2,46.0
15.669,-46.76,59.77,59.77,-47,5,14.74,11.7,174.0
15.737,-42.54,68.56,68.56,48,5,14.624,41.8,610.0
15.806,-48.16,42.72,42.72,48,5,14.624,42.8,626.0
15.878,-80.51,-21.97,-21.97,0,5,14.764,4.0,58.0
15.975,-96.5,-67.85,-67.85,0,5,14.768,3.0,46.0
16.071,-90.53,-45.18,-45.18,0,5,14.764,5.3,78.0
16.154,-58.71,26.02,26.02,-33,5,14.76,4.8,72.0
16.224,-46.76,63.28,63.28,-47,5,14.732,10.7,158.0
16.297,-43.59,65.92,65.92,48,5,14.624,41.9,612.0
16.384,-61.88,14.59,14.59,43,5,14.692,22.3,328.0
16.458,-91.76,-46.76,-46.76,0,5,14.76,4.8,72.0
16.55,-96.86,-66.8,-66.8,0,5,14.78,4.8,72.0
16.624,-88.24,-37.27,-37.27,0,5,14.756,6.1,88.0
16.7,-58.89,25.84,25.84,-27,5,14.764,6.3,92.0
16.769,-46.76,63.1,63.1,-47,5,14.732,13.3,196.0
16.837,-44.12,64.51,64.51,48,5,14.616,42.0,612.0
16.913,-55.55,28.3,28.3,45,5,14.676,28.3,416.0
16.985,-89.3,-37.27,-37.27,0,5,14.764,4.2,62.0
17.059,-97.91,-65.92,-65.92,0,5,14.768,4.0,58.0
17.17,-91.58,-43.24,-43.24,0,5,14.776,-0.6,10.0
17.241,-58.18,30.76,30.76,-35,5,14.76,5.1,76.0
17.314,-48.16,63.1,63.1,-47,5,14.736,12.8,190.0
17.421,-50.8,44.12,44.12,46,5,14.652,35.1,514.0
17.496,-80.16,-15.12,-15.12,5,5,14.76,5.4,78.0
17.588,-98.09,-63.1,-63.1,0,5,14.76,4.0,58.0
17.667,-94.22,-50.62,-50.62,0,5,14.768,3.0,46.0
17.742,-71.02,2.64,2.64,-7,5,14.764,3.3,50.0
17.821,-50.1,53.97,53.97,-46,5,14.74,11.4,168.0
17.894,-45.53,62.75,62.75,48,5,14.628,43.4,636.0
17.972,-54.67,31.64,31.64,45,5,14.664,31.4,462.0
18.053,-89.47,-37.79,-37.79,0,5,14.76,1.2,16.0
18.15,-96.5,-61.88,-61.88,0,5,14.76,4.5,66.0
18.242,-83.14,-23.91,-23.91,0,5,14.76,4.1,58.0
18.319,-53.97,39.9,39.9,-45,5,14.748,8.7,128.0
18.388,-46.41,62.58,62.58,-47,5,14.732,13.1,194.0
18.502,-51.15,38.15,38.15,46,5,14.656,32.5,476.0
18.581,-89.3,-39.9,-39.9,0,5,14.76,5.4,78.0
18.676,-95.45,-61.52,-61.52,0,5,14.74,9.0,134.0
18.768,-85.08,-30.41,-30.41,0,5,14.764,4.0,58.0
18.858,-50.1,48.69,48.69,-46,5,14.748,9.2,134.0
18.93,-44.82,62.4,62.4,37,5,14.724,13.6,200.0
19.007,-49.57,40.96,40.96,47,5,14.628,39.6,580.0
19.083,-83.5,-26.02,-26.02,0,5,14.712,14.7,216.0
19.161,-95.98,-61.0,-61.0,0,5,14.76,4.8,72.0
19.238,-93.34,-51.15,-51.15,0,5,14.764,4.0,58.0
19.328,-65.39,13.18,13.18,-19,5,14.764,4.9,72.0
19.417,-48.34,59.59,59.59,-47,5,14.72,11.1,164.0
19.498,-48.34,51.68,51.68,47,5,14.628,39.9,584.0
19.583,-77.34,-9.49,-9.49,1,5,14.756,6.0,88.0
19.688,-97.56,-59.41,-59.41,0,5,14.768,3.8,56.0
19.766,-92.64,-43.77,-43.77,0,5,14.764,4.2,62.0
19.838,-68.38,9.32,9.32,-12,5,14.768,4.4,66.0
19.907,-51.85,50.62,50.62,-45,5,14.748,8.2,122.0
19.981,-47.99,59.24,59.24,47,5,14.624,40.7,596.0
20.061,-56.78,30.94,30.94,45,5,14.668,28.7,422.0
20.158,-93.69,-43.95,-43.95,0,5,14.764,3.7,56.0
20.242,-96.33,-54.32,-54.32,0,5,14.764,4.3,62.0
20.318,-82.97,-19.86,-19.86,0,5,14.768,2.3,32.0
20.387,-56.95,34.98,34.98,-39,5,14.76,4.3,62.0
20.467,-49.22,57.13,57.13,-47,5,14.74,12.7,186.0
20.581,-52.73,40.43,40.43,46,5,14.656,35.6,522.0
20.67,-94.22,-45.53,-45.53,0,5,14.764,4.7,68.0
20.825,-91.23,-38.32,-38.32,0,5,14.772,3.7,56.0
20.948,-54.49,43.77,43.77,-45,5,14.76,7.7,114.0
21.031,-50.62,49.04,49.04,46,5,14.648,36.5,534.0
21.104,-75.76,-5.1,-5.1,40,5,14.724,14.9,220.0
21.185,-94.92,-47.81,-47.81,0,5,14.76,5.1,76.0
21.255,-95.45,-50.8,-50.8,0,5,14.772,2.6,40.0
21.346,-73.48,-0.7,-0.7,-2,5,14.768,3.5,52.0
21.436,-52.03,49.75,49.75,-46,5,14.628,27.4,404.0
21.509,-49.57,51.33,51.33,47,5,14.624,39.8,584.0
21.589,-65.74,13.01,13.01,42,5,14.7,19.8,292.0
21.669,-94.22,-44.47,-44.47,0,5,14.768,4.9,72.0
21.767,-95.8,-50.1,-50.1,0,5,14.768,3.0,46.0
21.838,-75.76,-2.99,-2.99,0,5,14.768,3.4,50.0
21.928,-54.49,46.23,46.23,-45,5,14.748,8.4,124.0
22.011,-51.85,50.1,50.1,46,5,14.64,35.9,524.0
22.091,-72.25,4.22,4.22,40,5,14.716,15.4,226.0
22.165,-95.62,-44.12,-44.12,0,5,14.768,3.7,56.0
22.235,-97.56,-50.62,-50.62,0,5,14.768,3.0,46.0
22.322,-80.16,-9.84,-9.84,0,5,14.764,5.2,76.0
22.414,-55.55,44.47,44.47,-43,5,14.756,6.8,102.0
22.486,-52.38,50.62,50.62,46,5,14.644,35.7,524.0
22.56,-65.74,17.05,17.05,42,5,14.628,4.2,62.0
22.646,-93.87,-39.9,-39.9,0,5,14.772,4.8,72.0
22.734,-94.75,-45.7,-45.7,0,5,14.764,5.2,76.0
22.825,-76.47,-5.62,-5.62,2,5,14.768,2.8,42.0
