t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.035,4.75,6.33,6.33,-34,5,14.696,5.1,76.0
0.111,2.29,3.34,3.34,54,5,14.476,56.0,810.0
0.188,-13.71,-11.6,-11.6,54,5,14.492,53.2,770.0
0.275,-39.2,-23.55,-23.55,49,5,14.536,43.8,636.0
0.35,-54.32,-11.95,-11.95,-45,5,14.676,11.6,170.0
0.427,-54.14,26.37,26.37,-45,5,14.684,10.8,158.0
0.504,-56.95,48.52,48.52,-44,5,14.636,14.8,216.0
0.597,-71.54,31.82,31.82,41,5,14.64,18.0,262.0
0.671,-99.32,-11.25,-11.25,32,5,14.692,5.8,86.0
0.744,-110.92,-29.71,-29.71,29,5,14.688,6.7,98.0
0.818,-105.29,-13.36,-13.36,-30,5,14.708,5.7,86.0
0.923,-80.16,38.67,38.67,-38,5,14.704,6.6,98.0
1.01,-75.76,42.54,42.54,39,5,14.636,18.9,252.0
1.087,-87.01,11.25,11.25,36,5,14.676,9.4,138.0
1.16,-101.07,-26.54,-26.54,32,5,14.688,7.7,114.0
1.237,-97.21,-27.42,-27.42,-33,5,14.7,4.0,58.0
1.325,-75.06,8.44,8.44,-39,5,14.7,4.6,68.0
1.415,-52.38,43.95,43.95,-46,5,14.688,9.8,144.0
1.489,-49.75,34.98,34.98,47,5,14.54,41.9,610.0
1.58,-75.06,-21.09,-21.09,39,5,14.652,15.4,226.0
1.676,-84.9,-43.24,-43.24,-36,5,14.692,6.1,88.0
1.755,-78.05,-18.46,-18.46,-38,5,14.7,4.6,68.0
1.835,-53.79,37.97,37.97,-45,5,14.676,9.8,144.0
1.912,-46.76,58.36,58.36,-47,5,14.672,12.4,184.0
2.005,-57.3,28.83,28.83,44,5,14.592,29.0,422.0
2.082,-87.72,-27.77,-27.77,35,5,14.672,10.5,154.0
2.159,-98.09,-50.8,-50.8,32,5,14.684,7.8,114.0
2.233,-95.1,-32.52,-32.52,-33,5,14.704,3.8,56.0
2.306,-73.12,19.51,19.51,-40,5,14.7,5.2,76.0
2.382,-59.24,60.47,60.47,-44,5,14.676,9.8,144.0
2.464,-58.18,61.35,61.35,44,5,14.592,30.3,442.0
2.543,-76.99,15.82,15.82,39,5,14.66,13.2,194.0
2.619,-103.36,-40.43,-40.43,31,5,14.692,6.7,98.0
2.691,-106.0,-49.92,-49.92,-30,5,14.692,4.2,62.0
2.773,-94.92,-20.57,-20.57,-33,5,14.72,0.4,6.0
2.851,-64.51,41.84,41.84,-42,5,14.704,3.7,56.0
2.926,-55.37,64.69,64.69,-45,5,14.684,8.9,132.0
2.996,-57.13,49.4,49.4,45,5,14.576,32.4,472.0
3.086,-88.42,-19.34,-19.34,35,5,14.672,11.8,174.0
3.167,-100.02,-52.91,-52.91,32,5,14.692,6.9,102.0
3.248,-97.03,-42.19,-42.19,-33,5,14.704,3.7,56.0
3.322,-73.65,11.07,11.07,-39,5,14.7,4.9,72.0
3.399,-53.97,59.59,59.59,-45,5,14.604,-6.7,98.0
3.474,-49.75,66.62,66.62,46,5,14.552,38.6,560.0
