t,pend,servo,mode,pwm,v
26.324,0.88,-4.92,5,-26,14.77
26.401,3.52,-4.04,5,-34,14.76
26.499,0.7,-5.1,5,28,14.77
26.575,-1.93,-5.62,5,35,14.76
26.657,-3.16,-5.45,5,35,14.74
26.74,-2.64,-5.98,5,-33,14.74
26.845,2.64,-4.39,5,-26,14.76
26.926,3.34,-4.39,5,-34,14.77
27.005,0.53,-5.45,5,28,14.77
27.085,-2.11,-5.8,5,28,14.75
27.204,-3.16,-6.15,5,-26,14.75
27.32,0.88,-5.1,5,-26,14.77
27.394,3.34,-4.22,5,-34,14.77
27.469,1.58,-4.92,5,28,14.76
27.559,-1.76,-5.62,5,28,14.71
27.633,-2.99,-5.62,5,35,14.74
27.707,-3.34,-6.33,5,35,14.76
27.803,0.7,-5.62,5,-26,14.76
27.883,3.87,-4.75,5,-26,14.76
27.973,2.64,-5.27,5,28,14.77
28.049,-1.05,-6.15,5,35,14.76
28.135,-2.99,-5.8,5,35,14.76
28.22,-3.34,-6.15,5,35,14.74
28.319,1.23,-4.92,5,-26,14.76
28.402,3.52,-4.04,5,-34,14.77
28.475,1.58,-4.92,5,28,14.68
28.55,-1.41,-5.62,5,28,14.75
28.625,-2.99,-5.8,5,35,14.76
28.737,-2.99,-6.33,5,35,14.76
28.812,1.23,-5.45,5,-26,14.76
28.89,3.69,-4.75,5,-34,14.63
28.96,2.29,-5.27,5,28,14.76
29.059,-1.58,-5.98,5,28,14.77
29.152,-3.16,-5.8,5,35,14.76
29.226,-3.16,-6.33,5,-33,14.75
29.319,0.53,-5.45,5,-26,14.76
29.395,3.52,-4.39,5,-34,14.76
29.486,1.76,-5.1,5,28,14.76
29.57,-1.58,-5.8,5,28,14.76
29.645,-3.16,-5.8,5,28,14.75
29.752,-2.81,-6.33,5,-33,14.72
29.849,1.23,-5.1,5,-26,14.76
29.919,3.69,-4.22,5,-34,14.77
29.989,1.41,-5.1,5,28,14.77
30.061,-1.58,-5.8,5,28,14.77
30.159,-3.34,-5.8,5,35,14.76
30.243,-2.81,-6.15,5,-26,14.76
30.349,2.11,-4.57,5,-26,14.76
30.427,3.34,-4.39,5,28,14.74
30.502,0.53,-5.27,5,28,14.76
30.606,-2.64,-5.45,5,28,14.76
30.692,-3.34,-5.8,5,35,14.74
30.773,-1.41,-5.98,5,-26,14.77
30.865,2.64,-4.57,5,-26,14.74
30.958,2.81,-4.75,5,28,14.76
31.064,-1.23,-5.8,5,28,14.76
31.135,-2.99,-5.8,5,35,14.75
31.233,-3.16,-6.5,5,-33,14.74
31.33,1.76,-4.92,5,-26,14.77
31.411,3.87,-4.39,5,-34,14.76
31.491,1.23,-5.27,5,28,14.76
31.575,-1.93,-5.98,5,28,14.76
31.668,-3.34,-5.98,5,35,14.74
31.737,-2.81,-6.5,5,-26,14.77
31.813,1.05,-5.45,5,-26,14.75
31.909,3.69,-4.57,5,-34,14.76
31.995,1.05,-5.45,5,28,14.76
32.07,-1.93,-5.98,5,28,14.76
32.15,-3.34,-5.8,5,28,14.77
32.233,-2.99,-6.33,5,-33,14.76
32.311,0.53,-5.45,5,-26,14.76
32.419,3.69,-4.39,5,-34,14.77
32.496,1.41,-5.27,5,28,14.76
32.602,-2.11,-5.8,5,35,14.76
32.681,-3.52,-5.8,5,28,14.75
32.756,-2.29,-5.98,5,-26,14.77
32.851,1.93,-4.39,5,-26,14.76
32.931,3.34,-4.22,5,-34,14.76
33.011,0.35,-5.27,5,28,14.77
33.115,-2.64,-5.62,5,28,14.76
33.217,-3.16,-5.98,5,35,14.76
33.303,0.7,-5.27,5,-26,14.76
33.377,3.34,-4.39,5,-26,14.77
33.451,2.29,-4.75,5,28,14.76
33.524,-0.53,-5.62,5,28,14.77
33.612,-2.81,-5.62,5,28,14.75
33.687,-3.34,-5.98,5,35,14.75
33.765,-1.41,-5.98,5,-26,14.76
33.836,2.29,-4.92,5,-26,14.77
33.927,3.34,-4.57,5,-34,14.76
34.035,-0.53,-5.62,5,28,14.77
34.13,-2.81,-5.45,5,35,14.76
34.206,-3.34,-5.62,5,35,14.73
34.279,-1.23,-5.62,5,-26,14.77
34.368,2.81,-4.22,5,-26,14.77
34.443,2.99,-4.39,5,28,14.76
34.523,0.18,-5.27,5,28,14.64
34.602,-2.11,-5.62,5,35,14.76
34.676,-2.99,-5.62,5,35,14.74
34.754,-2.46,-6.33,5,-26,14.78
34.834,1.23,-5.1,5,-26,14.74
34.906,3.52,-4.39,5,-34,14.77
34.982,1.93,-4.92,5,28,14.77
35.058,-1.23,-5.62,5,28,14.76
35.155,-3.16,-5.62,5,35,14.73
35.23,-3.34,-6.33,5,-33,14.76
35.302,0.0,-5.62,5,-26,14.77
35.436,3.69,-4.39,5,-34,14.77
35.509,0.53,-5.62,5,28,14.76
35.603,-2.46,-5.98,5,28,14.76
35.69,-3.34,-6.15,5,35,14.74
35.77,-1.41,-6.15,5,-26,14.77
35.845,2.64,-4.92,5,-26,14.76
35.956,2.64,-4.92,5,-34,14.77
36.038,-0.7,-5.62,5,28,14.77
36.117,-2.81,-5.62,5,35,14.76
36.202,-3.52,-5.98,5,35,14.75
36.28,-1.58,-5.98,5,-26,14.76
36.359,2.81,-4.57,5,-26,14.77
36.445,3.52,-4.57,5,-34,14.77
36.532,0.18,-5.62,5,28,14.76
36.615,-2.64,-5.8,5,35,14.75
36.69,-3.52,-5.8,5,35,14.75
36.766,-2.11,-5.98,5,-26,14.77
36.84,2.11,-4.57,5,-26,14.77
36.913,3.52,-4.04,5,-34,14.77
36.987,1.58,-4.75,5,28,14.76
37.069,-1.93,-5.62,5,28,14.76
37.156,-3.16,-5.62,5,35,14.75
37.239,-3.16,-6.5,5,-33,14.78
37.312,0.7,-5.62,5,-26,14.78
37.4,4.04,-4.57,5,-34,14.77
37.469,2.46,-5.27,5,28,14.77
37.546,-1.05,-6.33,5,28,14.76
37.639,-3.16,-6.15,5,35,14.75
37.714,-3.34,-6.5,5,35,14.77
37.792,-0.7,-5.98,5,-26,14.76
37.866,3.34,-4.39,5,-26,14.77
37.959,2.46,-4.75,5,-34,14.76
38.048,-1.05,-5.62,5,28,14.77
38.154,-3.34,-5.62,5,35,14.74
38.233,-3.34,-6.5,5,-33,14.77
38.328,1.76,-5.1,5,-26,14.77
38.407,4.04,-4.57,5,-34,14.76
38.481,1.93,-5.27,5,28,14.77
38.564,-1.41,-6.15,5,35,14.77
38.638,-3.16,-5.98,5,35,14.75
38.727,-3.16,-6.33,5,-26,14.76
38.817,0.0,-5.62,5,-26,14.76
38.89,3.52,-4.22,5,-34,14.77
38.971,2.29,-4.92,5,28,14.75
39.046,-0.88,-5.62,5,28,14.77
39.131,-2.81,-5.62,5,35,14.75
39.238,-3.34,-6.5,5,-26,14.75
39.314,0.88,-5.62,5,-26,14.77
39.384,3.87,-4.57,5,-26,14.76
39.475,2.29,-5.45,5,28,14.76
39.546,-1.05,-6.33,5,28,14.76
39.62,-2.81,-6.15,5,35,14.75
39.704,-3.52,-6.33,5,35,14.75
39.794,-0.7,-5.98,5,-26,14.77
39.866,3.16,-4.57,5,-26,14.76
39.946,2.99,-4.57,5,28,14.64
40.022,-0.18,-5.62,5,28,14.76
40.098,-2.46,-5.8,5,28,14.76
40.182,-3.52,-5.98,5,35,14.76
40.273,-1.93,-6.33,5,-26,14.77
40.36,2.99,-4.75,5,-26,14.66
40.433,3.52,-4.75,5,28,14.76
40.506,0.7,-5.62,5,28,14.76
40.613,-2.81,-5.8,5,35,14.77
40.693,-3.52,-5.98,5,35,14.75
40.788,-1.41,-5.98,5,-26,14.76
40.866,3.16,-4.39,5,-26,14.77
40.944,3.34,-4.39,5,28,14.76
41.019,-0.18,-5.62,5,28,14.77
41.11,-2.64,-5.8,5,35,14.74
41.186,-3.34,-5.98,5,35,14.75
41.258,-2.11,-6.33,5,-26,14.78
41.338,2.29,-4.92,5,-26,14.77
41.429,3.52,-4.75,5,-34,14.77
41.504,0.7,-5.62,5,28,14.76
41.58,-2.29,-5.98,5,28,14.76
41.655,-3.34,-5.8,5,28,14.69
41.742,-2.64,-5.98,5,-33,14.77
41.825,1.41,-4.92,5,-26,14.77
41.899,2.99,-4.22,5,-34,14.76
41.972,1.58,-4.75,5,28,14.76
42.045,-0.88,-5.27,5,28,14.77
42.132,-2.64,-5.27,5,28,14.77
42.21,-3.34,-5.8,5,35,14.73
42.306,-0.53,-5.62,5,-26,14.78
42.399,3.52,-4.39,5,-34,14.77
42.484,2.29,-4.92,5,28,14.76
42.558,-1.23,-5.8,5,35,14.76
42.636,-2.99,-5.98,5,35,14.76
42.739,-2.99,-6.33,5,-33,14.76
42.818,0.88,-5.1,5,-26,14.76
42.892,3.52,-4.22,5,-34,14.77
42.967,2.29,-4.75,5,28,14.76
43.04,-0.88,-5.62,5,28,14.76
43.115,-2.81,-5.62,5,28,14.74
43.282,-3.52,-6.15,5,35,14.74
43.367,3.34,-4.57,5,-26,14.76
43.444,3.34,-4.75,5,28,14.76
43.525,0.0,-5.8,5,28,14.77
43.596,-2.64,-5.98,5,35,14.76
43.677,-3.34,-5.98,5,35,14.74
43.761,-2.11,-6.15,5,-26,14.76
43.837,2.11,-4.75,5,-26,14.76
43.933,3.34,-4.39,5,28,14.76
44.026,-0.53,-5.62,5,28,14.76
44.103,-2.64,-5.62,5,28,14.76
44.195,-3.16,-5.8,5,35,14.74
44.279,-0.88,-5.8,5,-26,14.78
44.358,2.81,-4.39,5,-26,14.77
44.428,2.99,-4.57,5,28,14.76
44.503,0.7,-5.27,5,28,14.77
44.603,-2.11,-5.62,5,35,14.76
44.695,-3.34,-5.98,5,35,14.75
44.78,-1.93,-6.33,5,-26,14.77
44.863,2.64,-4.92,5,-26,14.76
44.94,3.52,-4.57,5,28,14.76
45.029,0.0,-5.8,5,28,14.77
45.103,-2.46,-5.8,5,28,14.75
45.179,-3.34,-5.8,5,35,14.74
45.262,-2.46,-5.98,5,-33,14.76
45.335,1.76,-4.57,5,-26,14.77
45.42,3.34,-4.22,5,-34,14.76
45.504,1.23,-4.92,5,28,14.77
45.617,-2.64,-5.45,5,35,14.76
45.697,-3.34,-5.98,5,35,14.75
45.78,-1.58,-6.33,5,-26,14.77
45.88,3.69,-4.57,5,-34,14.77
45.984,2.29,-5.27,5,28,14.76
46.053,-1.23,-5.98,5,28,14.76
46.136,-2.99,-5.8,5,28,14.74
46.222,-3.34,-6.15,5,35,14.74
46.303,-0.35,-5.62,5,-26,14.77
46.384,3.34,-4.22,5,-34,14.77
46.459,2.81,-4.57,5,-34,14.77
46.539,-0.35,-5.27,5,28,14.76
46.633,-2.81,-5.45,5,28,14.75
46.714,-3.34,-5.62,5,35,14.74
46.793,-1.23,-5.62,5,-26,14.77
46.87,2.81,-4.22,5,-26,14.77
46.957,3.16,-4.39,5,-34,14.77
47.028,0.18,-5.27,5,28,14.76
47.106,-2.11,-5.62,5,28,14.76
47.182,-3.34,-5.62,5,28,14.76
47.28,-1.76,-5.8,5,-26,14.77
47.392,3.34,-4.04,5,-26,14.76
47.465,2.46,-4.39,5,28,14.77
47.568,-1.41,-5.45,5,35,14.76
47.669,-3.34,-5.62,5,35,14.74
47.743,-2.81,-6.33,5,-26,14.77
47.828,1.05,-5.1,5,-26,14.77
47.898,3.87,-4.22,5,-26,14.76
47.978,1.93,-5.1,5,28,14.76
48.058,-1.58,-5.98,5,28,14.76
48.127,-2.99,-5.8,5,35,14.76
48.216,-3.34,-6.15,5,35,14.74
48.311,0.53,-5.62,5,-26,14.76
48.386,3.52,-4.57,5,-34,14.77
48.48,2.64,-4.92,5,28,14.76
48.553,-1.23,-5.8,5,28,14.77
48.656,-2.99,-5.8,5,35,14.76
48.731,-2.99,-6.15,5,-33,14.76
48.811,0.53,-5.1,5,-26,14.77
48.911,3.34,-4.22,5,-34,14.77
49.005,1.41,-4.92,5,28,14.76
49.082,-1.93,-5.45,5,28,14.76
49.162,-3.16,-5.45,5,35,14.73
49.235,-3.34,-6.33,5,-33,14.76
49.309,0.53,-5.45,5,-26,14.76
49.413,3.87,-4.39,5,-34,14.76
49.498,1.41,-5.27,5,28,14.77
49.608,-1.93,-5.98,5,28,14.7
49.682,-3.34,-5.98,5,35,14.74
49.754,-2.29,-6.33,5,-26,14.76
49.824,1.41,-5.1,5,-26,14.77
49.9,3.69,-4.39,5,-34,14.77
49.993,1.05,-5.27,5,28,14.76
50.08,-1.93,-5.8,5,28,14.76
50.18,-3.16,-5.62,5,35,14.74
50.286,-1.23,-5.8,5,-26,14.77
50.364,2.81,-4.39,5,-26,14.77
50.437,2.99,-4.57,5,28,14.76
50.527,0.53,-5.27,5,28,14.77
50.616,-2.29,-5.45,5,35,14.76
50.687,-3.16,-5.45,5,35,14.74
50.766,-2.11,-5.8,5,-26,14.77
50.868,2.29,-4.22,5,-26,14.78
50.952,2.64,-4.22,5,28,14.77
51.033,-0.18,-5.27,5,28,14.76
51.11,-2.29,-5.45,5,35,14.67
51.188,-3.16,-5.8,5,35,14.74
51.265,-1.93,-5.98,5,-26,14.77
51.335,1.76,-4.75,5,-26,14.76
51.412,3.52,-4.22,5,-34,14.77
51.488,1.41,-4.92,5,28,14.77
51.559,-1.58,-5.62,5,28,14.76
51.64,-2.99,-5.62,5,28,14.74
51.725,-2.99,-5.8,5,35,14.75
51.802,0.18,-5.27,5,-26,14.76
51.883,2.99,-4.22,5,-34,14.77
51.982,1.41,-4.92,5,28,14.77
52.068,-1.58,-5.62,5,28,14.77
52.179,-3.16,-5.8,5,35,14.74
52.255,-2.29,-6.33,5,-26,14.77
52.337,2.29,-4.75,5,-26,14.75
52.428,3.34,-4.39,5,-34,14.77
52.53,-0.35,-5.45,5,28,14.76
52.602,-2.64,-5.45,5,28,14.76
52.688,-3.34,-5.8,5,35,14.75
52.767,-2.11,-6.15,5,-26,14.77
52.838,2.11,-4.92,5,-26,14.77
52.926,3.69,-4.39,5,-34,14.77
53.001,1.23,-5.45,5,28,14.76
53.08,-1.93,-5.8,5,28,14.76
53.151,-3.16,-5.8,5,35,14.76
53.223,-3.34,-6.33,5,35,14.73
53.312,0.18,-5.62,5,-26,14.77
53.383,3.52,-4.39,5,-26,14.77
53.484,2.11,-4.92,5,28,14.76
