t,pend,servo,mode,pwm,v
6.934,0.88,-30.41,5,-18,14.76
7.029,26.89,-17.58,5,-28,14.76
7.102,18.46,-20.39,5,37,14.73
7.195,-15.64,-37.09,5,34,14.75
7.294,-24.08,-40.96,5,-12,14.76
7.385,10.2,-24.26,5,-23,14.76
7.495,27.95,-15.82,5,37,14.76
7.593,-7.91,-33.57,5,34,14.75
7.677,-27.42,-43.24,5,32,14.7
7.748,-14.59,-37.79,5,-14,14.76
7.829,17.93,-21.97,5,-25,14.76
7.909,27.77,-17.4,5,38,14.72
7.984,5.98,-28.12,5,36,14.74
8.053,-21.27,-42.19,5,34,14.74
8.131,-25.31,-44.3,5,-10,14.76
8.212,1.76,-31.46,5,-18,14.76
8.289,26.54,-19.69,5,-27,14.76
8.36,24.08,-20.39,5,37,14.73
8.434,-4.04,-34.1,5,35,14.74
8.513,-26.37,-44.47,5,33,14.75
8.587,-18.81,-40.96,5,-12,14.77
8.66,10.37,-26.37,5,-22,14.76
8.745,28.12,-17.93,5,-28,14.75
8.843,6.15,-27.25,5,36,14.74
8.942,-26.89,-42.89,5,32,14.75
9.039,-11.78,-35.86,5,-16,14.76
9.115,18.28,-21.09,5,-25,14.76
9.187,28.12,-16.52,5,37,14.76
9.26,8.79,-25.49,5,36,14.74
9.341,-22.5,-41.13,5,34,14.74
9.44,-20.92,-40.96,5,-12,14.76
9.526,10.2,-26.19,5,-22,14.69
9.603,28.65,-17.93,5,-28,14.77
9.677,14.77,-24.08,5,37,14.74
9.749,-16.35,-39.9,5,33,14.76
9.844,-25.66,-44.12,5,-10,14.76
9.93,3.16,-29.88,5,-18,14.69
10.021,26.89,-18.46,5,-27,14.75
10.101,16.17,-23.03,5,36,14.74
10.186,-20.04,-41.31,5,34,14.75
10.267,-26.19,-44.12,5,-23,14.76
10.351,-1.41,-32.17,5,-18,14.76
10.432,26.54,-18.81,5,-27,14.76
10.506,21.62,-20.39,5,37,14.74
10.594,-14.06,-38.32,5,34,14.74
10.672,-27.25,-44.3,5,-10,14.76
10.757,-9.67,-36.03,5,-15,14.71
10.838,24.08,-19.34,5,-27,14.76
10.916,25.14,-18.46,5,37,14.73
11.023,-15.47,-38.67,5,34,14.75
11.103,-27.25,-44.3,5,-10,14.74
11.209,4.22,-29.36,5,-20,14.74
11.287,27.42,-18.63,5,-27,14.76
11.369,20.21,-21.45,5,37,14.6
11.459,-12.13,-37.44,5,34,14.75
11.548,-25.14,-43.59,5,-10,14.77
11.632,4.57,-29.18,5,-20,14.76
11.715,27.6,-18.28,5,-27,14.76
11.804,17.4,-22.32,5,36,14.74
11.902,-20.92,-41.48,5,33,14.74
11.992,-21.45,-42.01,5,-11,14.76
12.08,12.13,-26.19,5,-22,14.72
12.157,28.3,-19.16,5,-27,14.76
12.235,14.77,-25.14,5,36,14.74
12.309,-16.52,-40.78,5,34,14.74
12.387,-26.37,-45.18,5,-9,14.63
12.461,-7.38,-35.86,5,-14,14.76
12.568,26.89,-18.98,5,-27,14.76
12.647,18.46,-22.32,5,36,14.74
12.733,-16.17,-39.55,5,33,14.75
12.815,-26.19,-44.12,5,-10,14.77
12.899,-2.46,-32.34,5,-18,14.64
12.976,24.08,-19.34,5,-27,14.76
13.046,24.08,-18.81,5,37,14.73
13.123,-3.16,-32.34,5,35,14.75
13.209,-26.37,-43.77,5,33,14.74
13.29,-16.88,-39.38,5,-13,14.76
13.361,14.77,-23.91,5,-22,14.76
13.434,27.77,-17.93,5,-28,14.76
13.53,9.14,-26.54,5,36,14.75
13.601,-21.97,-42.19,5,32,14.75
13.673,-24.43,-43.42,5,-10,14.76
13.746,-0.7,-32.17,5,-18,14.76
13.839,26.54,-18.98,5,-27,14.76
13.931,16.88,-23.03,5,36,14.71
14.017,-18.81,-40.96,5,34,14.75
14.093,-25.66,-44.12,5,-10,14.77
14.177,-0.88,-32.52,5,-18,14.76
14.253,25.31,-20.04,5,-26,14.77
14.336,20.92,-21.62,5,36,14.72
14.415,-8.79,-36.39,5,33,14.75
14.493,-26.72,-44.65,5,33,14.74
14.576,-10.2,-36.91,5,-14,14.77
14.658,20.92,-21.8,5,-25,14.76
14.742,25.49,-19.34,5,37,14.63
14.838,1.58,-30.76,5,35,14.74
14.914,-26.54,-44.12,5,33,14.75
15.007,-12.48,-37.97,5,-14,14.76
15.09,21.45,-21.45,5,-25,14.76
15.174,23.91,-19.86,5,36,14.74
15.255,-4.57,-33.75,5,35,14.72
15.332,-25.66,-43.59,5,33,14.74
15.413,-17.4,-40.25,5,-12,14.76
15.493,14.41,-25.14,5,-22,14.76
15.569,27.6,-19.16,5,-27,14.77
15.652,7.91,-28.48,5,36,14.74
15.76,-21.8,-43.24,5,32,14.75
15.842,-18.28,-41.48,5,-12,14.76
15.947,17.93,-23.2,5,-24,14.76
16.043,22.68,-20.21,5,37,14.74
16.115,-9.32,-35.86,5,34,14.74
16.195,-26.37,-43.77,5,33,14.75
16.276,-11.6,-36.56,5,-14,14.68
16.371,23.2,-19.16,5,-27,14.76
16.458,21.27,-19.69,5,37,14.73
16.53,-6.15,-33.57,5,35,14.74
16.609,-26.37,-43.59,5,33,14.76
16.71,-7.38,-35.16,5,-16,14.76
16.818,26.54,-19.16,5,-27,14.76
16.913,17.58,-23.03,5,36,14.74
16.987,-17.75,-40.78,5,34,14.76
17.073,-26.37,-44.82,5,37,14.74
17.146,-2.99,-34.63,5,-16,14.77
17.226,23.2,-22.68,5,-25,14.76
17.323,19.86,-24.26,5,36,14.73
17.409,-10.9,-39.73,5,33,14.75
17.498,-24.61,-45.7,5,-9,14.76
17.571,-2.99,-34.98,5,-16,14.77
17.654,23.55,-21.62,5,-25,14.77
17.745,18.98,-22.68,5,36,14.74
17.821,-10.2,-36.74,5,33,14.76
17.899,-25.84,-43.59,5,33,14.76
17.974,-12.13,-37.09,5,-12,14.77
18.046,16.0,-23.2,5,-25,14.76
18.125,26.37,-18.11,5,37,14.73
18.231,-5.27,-33.57,5,35,14.76
18.338,-25.49,-43.42,5,-10,14.77
18.427,-2.46,-32.34,5,-18,14.77
18.512,24.96,-19.34,5,-27,14.76
18.582,20.92,-20.74,5,37,14.73
18.663,-10.37,-36.56,5,35,14.74
18.742,-26.37,-44.3,5,33,14.74
18.858,1.58,-31.11,5,-18,14.76
18.94,26.37,-19.51,5,-27,14.68
19.015,19.69,-21.97,5,36,14.73
19.093,-9.49,-36.56,5,33,14.74
19.178,-26.19,-44.3,5,-10,14.76
19.255,-9.49,-36.21,5,-15,14.76
19.344,21.97,-20.57,5,-26,14.76
19.42,24.08,-19.16,5,37,14.73
19.506,-4.57,-33.22,5,34,14.74
19.578,-26.02,-43.77,5,33,14.75
19.679,-6.68,-35.16,5,-16,14.72
19.753,20.57,-22.32,5,-25,14.76
19.832,25.84,-19.86,5,37,14.73
19.906,2.99,-30.94,5,35,14.75
19.993,-24.96,-44.65,5,33,14.75
20.09,-11.78,-38.67,5,-14,14.76
20.172,17.4,-24.26,5,-22,14.71
20.249,26.89,-19.69,5,37,14.75
20.325,6.68,-29.18,5,35,14.74
20.401,-21.97,-43.07,5,32,14.76
20.482,-22.32,-43.24,5,-10,14.74
20.56,5.8,-29.36,5,-20,14.77
20.647,26.54,-19.34,5,-27,14.76
20.721,16.52,-23.38,5,36,14.73
20.807,-16.35,-39.38,5,33,14.74
20.916,-19.86,-40.6,5,-12,14.76
21.005,13.36,-24.08,5,-23,14.76
21.108,24.79,-18.46,5,37,14.73
21.202,-3.87,-33.22,5,34,14.62
21.277,-25.66,-44.12,5,33,14.76
21.382,-8.09,-36.03,5,-14,14.76
21.468,23.73,-20.74,5,-25,14.77
21.552,21.8,-21.45,5,36,14.73
21.649,-17.05,-41.13,5,34,14.75
21.732,-24.79,-44.82,5,-10,14.76
21.82,-0.18,-32.87,5,-17,14.76
21.916,26.72,-19.69,5,-27,14.77
22.028,8.61,-28.12,5,36,14.74
22.107,-24.61,-44.47,5,33,14.76
22.181,-18.28,-41.48,5,-12,14.76
22.269,8.44,-28.12,5,-20,14.76
22.346,26.72,-19.16,5,-27,14.76
22.435,8.79,-27.25,5,37,14.74
22.525,-23.73,-43.07,5,32,14.75
22.599,-20.57,-42.01,5,-11,14.76
22.669,4.22,-30.41,5,-18,14.77
22.769,26.89,-20.21,5,-26,14.76
22.851,11.43,-27.25,5,36,14.74
22.94,-21.97,-43.95,5,33,14.76
23.016,-21.62,-43.95,5,-10,14.78
23.093,2.99,-32.17,5,-18,14.77
23.172,25.14,-21.62,5,-25,14.76
23.251,18.63,-23.91,5,37,14.74
23.323,-10.55,-38.32,5,34,14.75
23.396,-25.31,-44.65,5,33,14.74
23.471,-13.71,-39.2,5,-12,14.76
23.549,15.82,-24.43,5,-23,14.75
23.628,26.02,-19.34,5,37,14.75
23.699,8.79,-27.07,5,37,14.74
23.776,-19.51,-41.13,5,34,14.74
23.854,-23.38,-42.72,5,-11,14.71
23.931,1.05,-30.76,5,-18,14.76
24.005,23.03,-20.04,5,-26,14.76
24.09,19.51,-21.27,5,36,14.73
24.17,-8.09,-35.51,5,35,14.68
24.257,-25.84,-44.3,5,-23,14.76
24.388,0.88,-31.64,5,-18,14.76
24.492,24.08,-20.21,5,37,14.73
24.576,-1.58,-32.87,5,35,14.72
24.648,-24.79,-43.95,5,33,14.75
24.721,-19.34,-41.31,5,-12,14.76
24.82,17.05,-23.2,5,-24,14.76
24.915,23.91,-19.69,5,37,14.73
24.993,-0.53,-31.82,5,35,14.75
25.075,-25.31,-43.95,5,33,14.74
25.154,-16.52,-40.25,5,-12,14.76
25.232,13.18,-26.02,5,-22,14.76
25.312,26.72,-19.69,5,-31,14.76
25.395,9.67,-27.42,5,36,14.72
25.467,-19.34,-41.84,5,34,14.75
25.555,-23.03,-43.42,5,-10,14.76
25.632,2.81,-30.94,5,-18,14.76
25.721,26.54,-19.51,5,-27,14.77
25.815,8.61,-27.6,5,36,14.74
25.915,-23.38,-43.07,5,32,14.76
25.99,-20.57,-41.66,5,-12,14.77
26.097,17.93,-23.03,5,-25,14.76
26.183,24.43,-19.69,5,37,14.74
26.258,1.76,-30.41,5,35,14.74
26.336,-23.55,-42.72,5,32,14.74
26.425,-20.74,-41.48,5,-12,14.76
26.511,13.71,-24.61,5,-23,14.76
26.581,26.54,-18.63,5,37,14.73
26.675,4.75,-29.36,5,36,14.74
26.747,-21.8,-43.07,5,32,14.76
26.848,-15.64,-40.6,5,-12,14.76
26.922,12.83,-26.54,5,-22,14.75
26.997,26.72,-20.04,5,-26,14.76
27.078,10.2,-27.6,5,36,14.74
27.179,-22.32,-43.59,5,32,14.75
27.261,-17.4,-41.13,5,-12,14.76
27.349,14.59,-24.96,5,-22,14.76
27.433,26.19,-19.16,5,37,14.73
27.502,8.26,-27.42,5,36,14.74
27.58,-19.69,-41.48,5,33,14.74
27.667,-21.62,-42.54,5,-11,14.77
27.746,6.15,-28.65,5,-20,14.72
27.841,26.37,-18.81,5,-31,14.77
27.917,13.36,-24.43,5,36,14.73
28.016,-21.8,-41.84,5,33,14.75
28.102,-18.81,-40.78,5,-12,14.76
28.178,9.67,-27.07,5,-20,14.77
28.282,26.37,-19.34,5,-31,14.74
28.389,-8.09,-36.03,5,34,14.74
28.476,-25.66,-44.3,5,33,14.76
28.575,-7.38,-35.86,5,-15,14.76
28.646,22.5,-21.45,5,-25,14.76
28.72,24.08,-20.21,5,37,14.73
28.807,-5.27,-34.8,5,35,14.74
28.885,-24.96,-44.3,5,33,14.76
28.968,-13.18,-39.02,5,-12,14.77
29.044,13.89,-25.49,5,-22,14.76
29.14,24.61,-20.21,5,37,14.73
29.22,-0.88,-32.7,5,35,14.74
29.33,-25.49,-44.65,5,-10,14.76
29.408,-6.68,-35.51,5,-16,14.76
29.488,20.92,-21.8,5,-25,14.72
29.564,23.91,-19.86,5,37,14.73
29.643,-1.93,-32.7,5,35,14.74
29.723,-24.79,-43.59,5,33,14.75
29.799,-17.93,-40.43,5,-12,14.75
29.878,11.25,-25.84,5,-20,14.76
29.958,26.54,-18.63,5,-27,14.76
30.037,9.67,-26.37,5,36,14.74
30.115,-19.86,-41.31,5,34,14.75
30.196,-23.03,-42.89,5,-11,14.76
30.301,11.78,-26.02,5,-22,14.76
30.395,25.84,-19.51,5,37,14.73
30.484,0.7,-32.17,5,35,14.74
30.618,-24.26,-45.0,5,-10,14.76
30.698,1.05,-33.05,5,-17,14.76
30.772,24.96,-21.8,5,-25,14.76
30.853,19.86,-23.73,5,37,14.74
30.933,-11.78,-39.38,5,33,14.75
31.015,-25.14,-45.53,5,38,14.72
31.092,-10.72,-38.85,5,-13,14.76
31.171,20.04,-23.73,5,-22,14.76
31.285,16.17,-25.14,5,36,14.74
31.358,-12.13,-39.02,5,34,14.75
31.454,-24.96,-44.65,5,37,14.74
31.552,5.45,-29.71,5,-20,14.76
31.63,25.31,-20.21,5,-26,14.76
31.726,9.49,-27.07,5,37,14.74
31.824,-22.32,-42.54,5,32,14.75
31.921,-16.88,-40.25,5,-12,14.76
32.029,21.62,-22.32,5,-25,14.77
32.099,23.73,-21.45,5,36,14.73
32.173,1.05,-33.05,5,35,14.74
32.251,-22.85,-45.0,5,33,14.61
32.356,-12.66,-40.08,5,-12,14.76
32.445,20.74,-23.38,5,-24,14.77
32.52,22.85,-21.97,5,36,14.74
32.6,0.53,-32.87,5,35,14.74
32.687,-23.73,-44.65,5,33,14.75
32.763,-14.24,-39.9,5,-12,14.76
32.842,14.94,-25.14,5,-22,14.76
32.911,25.49,-19.69,5,37,14.74
33.002,3.16,-30.23,5,35,14.74
33.08,-20.92,-42.01,5,34,14.73
33.159,-20.92,-42.36,5,-11,14.76
33.252,13.36,-25.66,5,-22,14.76
33.345,25.49,-19.69,5,37,14.74
33.418,5.27,-29.36,5,35,14.75
33.505,-21.09,-42.36,5,32,14.76
33.607,-15.12,-39.9,5,-13,14.77
33.688,16.7,-24.43,5,-23,14.73
33.787,23.03,-21.09,5,36,14.73
33.865,-4.39,-34.28,5,34,14.74
33.977,-24.96,-43.59,5,37,14.76
34.059,-3.34,-33.57,5,-16,14.76
34.15,23.73,-20.92,5,-26,14.76
34.228,18.46,-23.03,5,36,14.74
34.3,-8.26,-36.74,5,33,14.7
34.406,-24.43,-44.47,5,-10,14.75
34.48,-2.81,-34.45,5,-16,14.77
34.562,22.68,-22.5,5,-25,14.77
34.656,17.75,-24.61,5,36,14.73
34.743,-13.71,-40.6,5,34,14.76
34.828,-23.03,-44.82,5,-10,14.76
34.905,-1.23,-33.75,5,-16,14.76
34.98,22.68,-21.8,5,-25,14.76
35.053,21.45,-21.62,5,36,14.73
35.148,-10.9,-37.62,5,34,14.74
35.225,-24.61,-44.12,5,33,14.7
35.301,-8.96,-36.56,5,-14,14.75
35.39,20.21,-21.97,5,-25,14.76
35.508,22.68,-20.39,5,37,14.72
35.598,-19.86,-41.66,5,33,14.74
35.688,-22.15,-42.89,5,-10,14.76
35.788,12.66,-25.84,5,-20,14.76
35.896,21.09,-21.62,5,36,14.74
35.972,-5.8,-35.16,5,35,14.74
36.059,-24.96,-44.47,5,33,14.75
36.165,-3.52,-34.98,5,-16,14.76
36.256,23.38,-22.5,5,-25,14.76
36.329,18.81,-24.61,5,36,14.73
36.401,-8.26,-38.32,5,34,14.75
36.498,-24.08,-45.88,5,38,14.75
36.571,-5.45,-36.91,5,-14,14.76
36.641,18.63,-24.96,5,-22,14.76
36.723,23.73,-21.97,5,36,14.74
36.814,-5.45,-35.86,5,34,14.74
36.908,-24.43,-44.47,5,37,14.75
36.987,-8.61,-36.74,5,-14,14.76
37.089,22.5,-21.09,5,-25,14.77
37.198,13.01,-24.96,5,36,14.74
37.28,-17.93,-40.43,5,34,14.74
37.364,-21.09,-41.84,5,-11,14.76
37.438,3.16,-29.88,5,-18,14.76
37.519,24.26,-19.51,5,-27,14.78
37.601,15.29,-23.55,5,37,14.74
37.703,-20.21,-41.48,5,33,14.75
37.774,-22.68,-42.89,5,-10,14.76
37.87,8.96,-27.6,5,-20,14.77
37.948,25.49,-19.86,5,-27,14.76
38.025,14.24,-25.14,5,36,14.74
38.107,-15.82,-40.6,5,34,14.75
38.208,-19.86,-43.07,5,-11,14.76
38.298,11.43,-27.77,5,-20,14.76
38.418,23.55,-21.97,5,36,14.73
38.497,-6.5,-36.91,5,34,14.62
38.587,-24.61,-45.53,5,38,14.72
38.66,-12.13,-39.9,5,-13,14.76
38.753,20.21,-24.08,5,-23,14.76
38.852,18.46,-24.61,5,36,14.73
38.961,-18.63,-42.72,5,32,14.75
39.045,-21.27,-43.59,5,-10,14.76
39.138,8.61,-28.48,5,-20,14.76
39.233,25.49,-20.21,5,-26,14.76
39.317,3.34,-30.41,5,35,14.72
39.402,-20.74,-42.19,5,32,14.75
39.494,-16.52,-40.25,5,-12,14.76
39.57,12.83,-25.84,5,-22,14.76
39.65,25.49,-19.86,5,-31,14.76
39.732,8.79,-27.42,5,36,14.74
39.805,-19.86,-41.48,5,33,14.75
39.881,-22.68,-42.72,5,-10,14.76
39.971,5.98,-29.0,5,-18,14.77
40.081,25.66,-19.69,5,-27,14.76
40.162,3.16,-30.06,5,35,14.75
40.245,-21.8,-42.01,5,32,14.74
40.317,-20.21,-41.31,5,-12,14.77
40.427,11.78,-25.14,5,-22,14.76
40.513,23.38,-19.34,5,37,14.73
40.601,-3.87,-33.22,5,34,14.74
40.696,-25.14,-44.12,5,-23,14.74
40.777,-6.33,-35.51,5,-14,14.76
40.87,23.38,-21.27,5,-25,14.76
40.966,17.75,-23.91,5,37,14.73
41.057,-13.89,-40.25,5,34,14.75
41.152,-21.62,-44.12,5,-10,14.77
41.227,5.45,-30.76,5,-18,14.76
41.331,25.84,-20.57,5,-30,14.76
41.403,9.14,-27.95,5,36,14.73
41.486,-19.51,-41.84,5,33,14.76
41.589,-21.09,-42.36,5,-11,14.76
41.671,13.71,-24.96,5,-22,14.62
41.751,25.66,-19.16,5,-27,14.76
41.845,1.05,-30.76,5,35,14.75
41.931,-23.91,-42.89,5,32,14.75
42.007,-18.28,-40.6,5,-12,14.76
42.108,16.52,-23.73,5,-24,14.76
42.204,25.31,-19.69,5,37,14.62
42.302,-12.3,-37.79,5,34,14.75
42.395,-24.26,-43.42,5,-10,14.76
42.464,-5.98,-34.8,5,-16,14.77
42.553,22.85,-20.74,5,-26,14.76
42.632,20.92,-21.45,5,36,14.73
42.715,-7.03,-35.68,5,34,14.75
42.799,-25.14,-44.47,5,-23,14.69
42.885,-9.67,-37.44,5,-13,14.76
42.96,20.57,-22.5,5,-25,14.76
43.064,18.28,-23.2,5,36,14.73
43.147,-13.18,-39.2,5,33,14.74
43.237,-24.08,-44.3,5,-10,14.76
43.331,4.57,-30.23,5,-18,14.76
43.42,24.96,-20.39,5,-26,14.76
43.518,6.5,-29.0,5,35,14.66
43.623,-24.61,-44.65,5,33,14.74
43.702,-16.0,-40.78,5,-12,14.76
43.771,12.3,-26.72,5,-20,14.76
43.853,26.19,-20.21,5,-26,14.76
43.954,10.02,-27.6,5,36,14.72
44.029,-23.2,-43.95,5,33,14.7
44.143,-14.59,-40.25,5,-12,14.76
44.242,21.27,-23.2,5,-24,14.76
44.328,19.86,-23.73,5,37,14.74
44.422,-15.29,-41.13,5,34,14.75
44.505,-23.38,-44.82,5,-10,14.76
44.579,-3.16,-35.16,5,-14,14.76
44.661,22.32,-22.85,5,-25,14.76
44.753,17.75,-24.43,5,36,14.73
44.841,-12.83,-39.55,5,33,14.75
44.93,-23.91,-44.65,5,-10,14.76
45.014,2.81,-31.29,5,-18,14.76
45.102,24.08,-20.92,5,-26,14.74
45.179,15.12,-24.43,5,36,14.74
45.267,-15.29,-39.9,5,33,14.75
45.342,-23.73,-43.77,5,-10,14.76
45.417,-4.75,-34.45,5,-16,14.76
45.517,23.73,-20.57,5,-26,14.76
45.6,16.7,-23.55,5,37,14.74
45.698,-19.69,-42.01,5,32,14.75
45.787,-18.81,-42.01,5,-11,14.76
45.889,15.64,-25.14,5,-22,14.75
45.961,25.66,-20.39,5,37,14.76
46.053,8.61,-28.3,5,35,14.74
46.131,-22.68,-43.95,5,33,14.75
46.241,-9.32,-37.44,5,-14,14.76
46.34,23.38,-21.45,5,-25,14.76
46.412,21.45,-21.8,5,36,14.73
46.495,-5.8,-35.16,5,35,14.74
46.572,-24.61,-44.12,5,33,14.76
46.645,-14.94,-39.73,5,-13,14.76
46.742,16.88,-24.08,5,-23,14.76
46.824,23.55,-20.74,5,37,14.73
46.918,-4.57,-34.63,5,35,14.74
47.016,-24.79,-44.3,5,-10,14.73
47.099,-2.46,-33.75,5,-16,14.7
47.198,24.96,-20.57,5,-26,14.76
47.273,18.98,-23.03,5,36,14.74
47.35,-11.07,-37.97,5,34,14.75
47.43,-24.96,-44.47,5,37,14.74
47.531,-1.05,-33.22,5,-16,14.76
47.626,25.49,-20.74,5,-26,14.76
47.702,16.17,-24.79,5,36,14.73
47.781,-12.83,-39.2,5,34,14.74
47.865,-24.43,-44.47,5,-10,14.75
47.942,-4.22,-34.8,5,-16,14.76
48.022,22.15,-21.8,5,-25,14.68
48.092,22.85,-21.09,5,36,14.73
48.171,-3.34,-34.28,5,35,14.74
48.25,-23.55,-44.12,5,33,14.74
48.385,4.75,-30.59,5,-18,14.77
48.471,25.66,-20.74,5,-26,14.76
48.561,10.72,-27.42,5,36,14.74
48.654,-21.45,-43.24,5,32,14.75
48.748,-18.63,-41.84,5,-12,14.73
48.842,17.75,-23.55,5,-24,14.7
48.924,23.73,-20.21,5,37,14.73
48.998,1.41,-31.46,5,35,14.74
49.07,-21.62,-42.89,5,32,14.76
49.154,-19.51,-42.19,5,-11,14.75
49.234,6.15,-29.53,5,-20,14.77
49.335,25.66,-20.21,5,-30,14.76
49.412,5.45,-29.53,5,35,14.74
49.49,-21.45,-42.89,5,32,14.75
49.586,-19.51,-41.84,5,-11,14.77
49.684,18.46,-23.03,5,-25,14.76
49.762,24.61,-19.86,5,36,14.73
49.847,2.46,-30.59,5,35,14.74
49.927,-23.73,-43.42,5,33,14.75
50.004,-17.05,-40.6,5,-12,14.76
50.084,8.79,-28.12,5,-18,14.76
50.187,24.26,-20.92,5,37,14.73
50.259,3.16,-30.94,5,35,14.75
50.349,-23.55,-43.77,5,33,14.75
50.419,-18.81,-41.48,5,-12,14.76
50.529,14.41,-25.14,5,-22,14.76
50.608,23.91,-20.39,5,37,14.73
50.7,-4.04,-34.45,5,35,14.75
50.794,-24.43,-44.47,5,33,14.76
50.887,-2.81,-34.1,5,-16,14.76
50.959,21.45,-22.32,5,-25,14.76
51.036,23.55,-20.92,5,37,14.72
51.117,-3.87,-34.63,5,35,14.74
51.2,-24.43,-44.47,5,33,14.74
51.287,-14.59,-39.9,5,-12,14.76
51.361,17.23,-23.91,5,-24,14.76
51.444,24.43,-20.21,5,37,14.72
51.544,-8.09,-36.39,5,33,14.75
51.624,-24.61,-44.3,5,33,14.75
51.714,-13.18,-39.02,5,-13,14.77
51.824,25.14,-20.21,5,-26,14.77
51.905,14.94,-24.43,5,36,14.73
51.996,-17.4,-40.6,5,34,14.75
52.087,-21.62,-42.72,5,-11,14.77
52.16,3.52,-30.59,5,-18,14.76
52.255,25.66,-20.21,5,-26,14.76
52.354,11.78,-26.02,5,36,14.74
52.448,-22.15,-42.72,5,32,14.75
52.531,-18.81,-40.96,5,-12,14.77
52.606,9.67,-26.89,5,-21,14.76
52.699,25.66,-19.34,5,-31,14.76
52.816,-9.49,-36.21,5,33,14.7
52.887,-24.96,-43.59,5,37,14.76
52.962,-13.71,-38.67,5,-14,14.76
53.032,12.48,-26.02,5,-22,14.75
53.132,25.84,-20.04,5,37,14.76
53.212,3.69,-30.76,5,35,14.74
53.308,-24.43,-44.82,5,33,14.74
53.397,-12.83,-39.55,5,-13,14.77
53.504,22.15,-22.32,5,-25,14.76
53.588,17.75,-23.91,5,37,14.72
53.677,-16.35,-40.96,5,33,14.75
53.749,-24.43,-44.65,5,-10,14.75
53.831,-6.86,-36.03,5,-15,14.76
53.906,21.27,-22.15,5,-25,14.76
54.01,15.64,-24.08,5,37,14.73
54.088,-12.83,-38.32,5,34,14.75
