t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.028,12.83,29.71,29.71,-54,5,14.596,27.5,404.0
0.121,21.97,37.09,37.09,53,5,14.692,8.6,128.0
0.217,7.91,6.5,6.5,54,5,14.484,54.6,790.0
0.306,-17.23,-25.66,-25.66,53,5,14.46,56.6,820.0
0.383,-31.46,-19.86,-19.86,-51,5,14.624,20.9,304.0
0.479,-19.86,41.84,41.84,-53,5,14.62,23.8,348.0
0.56,-13.71,77.52,77.52,-54,5,14.6,28.3,412.0
0.636,-14.41,76.64,76.64,54,5,14.468,55.7,806.0
0.729,-46.58,15.29,15.29,47,5,14.568,33.8,492.0
0.821,-81.56,-47.64,-47.64,37,5,14.672,13.6,200.0
0.919,-92.64,-46.93,-46.93,-34,5,14.7,4.8,72.0
1.024,-71.02,40.08,40.08,-40,5,14.692,6.5,76.0
1.111,-62.75,91.58,91.58,43,5,14.688,8.6,124.0
1.199,-68.2,89.12,89.12,41,5,14.696,8.0,118.0
1.269,-83.67,45.7,45.7,37,5,14.672,10.0,148.0
1.343,-97.21,-3.52,-3.52,33,5,14.648,14.6,212.0
1.43,-71.02,-4.57,-4.57,-40,5,14.696,5.1,76.0
1.517,-32.17,19.16,19.16,-51,5,14.652,14.3,210.0
1.606,14.06,49.4,49.4,-54,5,14.62,24.1,354.0
1.677,41.48,54.32,54.32,49,5,14.5,50.9,738.0
1.754,50.8,27.6,27.6,46,5,14.56,34.9,508.0
1.824,41.66,-22.32,-22.32,49,5,14.536,42.2,612.0
1.908,38.32,-44.65,-44.65,49,5,14.516,47.7,692.0
1.994,39.55,-25.49,-25.49,-49,5,14.652,14.7,216.0
2.076,65.22,41.48,41.48,-42,5,14.68,7.6,112.0
2.161,71.19,76.64,76.64,-40,5,14.688,7.3,108.0
2.247,57.48,57.48,57.48,44,5,14.6,27.2,396.0
2.322,15.12,-5.27,-5.27,54,5,14.516,48.0,698.0
2.395,-15.29,-50.62,-50.62,54,5,14.488,53.9,780.0
2.477,-38.32,-60.65,-60.65,-49,5,14.556,31.1,452.0
2.557,-55.55,-29.71,-29.71,-45,5,14.672,8.6,124.0
2.63,-46.58,48.69,48.69,-47,5,14.672,12.3,180.0
2.707,-50.27,98.09,98.09,46,5,14.568,33.7,492.0
2.776,-63.63,108.46,108.46,-43,5,14.616,18.8,276.0
2.846,-77.34,83.85,83.85,38,5,14.644,16.6,242.0
2.958,-97.91,20.39,20.39,32,5,14.676,9.4,138.0
3.039,-80.86,5.1,5.1,37,5,14.652,17.2,252.0
3.114,-65.39,0.53,0.53,36,5,14.664,13.0,190.0
3.185,-47.46,8.96,8.96,-46,5,14.676,11.3,168.0
3.255,-20.57,30.76,30.76,-53,5,14.62,21.6,314.0
3.353,12.66,48.69,48.69,-54,5,14.604,24.5,358.0
3.442,24.26,27.95,27.95,52,5,14.476,56.9,822.0
3.536,8.09,-26.89,-26.89,54,5,14.472,55.9,810.0
3.612,-0.35,-41.31,-41.31,34,5,14.468,55.8,806.0
3.687,-0.7,-16.17,-16.17,-54,5,14.6,25.5,374.0
3.768,25.14,50.1,50.1,-52,5,14.62,20.6,302.0
3.883,36.03,90.53,90.53,-38,5,14.5,50.7,734.0
3.992,17.23,42.19,42.19,53,5,14.504,48.2,698.0
4.072,-31.99,-42.36,-42.36,51,5,14.504,48.2,698.0
4.142,-51.33,-73.3,-73.3,46,5,14.572,33.7,492.0
4.217,-70.14,-66.44,-66.44,-41,5,14.676,7.4,108.0
4.31,-76.82,-1.41,-1.41,-38,5,14.692,5.9,86.0
4.381,-63.63,77.69,77.69,-42,5,14.684,9.0,132.0
4.479,-77.69,118.65,118.65,38,5,14.648,15.7,230.0
4.56,-89.3,106.0,106.0,-35,5,14.696,4.8,72.0
4.632,-104.59,51.68,51.68,31,5,14.684,8.4,124.0
4.731,-101.6,-9.14,-9.14,31,5,14.68,7.6,112.0
4.808,-81.21,-37.27,-37.27,37,5,14.648,16.0,226.0
4.889,-54.32,-22.15,-22.15,-44,5,14.684,5.0,72.0
5.012,20.92,58.36,58.36,-53,5,14.624,21.1,308.0
5.085,48.87,81.56,81.56,-47,5,14.676,13.4,196.0
5.186,67.5,56.25,56.25,41,5,14.62,21.5,314.0
5.262,50.8,-13.54,-13.54,46,5,14.572,33.2,484.0
5.336,45.18,-56.43,-56.43,48,5,14.428,30.7,442.0
5.412,41.84,-63.81,-63.81,-48,5,14.652,15.1,222.0
5.487,43.77,-28.12,-28.12,-48,5,14.664,14.0,204.0
5.563,71.72,48.16,48.16,-40,5,14.7,7.1,104.0
5.632,76.99,89.12,89.12,-38,5,14.684,6.6,98.0
5.716,68.91,92.11,92.11,-41,5,14.688,8.3,122.0
5.797,42.72,44.65,44.65,48,5,14.568,37.9,524.0
5.891,-14.59,-41.31,-41.31,54,5,14.5,51.0,740.0
6.006,-41.48,-75.94,-75.94,49,5,14.54,42.2,612.0
6.081,-76.99,-43.42,-43.42,-39,5,14.696,9.3,138.0
6.154,-73.65,29.88,29.88,-39,5,14.692,-7.7,112.0
6.228,-75.23,95.62,95.62,39,5,14.648,16.8,246.0
6.325,-95.45,121.82,121.82,-33,5,14.684,4.7,68.0
6.441,-104.59,66.62,66.62,31,5,14.632,-9.5,138.0
6.549,-100.19,-21.45,-21.45,32,5,14.68,8.4,124.0
6.631,-75.59,-56.43,-56.43,39,5,14.64,18.7,276.0
6.707,-53.26,-46.58,-46.58,-45,5,14.68,7.8,114.0
6.777,-13.71,0.88,0.88,-54,5,14.636,20.0,292.0
6.85,40.78,63.98,63.98,-49,5,14.652,13.4,196.0
6.952,74.88,97.91,97.91,39,5,14.628,20.6,302.0
7.062,87.36,57.83,57.83,35,5,14.672,10.3,150.0
7.144,63.28,-35.33,-35.33,42,5,14.6,26.7,390.0
7.242,61.88,-74.36,-74.36,43,5,14.596,25.7,376.0
7.324,60.47,-56.25,-56.25,-43,5,14.688,8.0,118.0
7.41,80.33,17.58,17.58,-38,5,14.708,6.6,98.0
7.494,95.98,86.84,86.84,-33,5,14.696,3.7,56.0
7.582,85.25,95.45,95.45,-36,5,14.696,3.9,56.0
7.664,64.34,56.78,56.78,42,5,14.636,20.4,298.0
7.747,10.2,-24.43,-24.43,54,5,14.5,51.1,740.0
7.823,-18.11,-69.78,-69.78,53,5,14.488,52.1,754.0
7.898,-43.77,-72.07,-72.07,-48,5,14.596,23.6,344.0
7.972,-60.29,-37.27,-37.27,-43,5,14.672,9.5,140.0
8.055,-50.1,57.66,57.66,-46,5,14.672,11.0,160.0
8.154,-62.23,117.42,117.42,43,5,14.62,21.9,322.0
8.247,-80.33,116.54,116.54,-38,5,14.688,7.4,88.0
8.341,-104.59,53.44,53.44,31,5,14.684,6.4,96.0
8.425,-101.6,-9.84,-9.84,31,5,14.688,6.9,102.0
8.498,-86.48,-32.17,-32.17,36,5,14.64,0.3,4.0
8.595,-54.84,-16.35,-16.35,-45,5,14.684,8.2,122.0
8.688,1.05,42.54,42.54,-54,5,14.616,21.1,308.0
8.772,38.15,76.82,76.82,-50,5,14.648,16.4,240.0
8.866,60.65,64.69,64.69,43,5,14.592,30.8,448.0
8.943,50.27,1.93,1.93,46,5,14.576,34.5,504.0
9.042,40.96,-56.25,-56.25,49,5,14.52,45.9,666.0
