t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.041,3.34,-1.05,-1.05,-54,5,14.588,28.8,420.0
0.115,15.64,11.95,11.95,-54,5,14.604,26.5,386.0
0.203,22.68,6.86,6.86,53,5,14.476,54.3,786.0
0.273,4.92,-28.83,-28.83,54,5,14.48,54.3,786.0
0.359,-14.59,-53.61,-53.61,54,5,14.472,56.5,820.0
0.44,-25.49,-43.07,-43.07,-52,5,14.628,20.3,298.0
0.532,-11.6,13.01,13.01,-54,5,14.604,26.0,380.0
0.628,-0.88,59.94,59.94,-54,5,14.592,28.5,416.0
0.71,-4.75,43.77,43.77,54,5,14.48,56.6,820.0
0.792,-46.05,-30.59,-30.59,48,5,14.56,34.9,508.0
0.876,-71.54,-81.03,-81.03,41,5,14.624,20.7,302.0
0.977,-85.25,-74.18,-74.18,-36,5,14.696,5.0,72.0
1.077,-68.38,10.37,10.37,-40,5,14.672,5.5,82.0
1.158,-59.59,70.49,70.49,-44,5,14.672,9.0,132.0
1.242,-62.75,80.33,80.33,43,5,14.604,26.8,390.0
1.324,-73.65,41.31,41.31,40,5,14.64,17.9,184.0
1.397,-110.04,-33.22,-33.22,30,5,14.692,4.4,66.0
1.479,-122.34,-77.52,-77.52,27,5,14.712,-22.3,324.0
1.55,-120.76,-75.23,-75.23,-27,5,14.696,4.9,72.0
1.631,-105.29,-30.59,-30.59,-30,5,14.696,5.7,86.0
1.729,-65.92,54.32,54.32,-42,5,14.692,6.1,88.0
1.803,-58.36,74.0,74.0,-44,5,14.68,8.8,128.0
1.895,-60.47,40.43,40.43,43,5,14.588,29.5,430.0
1.974,-92.64,-36.21,-36.21,35,5,14.688,9.1,134.0
2.045,-101.6,-76.82,-76.82,32,5,14.68,6.3,92.0
2.137,-99.14,-74.36,-74.36,-32,5,14.7,4.1,58.0
2.223,-74.53,-10.72,-10.72,-39,5,14.692,5.0,72.0
2.312,-45.0,58.01,58.01,-48,5,14.656,12.9,190.0
2.387,-37.27,74.71,74.71,50,5,14.504,49.3,714.0
2.472,-40.96,40.78,40.78,49,5,14.528,44.2,642.0
2.547,-77.52,-36.03,-36.03,39,5,14.652,15.9,232.0
2.624,-92.28,-83.5,-83.5,34,5,14.68,9.6,140.0
2.699,-95.62,-88.77,-88.77,-33,5,14.692,5.4,78.0
2.769,-92.46,-55.02,-55.02,-34,5,14.692,3.6,52.0
2.85,-61.0,24.26,24.26,-43,5,14.696,5.5,82.0
2.936,-49.22,78.4,78.4,-47,5,14.664,12.3,180.0
3.016,-47.46,78.57,78.57,47,5,14.556,39.4,574.0
3.101,-59.77,30.76,30.76,44,5,14.604,29.2,426.0
3.172,-100.02,-51.68,-51.68,33,5,14.688,6.2,92.0
3.25,-108.81,-88.07,-88.07,30,5,14.688,7.5,112.0
3.334,-109.16,-81.03,-81.03,-30,5,14.692,4.9,72.0
3.412,-93.34,-24.79,-24.79,-34,5,14.696,6.0,88.0
3.505,-59.06,62.58,62.58,-44,5,14.684,9.4,138.0
3.589,-54.32,83.32,83.32,37,5,14.656,12.6,184.0
3.67,-55.2,60.65,60.65,45,5,14.584,32.7,478.0
3.749,-89.47,-21.8,-21.8,35,5,14.68,8.5,124.0
3.832,-107.58,-80.51,-80.51,30,5,14.7,8.5,124.0
3.942,-108.11,-88.24,-88.24,-30,5,14.7,5.6,82.0
4.023,-88.07,-20.92,-20.92,-35,5,14.708,2.8,42.0
4.098,-56.6,52.21,52.21,-44,5,14.684,7.1,104.0
4.169,-49.75,81.03,81.03,-46,5,14.672,11.8,174.0
4.261,-48.34,61.88,61.88,47,5,14.552,37.4,544.0
4.355,-85.61,-27.25,-27.25,36,5,14.672,10.1,148.0
4.433,-102.48,-81.74,-81.74,31,5,14.684,6.6,98.0
4.509,-103.89,-90.18,-90.18,31,5,14.684,6.9,102.0
4.6,-98.26,-53.61,-53.61,-32,5,14.696,3.8,56.0
4.674,-60.65,34.98,34.98,-42,5,14.684,7.0,102.0
