t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.034,-2.29,-2.46,-2.46,54,5,14.564,58.4,852.0
0.122,-20.92,-18.46,-18.46,53,5,14.584,52.4,764.0
0.201,-41.66,-24.96,-24.96,-49,5,14.764,6.3,92.0
0.287,-47.11,-0.53,-0.53,-47,5,14.744,10.2,150.0
0.376,-40.43,38.5,38.5,-49,5,14.732,14.8,220.0
0.461,-41.66,40.96,40.96,49,5,14.612,45.7,668.0
0.532,-61.88,3.34,3.34,43,5,14.684,24.9,368.0
0.612,-85.25,-38.5,-38.5,0,5,14.772,3.5,52.0
0.698,-83.85,-33.05,-33.05,0,5,14.772,3.9,58.0
0.771,-63.1,9.67,9.67,-14,5,14.768,3.5,52.0
0.846,-46.93,43.07,43.07,-47,5,14.748,12.8,190.0
0.922,-41.48,44.3,44.3,49,5,14.616,46.1,676.0
0.994,-55.55,6.5,6.5,45,5,14.676,29.2,430.0
1.084,-79.28,-47.64,-47.64,5,5,14.772,5.5,82.0
1.155,-78.75,-49.57,-49.57,4,5,14.776,5.5,82.0
1.24,-59.94,-8.44,-8.44,-31,5,14.768,5.3,78.0
1.31,-33.93,42.54,42.54,-50,5,14.724,16.5,242.0
1.409,-22.32,59.41,59.41,53,5,14.7,25.4,374.0
1.499,-36.56,5.8,5.8,50,5,14.608,46.5,678.0
1.606,-67.5,-66.09,-66.09,41,5,14.708,21.4,314.0
1.679,-73.65,-71.02,-71.02,-2,5,14.776,3.6,52.0
1.768,-69.26,-35.86,-35.86,-10,5,14.772,3.7,56.0
1.84,-39.02,46.23,46.23,-49,5,14.728,14.6,216.0
1.911,-33.05,77.69,77.69,-51,5,14.708,21.1,312.0
1.984,-31.11,73.65,73.65,51,5,14.584,54.7,796.0
2.084,-61.7,-1.76,-1.76,43,5,14.696,22.2,328.0
2.201,-92.28,-76.99,-76.99,62,5,14.312,92.1,1324.0
2.28,-101.25,-74.53,-74.53,58,5,14.524,70.9,1028.0
2.36,-107.75,-28.48,-28.48,55,5,14.556,64.0,882.0
2.445,-108.81,41.84,41.84,55,5,14.564,58.8,856.0
2.526,-134.3,66.44,66.44,44,5,14.672,30.5,448.0
2.599,-155.39,57.3,57.3,37,5,14.736,14.6,216.0
2.677,-152.58,34.1,34.1,38,5,14.728,15.2,222.0
2.751,-153.81,-14.59,-14.59,37,5,14.728,14.5,212.0
2.847,-138.69,-39.38,-39.38,42,5,14.688,26.9,396.0
2.936,-117.77,-26.89,-26.89,50,5,14.584,51.9,756.0
3.012,-101.95,-0.88,-0.88,57,5,14.524,68.9,1000.0
3.083,-105.29,7.21,7.21,56,5,14.552,61.7,898.0
3.17,-129.02,-8.09,-8.09,46,5,14.644,36.0,528.0
3.285,-155.74,-13.89,-13.89,37,5,14.732,15.6,230.0
3.363,-146.95,22.85,22.85,40,5,14.708,19.8,292.0
3.438,-152.05,27.95,27.95,38,5,14.732,14.5,212.0
3.516,-156.62,16.17,16.17,36,5,14.74,11.2,164.0
3.592,-156.44,-1.05,-1.05,37,5,14.736,14.0,206.0
3.67,-153.28,-13.36,-13.36,37,5,14.732,16.6,246.0
3.755,-143.09,-10.72,-10.72,41,5,14.696,22.5,330.0
3.848,-134.12,0.53,0.53,44,5,14.672,30.3,446.0
3.963,-140.45,-1.76,-1.76,42,5,14.692,24.9,368.0
4.041,-149.94,-5.98,-5.98,39,5,14.712,19.6,288.0
4.116,-154.16,-0.53,-0.53,37,5,14.736,14.2,210.0
4.203,-155.74,9.84,9.84,37,5,14.736,14.2,210.0
4.301,-156.62,12.83,12.83,36,5,14.752,13.4,196.0
4.381,-156.62,6.33,6.33,36,5,14.74,10.4,154.0
4.47,-156.09,-4.22,-4.22,37,5,14.736,14.8,220.0
4.621,-150.65,-6.33,-6.33,38,5,14.724,16.6,246.0
4.74,-145.9,1.05,1.05,40,5,14.708,20.5,302.0
4.82,-150.29,-1.41,-1.41,38,5,14.724,15.8,232.0
4.904,-154.34,-1.41,-1.41,37,5,14.736,13.0,190.0
4.984,-155.22,3.52,3.52,37,5,14.724,16.9,250.0
5.056,-155.74,6.33,6.33,37,5,14.736,12.8,190.0
5.127,-156.44,5.98,5.98,37,5,14.74,12.0,176.0
5.211,-156.62,3.16,3.16,36,5,14.74,11.7,174.0
5.314,-156.09,-1.93,-1.93,37,5,14.728,14.3,210.0
5.398,-154.34,-2.29,-2.29,37,5,14.74,14.4,212.0
5.475,-152.23,0.35,0.35,38,5,14.636,29.4,432.0
5.554,-152.4,1.05,1.05,38,5,14.72,15.4,226.0
5.638,-153.98,0.7,0.7,37,5,14.736,12.5,184.0
5.711,-154.86,1.05,1.05,37,5,14.732,14.0,206.0
5.787,-155.04,1.93,1.93,37,5,14.728,16.8,250.0
5.864,-155.04,2.46,2.46,37,5,14.74,15.8,232.0
5.937,-155.22,1.93,1.93,37,5,14.74,14.5,212.0
6.038,-155.39,0.7,0.7,37,5,14.732,13.1,194.0
6.134,-155.39,-0.18,-0.18,37,5,14.732,14.3,210.0
6.234,-155.39,0.35,0.35,37,5,14.72,15.2,222.0
6.317,-155.39,1.23,1.23,37,5,14.736,13.1,194.0
6.388,-155.39,1.93,1.93,37,5,14.736,12.6,186.0
6.494,-155.57,1.76,1.76,37,5,14.728,15.5,230.0
6.595,-155.57,0.7,0.7,37,5,14.724,15.3,184.0
6.676,-155.57,0.35,0.35,37,5,14.732,13.2,194.0
6.752,-155.57,0.18,0.18,37,5,14.728,13.8,204.0
6.841,-155.57,0.7,0.7,37,5,14.732,13.3,196.0
6.962,-155.57,1.58,1.58,37,5,14.728,12.9,190.0
7.074,-155.57,1.41,1.41,37,5,14.736,14.2,210.0
7.164,-155.57,1.05,1.05,37,5,14.736,14.2,210.0
7.236,-155.57,0.53,0.53,37,5,14.736,12.8,190.0
7.313,-155.57,0.35,0.35,37,5,14.732,13.2,194.0
7.396,-155.57,0.7,0.7,37,5,14.728,15.2,222.0
7.465,-155.57,1.23,1.23,37,5,14.736,15.6,230.0
7.536,-155.57,1.58,1.58,37,5,14.732,13.9,204.0
7.612,-155.74,1.41,1.41,37,5,14.732,14.6,216.0
7.686,-155.74,1.23,1.23,37,5,14.748,13.0,194.0
7.767,-155.74,0.7,0.7,37,5,14.736,15.3,226.0
7.854,-155.74,0.53,0.53,37,5,14.74,13.3,196.0
7.954,-155.74,0.7,0.7,37,5,14.732,14.2,210.0
8.041,-155.74,1.23,1.23,37,5,14.74,14.9,220.0
8.141,-155.74,1.41,1.41,37,5,14.736,4.1,58.0
8.227,-155.74,1.23,1.23,37,5,14.74,13.9,206.0
8.315,-155.74,0.88,0.88,37,5,14.732,11.4,168.0
8.384,-155.74,0.7,0.7,37,5,14.732,14.7,216.0
8.488,-155.74,0.7,0.7,37,5,14.732,14.3,210.0
8.59,-155.74,1.05,1.05,37,5,14.736,13.3,196.0
8.675,-155.74,1.23,1.23,37,5,14.748,14.4,212.0
8.758,-155.74,1.23,1.23,37,5,14.724,16.2,240.0
