t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.025,5.98,2.46,2.46,-54,5,14.612,26.8,394.0
0.102,17.75,15.64,15.64,-53,5,14.62,26.3,344.0
0.181,29.0,19.51,19.51,51,5,14.484,56.8,822.0
0.262,17.23,-11.43,-11.43,53,5,14.504,52.2,756.0
0.335,-2.29,-42.36,-42.36,54,5,14.488,54.3,786.0
0.409,-16.7,-45.35,-45.35,-53,5,14.592,32.4,472.0
0.49,-15.12,-11.07,-11.07,-54,5,14.62,26.5,386.0
0.568,3.52,51.68,51.68,-54,5,14.6,32.0,468.0
0.639,7.03,67.85,67.85,-54,5,14.616,31.0,452.0
0.708,4.75,50.45,50.45,54,5,14.488,56.8,822.0
0.786,-28.48,-14.59,-14.59,52,5,14.52,47.5,688.0
0.871,-57.66,-74.71,-74.71,44,5,14.6,30.1,440.0
0.943,-70.14,-82.27,-82.27,-41,5,14.692,9.3,138.0
1.03,-76.64,-46.05,-46.05,-39,5,14.704,7.5,112.0
1.11,-53.44,42.54,42.54,-45,5,14.692,9.6,140.0
1.181,-52.03,85.43,85.43,-46,5,14.676,12.7,186.0
1.256,-56.78,91.93,91.93,-44,5,14.668,12.8,186.0
1.336,-67.32,57.66,57.66,41,5,14.636,21.8,318.0
1.408,-107.4,-20.57,-20.57,30,5,14.704,5.1,76.0
1.486,-123.05,-68.38,-68.38,26,5,14.7,4.9,72.0
1.568,-114.43,-66.97,-66.97,-28,5,14.712,4.2,62.0
1.656,-88.77,-16.52,-16.52,-33,5,14.712,4.8,72.0
1.746,-44.47,61.52,61.52,-47,5,14.676,13.1,194.0
1.832,-29.71,78.57,78.57,51,5,14.516,50.8,738.0
1.907,-27.95,47.81,47.81,52,5,14.488,54.9,796.0
1.998,-60.65,-30.41,-30.41,43,5,14.616,26.8,394.0
2.089,-75.76,-87.89,-87.89,39,5,14.62,-3.9,56.0
2.164,-79.45,-79.63,-79.63,-38,5,14.708,4.6,68.0
2.237,-72.07,-30.59,-30.59,-40,5,14.704,6.1,88.0
2.34,-37.79,69.61,69.61,-49,5,14.668,16.0,236.0
2.413,-35.68,95.98,95.98,50,5,14.512,51.9,754.0
2.508,-39.38,73.3,73.3,49,5,14.54,43.8,636.0
2.603,-83.32,-22.32,-22.32,37,5,14.616,20.4,298.0
2.687,-103.36,-80.33,-80.33,31,5,14.696,7.0,102.0
2.764,-106.88,-91.41,-91.41,30,5,14.704,7.2,104.0
2.848,-104.77,-56.6,-56.6,-30,5,14.704,5.3,78.0
2.934,-68.73,34.45,34.45,-41,5,14.704,4.7,68.0
3.006,-57.48,87.36,87.36,-44,5,14.696,8.0,118.0
3.092,-57.3,96.15,96.15,-44,5,14.692,8.1,118.0
3.181,-61.88,59.06,59.06,43,5,14.616,25.7,376.0
3.269,-107.05,-48.87,-48.87,30,5,14.708,6.9,102.0
3.37,-111.62,-87.54,-87.54,29,5,14.704,6.5,96.0
3.459,-107.58,-68.03,-68.03,-30,5,14.712,4.6,68.0
3.537,-72.95,15.12,15.12,-39,5,14.712,5.7,86.0
3.627,-49.92,81.56,81.56,-46,5,14.56,23.2,340.0
3.713,-45.18,90.18,90.18,-48,5,14.656,16.2,236.0
3.801,-52.73,42.54,42.54,46,5,14.588,33.3,484.0
3.881,-92.64,-42.72,-42.72,34,5,14.692,8.5,124.0
3.967,-101.95,-85.25,-85.25,31,5,14.7,5.8,86.0
4.052,-102.48,-79.63,-79.63,-31,5,14.7,3.3,50.0
4.123,-88.94,-24.79,-24.79,-35,5,14.704,4.1,58.0
4.218,-52.03,69.26,69.26,-46,5,14.684,10.1,148.0
4.307,-47.99,94.04,94.04,37,5,14.572,40.7,594.0
4.389,-49.57,68.03,68.03,47,5,14.576,36.7,534.0
4.46,-77.34,-0.53,-0.53,38,5,14.676,13.5,196.0
4.536,-102.66,-64.86,-64.86,31,5,14.7,5.8,86.0
4.613,-106.0,-88.59,-88.59,30,5,14.692,7.4,108.0
4.685,-104.41,-70.14,-70.14,-31,5,14.708,4.9,72.0
4.773,-76.64,5.8,5.8,-39,5,14.708,6.0,88.0
4.868,-51.85,78.75,78.75,-46,5,14.684,12.0,176.0
4.938,-48.69,92.81,92.81,-47,5,14.668,13.3,196.0
5.015,-50.98,66.44,66.44,46,5,14.576,35.3,514.0
5.103,-92.46,-26.89,-26.89,34,5,14.696,7.8,114.0
5.176,-107.05,-76.64,-76.64,30,5,14.704,7.4,108.0
5.258,-108.28,-84.73,-84.73,-30,5,14.712,4.5,66.0
5.353,-97.21,-33.05,-33.05,-33,5,14.712,4.3,62.0
5.432,-61.17,48.69,48.69,-43,5,14.7,8.3,122.0
5.536,-52.21,90.7,90.7,46,5,14.696,15.0,220.0
5.615,-52.38,75.23,75.23,46,5,14.584,37.6,548.0
5.718,-86.31,-7.73,-7.73,36,5,14.688,9.7,140.0
5.819,-110.74,-79.81,-79.81,29,5,14.704,5.3,78.0
5.893,-110.39,-75.94,-75.94,-29,5,14.704,5.1,76.0
5.998,-83.67,1.76,1.76,-36,5,14.704,5.6,82.0
6.082,-57.3,74.18,74.18,-44,5,14.696,7.0,102.0
6.163,-53.09,88.77,88.77,45,5,14.592,32.5,476.0
6.238,-55.72,59.77,59.77,45,5,14.584,34.5,504.0
6.322,-92.99,-23.2,-23.2,34,5,14.696,8.4,124.0
6.395,-107.75,-72.42,-72.42,30,5,14.648,15.5,226.0
6.494,-107.75,-74.53,-74.53,-30,5,14.664,-16.4,240.0
6.568,-95.98,-30.23,-30.23,-33,5,14.708,3.7,56.0
6.644,-60.29,49.92,49.92,-43,5,14.7,9.1,134.0
6.74,-50.98,87.19,87.19,-46,5,14.692,12.4,184.0
6.843,-53.26,54.84,54.84,46,5,14.592,35.3,514.0
6.914,-86.31,-17.93,-17.93,36,5,14.684,8.5,124.0
7.007,-104.77,-77.69,-77.69,31,5,14.648,14.0,206.0
7.084,-105.12,-77.52,-77.52,-31,5,14.7,4.2,62.0
7.169,-95.1,-34.1,-34.1,-33,5,14.704,6.6,98.0
7.237,-60.12,45.0,45.0,-43,5,14.704,8.3,122.0
7.312,-51.68,82.27,82.27,-46,5,14.68,11.6,170.0
7.397,-48.87,80.33,80.33,47,5,14.552,39.2,570.0
7.468,-61.17,34.45,34.45,43,5,14.616,26.5,386.0
7.551,-99.49,-45.18,-45.18,33,5,14.692,8.5,124.0
7.636,-107.75,-80.86,-80.86,30,5,14.696,7.2,104.0
7.706,-107.05,-69.08,-69.08,-30,5,14.7,5.8,86.0
7.8,-78.4,9.32,9.32,-38,5,14.708,4.6,68.0
7.881,-56.78,73.12,73.12,-44,5,14.692,9.0,132.0
7.972,-53.26,87.01,87.01,-20,5,14.712,4.8,72.0
8.072,-63.98,34.28,34.28,42,5,14.624,25.1,368.0
8.143,-101.07,-45.18,-45.18,32,5,14.7,8.2,122.0
8.216,-107.93,-78.75,-78.75,30,5,14.7,5.2,76.0
8.303,-106.7,-69.96,-69.96,-30,5,14.716,5.4,78.0
8.38,-85.61,-8.61,-8.61,-36,5,14.712,4.3,62.0
8.46,-56.25,63.46,63.46,-44,5,14.696,9.3,138.0
8.532,-51.15,85.43,85.43,-46,5,14.68,11.1,164.0
8.629,-51.68,60.12,60.12,46,5,14.584,35.2,514.0
8.705,-83.32,-12.66,-12.66,37,5,14.676,12.2,180.0
8.795,-103.89,-76.11,-76.11,31,5,14.696,6.6,98.0
8.893,-103.71,-70.84,-70.84,-31,5,14.712,5.1,76.0
8.966,-88.07,-18.63,-18.63,-35,5,14.712,5.8,86.0
9.062,-53.97,68.03,68.03,-45,5,14.688,10.2,150.0
9.159,-48.69,85.08,85.08,47,5,14.508,45.6,662.0
9.253,-56.95,40.96,40.96,45,5,14.596,31.3,456.0
9.341,-99.49,-52.91,-52.91,32,5,14.708,9.4,138.0
9.43,-105.12,-81.74,-81.74,31,5,14.692,5.9,86.0
9.516,-102.48,-59.41,-59.41,-31,5,14.7,5.4,78.0
9.6,-69.43,21.8,21.8,-41,5,14.712,4.5,66.0
9.702,-52.03,83.5,83.5,-46,5,14.68,9.4,138.0
9.773,-49.57,81.56,81.56,46,5,14.536,41.3,600.0
9.876,-72.25,11.25,11.25,40,5,14.62,21.3,312.0
9.961,-103.53,-62.23,-62.23,31,5,14.704,6.3,92.0
10.045,-106.88,-81.39,-81.39,-30,5,14.712,5.9,86.0
10.142,-98.26,-39.02,-39.02,-32,5,14.716,7.4,108.0
10.233,-59.06,53.44,53.44,-44,5,14.704,6.4,96.0
10.308,-52.38,85.43,85.43,-46,5,14.676,11.7,170.0
10.383,-50.62,78.05,78.05,46,5,14.576,37.4,548.0
10.489,-79.45,0.18,0.18,38,5,14.672,12.1,176.0
10.565,-106.0,-67.85,-67.85,30,5,14.7,6.5,96.0
10.654,-107.93,-78.93,-78.93,-30,5,14.72,4.9,72.0
10.725,-101.95,-47.28,-47.28,-31,5,14.708,4.3,62.0
10.808,-66.97,32.7,32.7,-41,5,14.692,7.0,102.0
10.886,-53.97,80.68,80.68,-45,5,14.688,9.0,132.0
10.978,-51.5,77.17,77.17,46,5,14.576,37.2,544.0
11.053,-65.22,29.53,29.53,44,5,14.612,24.7,360.0
11.145,-102.31,-49.75,-49.75,31,5,14.704,7.0,102.0
11.228,-108.46,-80.33,-80.33,30,5,14.704,5.4,78.0
11.321,-101.6,-44.3,-44.3,-31,5,14.704,6.4,96.0
11.402,-68.03,31.11,31.11,-41,5,14.708,4.6,68.0
11.491,-53.97,82.62,82.62,-45,5,14.688,10.1,148.0
11.57,-51.85,78.05,78.05,46,5,14.576,36.9,538.0
11.649,-65.57,29.36,29.36,43,5,14.632,24.3,348.0
11.725,-103.18,-52.38,-52.38,31,5,14.7,6.3,92.0
11.801,-108.46,-78.93,-78.93,30,5,14.708,5.4,78.0
11.897,-104.59,-55.2,-55.2,-31,5,14.708,4.2,62.0
11.985,-75.76,13.71,13.71,-39,5,14.704,5.5,82.0
12.06,-55.2,76.64,76.64,-45,5,14.688,12.2,180.0
12.138,-51.85,82.97,82.97,46,5,14.564,37.5,548.0
12.209,-58.18,48.16,48.16,44,5,14.596,30.2,442.0
12.289,-92.64,-24.43,-24.43,34,5,14.692,7.2,104.0
12.366,-107.58,-74.71,-74.71,30,5,14.704,7.7,114.0
12.445,-107.58,-73.48,-73.48,-30,5,14.696,8.6,128.0
12.516,-96.15,-30.23,-30.23,-33,5,14.708,5.2,76.0
12.595,-62.75,44.12,44.12,-43,5,14.7,7.0,76.0
12.671,-53.61,81.74,81.74,-45,5,14.684,10.0,148.0
12.743,-51.85,76.11,76.11,46,5,14.548,38.8,564.0
12.826,-68.38,23.38,23.38,41,5,14.636,21.2,282.0
12.903,-102.83,-50.98,-50.98,31,5,14.7,6.6,98.0
12.972,-108.46,-77.52,-77.52,30,5,14.7,7.0,102.0
13.043,-107.4,-67.5,-67.5,-30,5,14.712,5.4,78.0
13.125,-86.31,-6.68,-6.68,-36,5,14.704,6.5,96.0
13.209,-58.53,62.4,62.4,-44,5,14.692,8.0,118.0
