t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.025,0.0,0.0,0.0,35,5,14.664,9.7,140.0
0.099,0.0,0.0,0.0,-35,5,14.688,5.8,86.0
0.189,0.0,0.0,0.0,-35,5,14.696,4.5,66.0
0.272,0.0,0.0,0.0,-35,5,14.688,5.3,78.0
0.35,0.0,0.0,0.0,35,5,14.668,12.3,180.0
0.423,0.0,0.0,0.0,35,5,14.672,9.8,144.0
0.51,0.0,0.0,0.0,35,5,14.672,9.9,144.0
0.588,0.0,0.0,0.0,-35,5,14.696,5.0,72.0
0.664,0.0,0.0,0.0,-35,5,14.696,4.3,62.0
0.742,0.0,0.0,0.0,-35,5,14.692,4.9,72.0
0.834,0.0,0.0,0.0,35,5,14.656,14.4,210.0
0.915,0.0,0.0,0.0,35,5,14.664,11.1,164.0
0.995,0.0,0.0,0.0,35,5,14.68,11.9,174.0
1.065,0.0,0.0,0.0,-35,5,14.7,3.9,56.0
1.148,0.0,0.0,0.0,-35,5,14.692,4.9,72.0
1.224,0.0,0.0,0.0,-35,5,14.688,4.3,62.0
1.298,0.0,0.0,0.0,-35,5,14.7,2.8,42.0
1.373,0.0,0.0,0.0,35,5,14.664,11.9,174.0
1.467,0.0,0.0,0.0,35,5,14.668,10.6,154.0
1.541,0.0,0.0,0.0,35,5,14.656,12.9,190.0
1.622,0.0,0.0,0.0,-35,5,14.688,5.7,86.0
1.715,0.0,0.0,0.0,-35,5,14.692,5.3,78.0
1.804,0.0,0.0,0.0,-35,5,14.692,5.4,78.0
1.883,0.0,0.0,0.0,35,5,14.68,10.9,160.0
1.966,0.0,0.0,0.0,35,5,14.668,11.3,168.0
2.038,0.0,0.0,0.0,35,5,14.668,10.2,150.0
2.12,0.0,0.0,0.0,-35,5,14.7,5.7,86.0
2.225,0.0,0.0,0.0,-35,5,14.7,5.6,82.0
2.316,0.0,0.0,0.0,35,5,14.672,10.4,154.0
2.402,0.0,0.0,0.0,35,5,14.672,10.3,150.0
2.485,0.0,0.0,0.0,35,5,14.668,11.4,168.0
2.565,0.0,0.0,0.0,-35,5,14.688,-7.3,108.0
2.649,0.0,0.0,0.0,-35,5,14.692,4.2,62.0
2.722,0.0,0.0,0.0,-35,5,14.692,7.3,108.0
2.798,0.0,0.0,0.0,-35,5,14.688,5.8,86.0
2.872,0.0,0.0,0.0,35,5,14.64,15.4,226.0
2.952,0.0,0.0,0.0,35,5,14.672,10.6,154.0
3.025,0.0,0.0,0.0,35,5,14.668,12.2,180.0
3.108,0.0,0.0,0.0,-35,5,14.692,5.1,76.0
3.189,0.0,0.0,0.0,-35,5,14.688,6.5,96.0
3.266,0.0,0.0,0.0,-35,5,14.692,3.6,52.0
3.341,0.0,0.0,0.0,35,5,14.668,9.4,138.0
3.413,0.0,0.0,0.0,35,5,14.668,11.2,164.0
3.49,0.0,0.0,0.0,35,5,14.668,10.3,150.0
3.566,0.0,0.0,0.0,-35,5,14.692,4.6,68.0
3.637,0.0,0.0,0.0,-35,5,14.696,4.5,66.0
3.737,0.0,0.0,0.0,-35,5,14.704,3.9,56.0
3.81,0.0,0.0,0.0,35,5,14.668,11.1,164.0
3.896,0.0,0.0,0.0,35,5,14.66,11.4,168.0
3.984,0.0,0.0,0.0,35,5,14.668,10.2,150.0
4.07,0.0,0.0,0.0,-35,5,14.696,5.1,76.0
4.146,0.0,0.0,0.0,-35,5,14.7,4.3,62.0
4.221,0.0,0.0,0.0,-35,5,14.688,6.1,88.0
4.306,0.0,0.0,0.0,-35,5,14.692,5.5,82.0
4.39,0.0,0.0,0.0,35,5,14.672,11.5,168.0
4.463,0.0,0.0,0.0,35,5,14.668,10.4,154.0
4.536,0.0,0.0,0.0,35,5,14.668,10.7,158.0
4.612,0.0,0.0,0.0,-35,5,14.66,9.9,144.0
4.692,0.0,0.0,0.0,-35,5,14.696,4.3,62.0
4.766,0.0,0.0,0.0,-35,5,14.696,4.6,68.0
4.847,0.0,0.0,0.0,35,5,14.672,10.7,158.0
4.925,0.0,0.0,0.0,35,5,14.648,15.4,226.0
5.003,0.0,0.0,0.0,35,5,14.668,11.3,148.0
5.102,0.0,0.0,0.0,-35,5,14.692,4.5,66.0
5.214,0.0,0.0,0.0,-35,5,14.688,5.9,86.0
5.31,0.0,0.0,0.0,35,5,14.672,11.9,174.0
5.41,0.0,0.0,0.0,35,5,14.684,10.0,148.0
5.483,0.0,0.0,0.0,35,5,14.672,10.2,150.0
5.553,0.0,0.0,0.0,-35,5,14.664,10.6,154.0
5.626,0.0,0.0,0.0,-35,5,14.696,6.5,96.0
5.698,0.0,0.0,0.0,-35,5,14.7,7.4,108.0
5.785,0.0,0.0,0.0,-35,5,14.696,5.2,76.0
5.86,0.0,0.0,0.0,35,5,14.668,11.2,164.0
5.948,0.0,0.0,0.0,35,5,14.672,11.5,168.0
6.034,0.0,0.0,0.0,35,5,14.672,10.1,148.0
6.114,0.0,0.0,0.0,-35,5,14.696,6.9,102.0
6.204,0.0,0.0,0.0,-35,5,14.692,5.0,72.0
6.281,0.0,0.0,0.0,-35,5,14.688,4.9,72.0
6.354,0.0,0.0,0.0,35,5,14.66,12.6,184.0
6.444,0.0,0.0,0.0,35,5,14.672,9.5,140.0
6.517,0.0,0.0,0.0,35,5,14.676,11.5,170.0
6.595,0.0,0.0,0.0,-35,5,14.688,5.9,86.0
6.667,0.0,0.0,0.0,-35,5,14.7,4.0,58.0
6.748,0.0,0.0,0.0,-35,5,14.696,5.0,72.0
6.832,0.0,0.0,0.0,35,5,14.664,10.2,150.0
6.91,0.0,0.0,0.0,35,5,14.668,10.8,158.0
6.997,0.0,0.0,0.0,35,5,14.668,11.3,168.0
7.08,0.0,0.0,0.0,-35,5,14.668,8.7,128.0
7.202,0.0,0.0,0.0,-35,5,14.708,5.7,86.0
7.276,0.0,0.0,0.0,-35,5,14.656,7.1,104.0
7.358,0.0,0.0,0.0,35,5,14.664,11.9,174.0
7.436,0.0,0.0,0.0,35,5,14.668,9.3,138.0
7.515,0.0,0.0,0.0,35,5,14.668,11.5,170.0
7.592,0.0,0.0,0.0,-35,5,14.696,3.9,56.0
7.668,0.0,0.0,0.0,-35,5,14.692,5.0,72.0
7.759,0.0,0.0,0.0,-35,5,14.7,6.2,50.0
7.842,0.0,0.0,0.0,35,5,14.66,9.5,140.0
7.92,0.0,0.0,0.0,35,5,14.672,10.6,154.0
7.993,0.0,0.0,0.0,35,5,14.636,16.9,250.0
8.072,0.0,0.0,0.0,-35,5,14.696,3.9,56.0
8.155,0.0,0.0,0.0,-35,5,14.692,4.6,68.0
8.256,0.0,0.0,0.0,-35,5,14.688,5.0,72.0
8.358,0.0,0.0,0.0,35,5,14.668,11.6,170.0
8.433,0.0,0.0,0.0,35,5,14.664,8.3,122.0
8.542,0.0,0.0,0.0,35,5,14.668,9.5,140.0
8.614,0.0,0.0,0.0,-35,5,14.692,5.3,78.0
8.688,0.0,0.0,0.0,-35,5,14.692,5.3,78.0
8.775,0.0,0.0,0.0,-35,5,14.708,6.1,88.0
8.857,0.0,0.0,0.0,35,5,14.664,11.3,168.0
8.935,0.0,0.0,0.0,35,5,14.664,9.7,140.0
9.017,0.0,0.0,0.0,35,5,14.668,10.5,154.0
9.123,0.0,0.0,0.0,-35,5,14.7,6.8,102.0
9.199,0.0,0.0,0.0,-35,5,14.696,6.1,88.0
9.282,0.0,0.0,0.0,-35,5,14.696,5.2,76.0
9.358,0.0,0.0,0.0,35,5,14.668,11.2,164.0
9.432,0.0,0.0,0.0,35,5,14.672,9.7,140.0
9.511,0.0,0.0,0.0,35,5,14.668,9.6,140.0
9.589,0.0,0.0,0.0,-35,5,14.692,6.0,88.0
9.669,0.0,0.0,0.0,-35,5,14.692,6.8,102.0
