t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.026,1.58,0.7,0.7,34,5,14.68,3.2,46.0
0.121,-11.25,-12.48,-12.48,54,5,14.492,53.8,780.0
0.207,-32.17,-26.37,-26.37,51,5,14.504,52.1,754.0
0.283,-53.61,-22.5,-22.5,-45,5,14.672,12.4,184.0
0.394,-54.14,23.03,23.03,-45,5,14.692,9.7,140.0
0.477,-58.01,43.59,43.59,-44,5,14.68,8.7,128.0
0.566,-77.52,15.29,15.29,38,5,14.664,14.7,216.0
0.65,-98.61,-22.32,-22.32,32,5,14.7,7.4,108.0
0.735,-78.22,-5.62,-5.62,-38,5,14.704,5.7,86.0
0.826,-52.91,20.21,20.21,-44,5,14.692,7.7,92.0
0.926,-34.8,18.46,18.46,50,5,14.508,48.2,698.0
1.023,-51.5,-29.18,-29.18,46,5,14.58,33.6,492.0
1.121,-61.35,-46.05,-46.05,-43,5,14.688,10.9,160.0
1.205,-52.73,-10.72,-10.72,-45,5,14.696,9.8,144.0
1.282,-33.57,39.55,39.55,-50,5,14.652,12.7,186.0
1.369,-27.77,55.02,55.02,52,5,14.484,55.7,806.0
1.447,-38.5,25.31,25.31,49,5,14.532,45.0,656.0
1.535,-77.87,-45.7,-45.7,38,5,14.664,14.2,210.0
1.626,-90.0,-65.39,-65.39,35,5,14.68,9.0,132.0
1.728,-88.59,-33.93,-33.93,-35,5,14.708,3.9,58.0
1.806,-60.65,50.8,50.8,-43,5,14.696,6.6,98.0
1.881,-59.06,69.96,69.96,-44,5,14.692,8.1,118.0
1.967,-66.27,46.93,46.93,42,5,14.628,23.6,344.0
2.083,-94.92,-29.88,-29.88,33,5,14.692,9.4,138.0
2.186,-62.75,-20.04,-20.04,-43,5,14.7,5.7,86.0
2.298,-9.67,26.02,26.02,-54,5,14.6,-2.1,30.0
2.379,18.28,40.08,40.08,-53,5,14.628,23.0,338.0
2.48,29.0,1.76,1.76,51,5,14.508,50.5,734.0
2.565,14.06,-55.72,-55.72,54,5,14.48,56.1,812.0
2.661,7.21,-68.91,-68.91,-54,5,14.696,14.2,210.0
2.748,13.18,-26.72,-26.72,-54,5,14.624,24.7,360.0
2.826,44.47,51.68,51.68,-48,5,14.676,13.9,204.0
2.901,49.04,76.11,76.11,-47,5,14.672,14.6,180.0
2.973,46.23,61.0,61.0,47,5,14.564,38.8,564.0
3.071,11.07,-7.91,-7.91,54,5,14.524,48.9,712.0
