t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.038,0.0,0.0,0.0,-35,5,14.76,5.0,76.0
0.138,-0.18,-0.35,-0.35,54,5,14.556,57.3,838.0
0.217,-13.54,-13.01,-13.01,54,5,14.568,54.9,800.0
0.298,-33.22,-25.14,-25.14,51,5,14.596,50.7,740.0
0.383,-51.5,-15.29,-15.29,-46,5,14.732,14.6,216.0
0.463,-47.99,21.09,21.09,-47,5,14.736,9.8,144.0
0.549,-47.28,43.77,43.77,-47,5,14.736,13.0,190.0
0.634,-57.83,24.43,24.43,44,5,14.624,37.8,554.0
0.727,-89.3,-31.29,-31.29,0,5,14.768,-23.2,340.0
0.804,-97.21,-41.13,-41.13,60,5,14.492,76.7,1110.0
0.879,-104.24,-24.61,-24.61,57,5,14.528,67.3,976.0
0.97,-108.63,15.82,15.82,54,5,14.56,59.8,872.0
1.052,-108.63,46.05,46.05,54,5,14.572,59.2,862.0
1.137,-108.63,44.82,44.82,54,5,14.564,58.3,848.0
1.219,-108.63,13.01,13.01,54,5,14.56,60.2,878.0
1.3,-108.46,-29.53,-29.53,55,5,14.548,60.9,888.0
1.378,-106.0,-45.7,-45.7,56,5,14.528,66.2,964.0
1.492,-101.6,-28.3,-28.3,58,5,14.512,71.5,1038.0
1.573,-104.24,11.95,11.95,57,5,14.532,66.8,970.0
1.658,-108.81,33.75,33.75,54,5,14.508,67.4,980.0
1.737,-108.81,36.74,36.74,54,5,14.56,60.1,874.0
1.822,-108.81,15.47,15.47,54,5,14.56,59.4,866.0
1.919,-108.81,-26.37,-26.37,54,5,14.564,58.4,848.0
2.005,-107.93,-36.74,-36.74,55,5,14.548,62.4,908.0
2.085,-106.88,-20.74,-20.74,55,5,14.544,61.3,892.0
2.167,-108.63,8.79,8.79,54,5,14.556,60.5,882.0
2.253,-108.81,32.87,32.87,54,5,14.56,58.8,856.0
2.348,-108.81,30.06,30.06,54,5,14.564,59.1,862.0
2.426,-108.81,4.92,4.92,54,5,14.56,59.9,872.0
2.504,-108.81,-21.8,-21.8,54,5,14.56,58.4,848.0
2.582,-108.46,-35.16,-35.16,55,5,14.548,61.8,898.0
2.671,-108.11,-21.97,-21.97,55,5,14.552,61.7,898.0
2.756,-108.81,4.92,4.92,54,5,14.56,57.8,842.0
2.831,-108.81,31.11,31.11,54,5,14.552,57.8,842.0
2.914,-108.81,33.57,33.57,54,5,14.564,58.5,852.0
3.005,-108.81,9.14,9.14,54,5,14.56,58.3,848.0
3.104,-108.81,-26.02,-26.02,54,5,14.564,58.4,848.0
3.183,-108.63,-34.63,-34.63,54,5,14.564,59.2,862.0
3.258,-108.46,-21.27,-21.27,55,5,14.544,62.9,914.0
3.343,-108.81,9.49,9.49,54,5,14.56,58.0,846.0
3.433,-108.81,32.34,32.34,54,5,14.56,59.8,872.0
3.502,-108.81,31.99,31.99,54,5,14.56,58.6,852.0
3.586,-108.81,9.67,9.67,54,5,14.568,60.7,884.0
3.666,-108.81,-19.34,-19.34,54,5,14.564,58.4,852.0
3.766,-108.63,-33.93,-33.93,54,5,14.564,58.8,856.0
3.855,-108.63,-17.93,-17.93,54,5,14.56,60.3,878.0
3.933,-108.63,11.25,11.25,54,5,14.568,58.2,848.0
4.005,-108.63,30.76,30.76,54,5,14.484,40.2,580.0
4.076,-108.63,32.87,32.87,54,5,14.564,58.5,852.0
4.15,-108.63,16.35,16.35,54,5,14.576,58.6,856.0
4.237,-108.63,-15.12,-15.12,54,5,14.564,58.1,846.0
4.309,-108.63,-31.82,-31.82,54,5,14.564,59.0,858.0
4.405,-108.63,-25.66,-25.66,54,5,14.56,60.1,874.0
4.486,-108.63,0.18,0.18,54,5,14.568,59.2,862.0
4.566,-108.63,25.66,25.66,54,5,14.56,60.0,874.0
4.654,-108.63,33.22,33.22,54,5,14.564,57.8,842.0
4.733,-108.63,17.75,17.75,54,5,14.56,59.7,868.0
4.816,-108.63,-12.83,-12.83,54,5,14.564,57.7,838.0
4.903,-108.63,-31.99,-31.99,54,5,14.564,58.7,856.0
4.976,-108.63,-27.95,-27.95,54,5,14.56,60.1,874.0
5.064,-108.63,-1.76,-1.76,54,5,14.56,59.2,862.0
5.142,-108.63,22.15,22.15,54,5,14.544,63.3,920.0
5.22,-108.63,33.4,33.4,54,5,14.564,58.7,856.0
5.305,-108.63,19.86,19.86,54,5,14.524,65.5,954.0
5.4,-108.63,-13.36,-13.36,54,5,14.568,58.6,852.0
5.501,-108.63,-32.52,-32.52,54,5,14.556,60.8,884.0
5.58,-108.63,-23.38,-23.38,54,5,14.564,59.0,858.0
5.653,-108.63,0.0,0.0,54,5,14.56,58.9,858.0
5.738,-108.63,26.19,26.19,54,5,14.564,59.3,866.0
5.831,-108.63,32.34,32.34,54,5,14.56,59.3,866.0
5.906,-108.63,13.36,13.36,54,5,14.56,60.0,874.0
5.976,-108.63,-10.55,-10.55,54,5,14.564,59.2,862.0
6.049,-108.63,-28.83,-28.83,54,5,14.564,58.6,852.0
6.14,-108.63,-30.06,-30.06,54,5,14.568,58.5,852.0
