t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.03,1.76,1.58,1.58,-54,5,14.588,29.5,432.0
0.112,11.07,9.67,9.67,-54,5,14.58,27.5,400.0
0.186,22.85,13.36,13.36,53,5,14.512,48.5,702.0
0.264,15.12,-10.02,-10.02,54,5,14.488,54.6,790.0
0.363,-8.09,-43.07,-43.07,54,5,14.468,54.8,792.0
0.436,-19.86,-37.27,-37.27,-53,5,14.596,26.8,390.0
0.513,-10.37,7.73,7.73,-54,5,14.6,25.9,376.0
0.59,1.93,51.85,51.85,-54,5,14.564,5.8,86.0
0.685,3.87,56.07,56.07,54,5,14.468,55.8,806.0
0.761,-22.15,2.64,2.64,53,5,14.516,45.4,658.0
0.862,-61.35,-68.73,-68.73,43,5,14.604,23.8,348.0
0.941,-75.41,-76.99,-76.99,-39,5,14.684,7.7,114.0
1.028,-80.68,-43.07,-43.07,-37,5,14.692,4.0,58.0
1.104,-59.24,43.95,43.95,-44,5,14.676,9.4,138.0
1.198,-61.0,84.02,84.02,-43,5,14.6,-5.5,78.0
1.295,-70.49,61.7,61.7,40,5,14.624,21.3,276.0
1.37,-102.13,-4.39,-4.39,32,5,14.688,6.2,92.0
1.443,-126.74,-61.52,-61.52,26,5,14.692,3.8,56.0
1.516,-129.73,-72.95,-72.95,-25,5,14.7,4.3,62.0
1.598,-123.57,-44.82,-44.82,-26,5,14.696,5.4,78.0
1.671,-91.76,26.02,26.02,-34,5,14.7,5.8,86.0
1.762,-77.34,73.48,73.48,-38,5,14.692,4.8,72.0
1.848,-75.76,68.03,68.03,39,5,14.636,17.8,262.0
1.949,-103.01,-10.2,-10.2,32,5,14.688,7.9,114.0
2.028,-117.95,-63.63,-63.63,27,5,14.684,6.7,98.0
2.117,-113.03,-61.0,-61.0,-29,5,14.692,3.7,56.0
2.193,-93.69,-15.82,-15.82,-33,5,14.688,5.3,78.0
2.277,-59.41,54.49,54.49,-44,5,14.68,7.3,108.0
2.356,-51.5,70.31,70.31,46,5,14.688,5.1,76.0
2.432,-53.44,46.05,46.05,45,5,14.564,33.8,492.0
2.508,-85.25,-26.19,-26.19,36,5,14.668,11.3,168.0
2.58,-98.09,-67.85,-67.85,32,5,14.676,7.2,104.0
2.668,-98.97,-67.68,-67.68,-32,5,14.688,4.7,68.0
2.742,-86.13,-21.8,-21.8,-35,5,14.664,11.0,160.0
2.815,-57.66,46.76,46.76,-44,5,14.688,6.8,98.0
2.888,-51.5,74.36,74.36,-46,5,14.664,11.2,164.0
2.974,-53.26,59.06,59.06,45,5,14.564,34.1,498.0
3.062,-88.24,-16.88,-16.88,35,5,14.672,8.0,118.0
3.144,-107.75,-68.56,-68.56,30,5,14.688,7.3,108.0
3.225,-110.04,-71.54,-71.54,-29,5,14.704,5.0,72.0
