t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.027,0.88,0.88,0.88,-54,5,14.596,27.8,406.0
0.102,9.32,8.44,8.44,-54,5,14.568,31.9,466.0
0.179,21.27,14.59,14.59,-53,5,14.608,22.8,334.0
0.267,19.69,-6.5,-6.5,53,5,14.48,54.7,792.0
0.346,1.58,-38.15,-38.15,54,5,14.476,54.3,786.0
0.424,-13.71,-45.18,-45.18,-54,5,14.588,29.0,422.0
0.501,-13.54,-14.06,-14.06,-54,5,14.6,25.9,376.0
0.584,3.52,42.72,42.72,-54,5,14.6,26.2,384.0
0.657,7.21,61.7,61.7,-54,5,14.596,26.9,394.0
0.753,-4.04,29.0,29.0,54,5,14.48,55.4,802.0
0.833,-47.64,-46.23,-46.23,47,5,14.548,38.3,558.0
0.916,-67.68,-80.51,-80.51,41,5,14.564,30.6,446.0
0.996,-80.86,-68.91,-68.91,-37,5,14.692,5.1,76.0
1.085,-72.42,2.46,2.46,-40,5,14.688,6.0,88.0
1.156,-62.75,63.1,63.1,-43,5,14.684,9.4,138.0
1.231,-67.85,86.13,86.13,-41,5,14.684,7.3,108.0
1.31,-76.29,68.38,68.38,39,5,14.64,17.5,230.0
1.383,-102.31,9.14,9.14,31,5,14.692,4.9,72.0
1.46,-131.48,-52.56,-52.56,24,5,14.696,3.4,50.0
1.535,-121.47,-64.16,-64.16,-27,5,14.688,5.8,86.0
1.611,-101.6,-35.86,-35.86,-31,5,14.692,4.6,68.0
1.692,-54.84,32.52,32.52,-45,5,14.684,7.1,104.0
1.797,-28.65,65.74,65.74,-51,5,14.632,19.4,286.0
1.869,-21.62,45.88,45.88,53,5,14.484,56.6,820.0
1.946,-48.34,-26.54,-26.54,47,5,14.556,37.9,550.0
2.02,-62.23,-73.83,-73.83,43,5,14.596,27.5,400.0
2.101,-69.08,-83.14,-83.14,-41,5,14.68,7.5,88.0
2.177,-69.43,-49.92,-49.92,-40,5,14.688,4.1,58.0
2.252,-44.3,25.49,25.49,-48,5,14.648,13.8,204.0
2.327,-35.16,78.57,78.57,-50,5,14.636,17.7,258.0
2.409,-34.8,86.84,86.84,50,5,14.508,48.7,708.0
2.507,-52.03,31.82,31.82,46,5,14.576,31.0,452.0
2.587,-97.91,-53.79,-53.79,33,5,14.628,16.2,236.0
2.659,-108.81,-87.54,-87.54,30,5,14.672,8.6,128.0
2.734,-113.56,-83.32,-83.32,-29,5,14.696,5.3,78.0
2.819,-106.0,-30.94,-30.94,-30,5,14.692,4.5,66.0
2.893,-75.59,51.15,51.15,-39,5,14.692,6.2,58.0
2.968,-72.42,88.24,88.24,-40,5,14.684,8.5,124.0
3.059,-73.65,85.43,85.43,39,5,14.636,18.2,266.0
3.149,-93.69,16.0,16.0,34,5,14.68,6.7,98.0
3.253,-125.68,-72.07,-72.07,26,5,14.692,4.4,66.0
3.33,-123.75,-80.51,-80.51,-26,5,14.696,3.3,50.0
3.403,-114.43,-47.99,-47.99,-28,5,14.696,5.6,82.0
3.494,-71.37,42.01,42.01,-40,5,14.692,6.1,88.0
3.572,-59.94,79.63,79.63,-43,5,14.68,7.4,108.0
3.659,-56.43,75.23,75.23,45,5,14.58,32.7,476.0
3.739,-75.59,10.55,10.55,39,5,14.648,14.2,206.0
3.814,-103.89,-58.36,-58.36,31,5,14.692,5.0,72.0
3.902,-107.05,-82.09,-82.09,30,5,14.692,6.6,98.0
3.983,-101.95,-54.32,-54.32,-31,5,14.7,6.1,88.0
4.072,-68.38,23.91,23.91,-41,5,14.692,6.2,92.0
4.165,-52.91,79.1,79.1,-45,5,14.668,10.8,158.0
4.249,-51.68,72.42,72.42,46,5,14.572,32.4,472.0
4.327,-71.89,14.94,14.94,40,5,14.644,16.9,250.0
4.415,-107.4,-64.86,-64.86,30,5,14.692,5.0,72.0
4.504,-111.44,-80.51,-80.51,-29,5,14.608,-11.7,170.0
4.582,-107.4,-51.33,-51.33,-30,5,14.692,3.4,50.0
4.699,-70.66,39.73,39.73,-40,5,14.684,7.5,112.0
4.774,-62.4,81.56,81.56,-43,5,14.676,6.9,102.0
4.853,-64.34,64.34,64.34,42,5,14.608,24.7,360.0
4.931,-93.52,-5.8,-5.8,34,5,14.688,10.0,148.0
5.009,-115.84,-63.28,-63.28,28,5,14.696,5.3,78.0
5.095,-117.77,-76.82,-76.82,28,5,14.688,4.2,62.0
5.175,-106.88,-35.16,-35.16,-29,5,14.696,4.4,66.0
5.264,-70.31,47.28,47.28,-40,5,14.704,6.4,96.0
5.34,-63.46,75.94,75.94,-42,5,14.684,7.7,114.0
5.43,-64.69,57.66,57.66,42,5,14.604,23.5,344.0
5.529,-97.91,-18.98,-18.98,33,5,14.688,6.5,96.0
5.619,-114.08,-72.07,-72.07,28,5,14.696,4.8,72.0
5.715,-109.51,-53.61,-53.61,-29,5,14.696,4.2,62.0
5.801,-77.34,19.86,19.86,-38,5,14.688,5.5,82.0
5.873,-62.05,65.74,65.74,-43,5,14.672,7.8,114.0
5.945,-59.06,72.42,72.42,44,5,14.596,30.5,446.0
6.018,-65.74,42.72,42.72,42,5,14.616,22.1,324.0
6.118,-106.7,-47.99,-47.99,30,5,14.692,4.8,72.0
6.204,-112.32,-72.42,-72.42,29,5,14.684,5.5,82.0
6.275,-108.28,-52.56,-52.56,-30,5,14.704,6.9,102.0
6.351,-81.91,9.84,9.84,-37,5,14.684,6.7,98.0
6.434,-62.93,64.69,64.69,-43,5,14.68,6.9,102.0
6.51,-60.65,70.14,70.14,43,5,14.6,26.3,384.0
6.592,-73.48,27.42,27.42,40,5,14.64,17.3,252.0
6.662,-105.29,-38.67,-38.67,31,5,14.692,6.9,102.0
6.758,-113.56,-69.78,-69.78,29,5,14.688,5.4,78.0
6.861,-103.71,-33.4,-33.4,-31,5,14.68,7.0,102.0
6.932,-72.95,34.1,34.1,-40,5,14.692,6.0,88.0
7.021,-62.93,69.43,69.43,-43,5,14.676,7.5,112.0
7.107,-65.74,51.85,51.85,42,5,14.62,25.7,376.0
7.195,-100.19,-23.38,-23.38,32,5,14.692,6.2,92.0
7.27,-113.38,-62.75,-62.75,29,5,14.68,7.1,104.0
7.344,-113.2,-62.23,-62.23,-29,5,14.692,3.1,46.0
7.425,-96.86,-16.17,-16.17,-33,5,14.696,4.6,68.0
7.515,-67.5,52.38,52.38,-41,5,14.696,7.2,104.0
7.594,-62.93,67.15,67.15,43,5,14.608,30.0,440.0
7.683,-71.72,34.8,34.8,41,5,14.564,28.9,422.0
7.768,-108.11,-42.72,-42.72,30,5,14.688,5.3,78.0
7.854,-113.91,-65.39,-65.39,28,5,14.692,5.6,82.0
7.938,-105.29,-35.68,-35.68,-31,5,14.696,4.9,72.0
8.03,-74.88,30.06,30.06,-39,5,14.696,6.2,92.0
8.116,-63.81,65.57,65.57,-42,5,14.676,6.2,92.0
