t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.043,1.41,1.58,1.58,-54,5,14.596,26.9,394.0
0.12,13.01,12.3,12.3,-54,5,14.604,26.9,376.0
0.213,28.12,15.29,15.29,52,5,14.472,56.6,820.0
0.301,17.75,-15.29,-15.29,53,5,14.476,55.4,802.0
0.392,0.88,-42.54,-42.54,54,5,14.5,55.2,800.0
0.466,-12.48,-34.98,-34.98,-54,5,14.592,27.4,400.0
0.536,0.0,13.01,13.01,-54,5,14.604,27.0,394.0
0.614,11.43,55.55,55.55,-54,5,14.6,26.1,380.0
0.687,13.89,61.52,61.52,54,5,14.468,55.5,802.0
0.779,-7.73,11.95,11.95,54,5,14.504,49.3,714.0
0.847,-44.82,-52.03,-52.03,49,5,14.532,40.4,586.0
0.938,-63.98,-81.56,-81.56,42,5,14.612,24.6,360.0
1.021,-66.09,-58.36,-58.36,-42,5,14.7,5.2,76.0
1.1,-32.7,15.47,15.47,-51,5,14.66,12.2,180.0
1.18,-8.61,77.52,77.52,-54,5,14.612,25.9,376.0
1.289,2.46,88.42,88.42,54,5,14.472,57.3,830.0
1.371,-3.34,38.5,38.5,54,5,14.468,56.1,812.0
1.456,-50.27,-65.92,-65.92,46,5,14.56,36.3,528.0
1.533,-60.47,-104.59,-104.59,-43,5,14.684,7.5,112.0
1.611,-66.62,-104.59,-104.59,42,5,14.62,23.1,338.0
1.703,-66.09,-57.3,-57.3,-42,5,14.692,5.7,86.0
1.774,-24.61,41.48,41.48,-52,5,14.636,18.3,268.0
1.846,-12.66,97.38,97.38,54,5,14.464,57.2,830.0
1.92,-13.54,116.72,116.72,54,5,14.476,56.7,820.0
2.003,-14.06,97.91,97.91,-54,5,14.596,27.7,404.0
2.078,-23.73,36.39,36.39,53,5,14.492,50.5,730.0
2.166,-68.2,-64.69,-64.69,41,5,14.632,20.6,302.0
2.241,-61.17,-114.43,-114.43,-43,5,14.692,8.9,132.0
2.316,-50.27,-119.0,-119.0,46,5,14.56,36.5,530.0
2.395,-46.23,-86.48,-86.48,-47,5,14.616,20.5,302.0
2.471,-13.18,5.98,5.98,-54,5,14.652,18.0,262.0
2.577,17.93,107.4,107.4,53,5,14.46,60.9,882.0
2.666,13.36,137.11,137.11,54,5,14.48,53.5,774.0
2.736,8.44,131.66,131.66,-54,5,14.596,30.0,440.0
2.809,10.72,93.16,93.16,-54,5,14.6,28.6,416.0
2.91,-34.28,-34.28,-34.28,51,5,14.528,42.8,622.0
3.002,-51.68,-119.36,-119.36,-46,5,14.672,10.2,150.0
3.081,-45.53,-165.94,-165.94,-87,5,14.668,11.4,168.0
3.174,-25.84,-40.78,-223.24,52,5,14.472,56.6,820.0
3.26,-32.52,-107.58,-290.04,-51,5,14.492,45.0,656.0
3.35,-63.98,-18.46,-385.66,42,5,14.6,27.1,396.0
3.428,-44.82,-38.5,-405.7,48,5,14.544,42.8,622.0
3.515,-20.21,-24.08,-391.29,-53,5,14.62,21.3,312.0
3.587,21.09,20.74,-346.46,-53,5,14.632,19.4,286.0
3.677,56.78,57.48,-309.73,-45,5,14.68,8.1,118.0
3.749,75.76,54.67,-312.54,39,5,14.648,18.3,268.0
3.823,71.72,10.2,-357.01,40,5,14.64,18.7,236.0
3.927,58.36,-55.55,-422.75,44,5,14.592,31.6,462.0
4.012,57.3,-58.18,-425.39,-44,5,14.536,3.4,50.0
4.109,75.06,2.46,-364.75,-39,5,14.696,5.8,86.0
4.19,92.11,58.89,-308.32,-34,5,14.692,7.6,112.0
4.26,87.89,68.56,-298.65,35,5,14.684,8.5,124.0
4.342,69.08,35.86,-331.35,41,5,14.652,16.2,236.0
4.414,27.42,-27.95,-395.16,52,5,14.516,46.1,668.0
4.488,2.99,-64.86,-432.07,54,5,14.484,53.1,770.0
4.578,-21.62,-64.34,-431.54,-53,5,14.6,27.2,396.0
4.651,-27.77,-20.04,-387.25,-51,5,14.64,21.2,312.0
4.722,-11.25,55.72,-311.48,-54,5,14.596,27.4,400.0
4.804,-12.83,96.68,-270.53,54,5,14.472,54.9,796.0
4.885,-23.03,94.57,-272.64,-53,5,14.6,25.6,374.0
4.955,-37.62,52.91,-314.3,51,5,14.504,45.7,662.0
5.046,-60.82,-11.95,-379.16,43,5,14.584,31.4,458.0
5.122,-44.65,-16.7,-383.91,-48,5,14.632,14.9,220.0
5.195,-21.8,-1.58,-368.79,-53,5,14.636,18.8,276.0
5.276,15.29,31.82,-335.39,-54,5,14.616,23.7,348.0
5.352,42.36,46.23,-320.98,-49,5,14.652,12.6,184.0
5.431,55.2,27.77,-339.43,45,5,14.576,32.6,476.0
