t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
28,5,-40,-1,-0.176,5,0.879,0.879,True,14.576,58.5,848.0
152,5,-70,66,11.602,53,9.316,9.316,True,14.564,58.9,858.0
319,5,40,134,23.555,-13,-2.285,-2.285,True,14.584,57.8,842.0
519,5,-40,108,18.984,-44,-7.734,-7.734,True,14.596,53.8,786.0
637,5,-40,154,27.07,138,24.258,24.258,True,14.596,53.7,784.0
785,5,40,18,3.164,-62,-10.898,-10.898,True,14.596,54.3,792.0
920,5,-40,-93,-16.348,-157,-27.598,-27.598,True,14.6,54.7,780.0
1044,5,-40,-9,-1.582,164,28.828,28.828,True,14.596,54.4,792.0
1194,5,40,-51,-8.965,98,17.227,17.227,True,14.592,54.8,800.0
1332,5,40,-203,-35.684,-216,-37.969,-37.969,True,14.584,58.1,848.0
1456,5,-40,-96,-16.875,27,4.746,4.746,True,14.604,51.9,756.0
1590,5,-70,25,4.395,253,44.473,44.473,True,14.4,105.7,1528.0
1715,5,40,-74,-13.008,-85,-14.941,-14.941,True,14.592,55.5,810.0
1835,5,70,-129,-22.676,-272,-47.812,-47.812,True,14.368,116.0,1664.0
1999,5,-40,68,11.953,207,36.387,36.387,True,14.592,54.4,792.0
2133,5,40,91,15.996,241,42.363,42.363,True,14.592,56.4,822.0
2273,5,40,-120,-21.094,-252,-44.297,-44.297,True,14.588,55.3,806.0
2401,5,-40,-129,-22.676,-198,-34.805,-34.805,True,14.604,52.4,764.0
2524,5,-40,52,9.141,275,48.34,48.34,True,14.596,54.6,796.0
2653,5,40,39,6.855,228,40.078,40.078,True,14.588,57.5,838.0
2845,5,40,-204,-35.859,-339,-59.59,-59.59,True,14.588,58.6,856.0
3001,5,-40,-39,-6.855,88,15.469,15.469,True,14.6,52.3,764.0
3182,5,40,51,8.965,237,41.66,41.66,True,14.58,53.8,784.0
3314,5,40,-162,-28.477,-308,-54.141,-54.141,True,14.58,58.4,852.0
3451,5,-40,-153,-26.895,-249,-43.77,-43.77,True,14.6,53.5,780.0
3588,5,-40,76,13.359,294,51.68,51.68,True,14.596,54.4,792.0
3721,5,40,89,15.645,276,48.516,48.516,True,14.588,55.8,812.0
3850,5,40,-146,-25.664,-297,-52.207,-52.207,True,14.6,56.1,820.0
3972,5,-40,-182,-31.992,-362,-63.633,-63.633,True,14.604,53.8,786.0
4111,5,-40,17,2.988,179,31.465,31.465,True,14.6,53.4,750.0
4250,5,40,78,13.711,390,68.555,68.555,True,14.576,57.9,846.0
4370,5,40,-122,-21.445,-129,-22.676,-22.676,True,14.6,53.6,784.0
4496,5,-70,-218,-38.32,-437,-76.816,-76.816,True,14.408,107.6,1550.0
4725,5,-40,100,17.578,388,68.203,68.203,True,14.596,54.3,792.0
4848,5,40,111,19.512,355,62.402,62.402,True,14.58,58.5,852.0
4968,5,40,-141,-24.785,-249,-43.77,-43.77,True,14.592,53.9,786.0
5154,5,-40,-185,-32.52,-329,-57.832,-57.832,True,14.528,37.0,534.0
5280,5,-40,81,14.238,320,56.25,56.25,True,14.6,54.8,800.0
5404,5,40,118,20.742,451,79.277,79.277,True,14.576,58.9,858.0
5537,5,40,-94,-16.523,-109,-19.16,-19.16,True,14.612,53.7,784.0
5661,5,-70,-216,-37.969,-481,-84.551,-84.551,True,14.564,67.6,980.0
5801,5,-40,-105,-18.457,-76,-13.359,-13.359,True,14.608,50.9,744.0
5935,5,-40,98,17.227,479,84.199,84.199,True,14.596,52.4,764.0
6058,5,40,84,14.766,326,57.305,57.305,True,14.588,57.0,832.0
6190,5,40,-191,-33.574,-361,-63.457,-63.457,True,14.584,56.4,822.0
6318,5,-40,-229,-40.254,-453,-79.629,-79.629,True,14.6,54.3,792.0
6456,5,-40,-36,-6.328,121,21.27,21.27,True,14.604,51.4,764.0
6582,5,-70,61,10.723,518,91.055,91.055,True,14.58,59.6,1140.0
6700,5,40,17,2.988,208,36.563,36.563,True,14.592,55.8,786.0
6824,5,40,-219,-38.496,-428,-75.234,-75.234,True,14.584,56.3,822.0
7006,5,-40,-233,-40.957,-433,-76.113,-76.113,True,14.6,54.7,800.0
7128,5,-40,62,10.898,428,75.234,75.234,True,14.6,54.4,792.0
7254,5,40,85,14.941,493,86.66,86.66,True,14.576,60.8,888.0
7380,5,40,-116,-20.391,-135,-23.73,-23.73,True,14.596,53.9,766.0
7521,5,-70,-210,-36.914,-541,-95.098,-95.098,True,14.408,106.9,1544.0
7649,5,-40,-122,-21.445,-196,-34.453,-34.453,True,14.596,53.1,776.0
7772,5,-40,149,26.191,451,79.277,79.277,True,14.596,54.4,792.0
7920,5,40,164,28.828,427,75.059,75.059,True,14.568,59.9,874.0
8069,5,40,-143,-25.137,-388,-68.203,-68.203,True,14.584,56.9,830.0
8188,5,40,-178,-31.289,-538,-94.57,-94.57,True,14.58,58.1,846.0
8317,5,-40,-53,-9.316,-45,-7.91,-7.91,True,14.604,52.7,770.0
8442,5,-40,122,21.445,522,91.758,91.758,True,14.596,53.1,774.0
8569,5,40,123,21.621,429,75.41,75.41,True,14.588,57.4,836.0
8692,5,40,-146,-25.664,-302,-53.086,-53.086,True,14.596,56.0,816.0
8815,5,70,-187,-32.871,-562,-98.789,-98.789,True,14.364,106.5,1534.0
8954,5,-40,-105,-18.457,-104,-18.281,-18.281,True,14.612,51.7,754.0
9077,5,-40,89,15.645,508,89.297,89.297,True,14.596,53.9,786.0
9199,5,40,92,16.172,502,88.242,88.242,True,14.612,54.0,790.0
9327,5,40,-125,-21.973,-155,-27.246,-27.246,True,14.596,54.3,792.0
9497,5,40,-212,-37.266,-560,-98.437,-98.437,True,14.588,57.6,838.0
9628,5,-40,-79,-13.887,-34,-5.977,-5.977,True,14.608,50.0,730.0
9762,5,40,88,15.469,547,96.152,96.152,True,14.572,59.5,868.0
9902,5,40,62,10.898,381,66.973,66.973,True,14.592,57.3,836.0
10030,5,40,-246,-43.242,-408,-71.719,-71.719,True,14.588,57.3,836.0
10170,5,40,-266,-46.758,-517,-90.879,-90.879,True,14.576,58.5,852.0
10308,5,-40,-7,-1.23,178,31.289,31.289,True,14.604,52.7,770.0
10443,5,40,91,15.996,576,101.25,101.25,True,14.572,59.3,866.0
10610,5,40,29,5.098,166,29.18,29.18,True,14.592,54.8,800.0
10765,5,-40,-206,-36.211,-548,-96.328,-96.328,True,14.592,53.3,776.0
10890,5,-40,-195,-34.277,-346,-60.82,-60.82,True,14.6,54.5,796.0
11010,5,-40,74,13.008,397,69.785,69.785,True,14.596,53.6,784.0
11136,5,-40,85,14.941,576,101.25,101.25,True,14.6,54.1,790.0
11259,5,40,0,0.0,121,21.27,21.27,True,14.6,53.0,774.0
11390,5,-40,-217,-38.145,-536,-94.219,-94.219,True,14.596,52.3,764.0
11519,5,-40,-221,-38.848,-477,-83.848,-83.848,True,14.596,54.9,802.0
11640,5,-40,25,4.395,224,39.375,39.375,True,14.604,51.1,748.0
11798,5,-40,78,13.711,599,105.293,105.293,True,14.404,113.0,1632.0
11997,5,40,-217,-38.145,-315,-55.371,-55.371,True,14.592,54.5,796.0
12117,5,-70,-255,-44.824,-596,-104.766,-104.766,True,14.4,90.9,1314.0
12253,5,-40,-206,-36.211,-273,-47.988,-47.988,True,14.608,44.8,652.0
12382,5,-40,83,14.59,492,86.484,86.484,True,14.596,54.2,790.0
12509,5,-40,91,15.996,558,98.086,98.086,True,14.6,53.3,776.0
12640,5,40,-80,-14.063,-41,-7.207,-7.207,True,14.6,55.5,784.0
12764,5,-40,-223,-39.199,-582,-102.305,-102.305,True,14.596,54.7,776.0
12886,5,-40,-229,-40.254,-470,-82.617,-82.617,True,14.608,54.5,796.0
13125,5,40,64,11.25,618,108.633,108.633,True,14.588,56.4,822.0
13249,5,40,61,10.723,403,70.84,70.84,True,14.58,58.6,856.0
13372,5,40,-212,-37.266,-361,-63.457,-63.457,True,14.6,54.4,792.0
13492,5,-70,-225,-39.551,-621,-109.16,-109.16,True,14.404,106.8,1536.0
13617,5,-40,-180,-31.641,-301,-52.91,-52.91,True,14.604,52.8,770.0
13775,5,40,120,21.094,566,99.492,99.492,True,14.58,59.9,874.0
13896,5,-40,116,20.391,559,98.262,98.262,True,14.6,54.7,800.0
14019,5,40,-88,-15.469,-85,-14.941,-14.941,True,14.6,54.5,796.0
14142,5,-40,-219,-38.496,-595,-104.59,-104.59,True,14.596,53.3,776.0
14284,5,-40,-212,-37.266,-465,-81.738,-81.738,True,14.592,54.2,790.0
