t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
26,5,-49,-19,-3.34,1,0.176,0.176,True,14.568,67.8,990.0
145,5,27,-5,-0.879,8,1.406,1.406,True,14.564,61.7,902.0
275,5,50,-65,-11.426,-60,-10.547,-10.547,True,14.544,72.2,1048.0
403,5,-48,-54,-9.492,33,5.801,5.801,True,14.592,61.6,898.0
521,5,49,8,1.406,125,21.973,21.973,True,14.552,72.7,1058.0
692,5,50,-127,-22.324,-161,-28.301,-28.301,True,14.544,74.4,1082.0
821,5,-46,-62,-10.898,14,2.461,2.461,True,14.604,59.8,874.0
968,5,48,54,9.492,204,35.859,35.859,True,14.556,70.7,1028.0
1087,5,50,-101,-17.754,-145,-25.488,-25.488,True,14.556,69.6,1012.0
1205,5,-40,-153,-26.895,-236,-41.484,-41.484,True,14.612,54.2,792.0
1325,5,-49,27,4.746,159,27.949,27.949,True,14.588,63.8,930.0
1451,5,45,95,16.699,278,48.867,48.867,True,14.572,67.3,980.0
1595,5,50,-122,-21.445,-242,-42.539,-42.539,True,14.54,73.5,1068.0
1716,5,-40,-153,-26.895,-285,-50.098,-50.098,True,14.616,53.4,780.0
1857,5,-50,84,14.766,265,46.582,46.582,True,14.572,65.7,956.0
1985,5,43,117,20.566,295,51.855,51.855,True,14.58,61.5,898.0
2107,5,50,-111,-19.512,-239,-42.012,-42.012,True,14.56,69.0,1002.0
2234,5,29,-165,-29.004,-362,-63.633,-63.633,True,14.628,52.8,774.0
2357,5,-50,39,6.855,153,26.895,26.895,True,14.588,61.3,894.0
2477,5,-29,132,23.203,421,74.004,74.004,True,14.656,40.3,590.0
2605,5,49,22,3.867,60,10.547,10.547,True,14.58,63.4,924.0
2730,5,48,-168,-29.531,-428,-75.234,-75.234,True,14.556,69.0,1002.0
2849,5,-40,-153,-26.895,-272,-47.812,-47.812,True,14.62,53.8,786.0
2975,5,-50,110,19.336,362,63.633,63.633,True,14.568,65.9,960.0
3104,5,40,143,25.137,416,73.125,73.125,True,14.608,56.9,832.0
3233,5,50,-106,-18.633,-216,-37.969,-37.969,True,14.564,68.9,990.0
3358,5,-18,-181,-31.816,-482,-84.727,-84.727,True,14.672,43.9,642.0
