t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
28,5,27,-1,-0.176,-1,-0.176,-0.176,True,14.436,69.7,1012.0
186,5,-27,-1,-0.176,2,0.352,0.352,True,14.608,43.9,642.0
391,5,27,7,1.23,6,1.055,1.055,True,14.608,45.4,662.0
614,5,-27,11,1.934,-8,-1.406,-1.406,True,14.612,42.9,626.0
871,5,27,5,0.879,5,0.879,0.879,True,14.512,58.9,858.0
1126,5,-27,-12,-2.109,-1,-0.176,-0.176,True,14.608,42.3,616.0
1299,5,-27,-6,-1.055,9,1.582,1.582,True,14.62,43.4,636.0
1557,5,-69,11,1.934,-8,-1.406,-1.406,True,14.616,45.4,662.0
1716,5,-27,18,3.164,-5,-0.879,-0.879,True,14.612,49.8,724.0
1919,5,27,10,1.758,0,0.0,0.0,True,14.612,44.5,648.0
2164,5,69,-12,-2.109,1,0.176,0.176,True,14.612,44.0,610.0
2330,5,-27,-18,-3.164,10,1.758,1.758,True,14.6,44.6,652.0
2534,5,27,-12,-2.109,0,0.0,0.0,True,14.56,51.8,756.0
2739,5,-27,7,1.23,0,0.0,0.0,True,14.62,42.7,626.0
2976,5,27,18,3.164,-6,-1.055,-1.055,True,14.604,45.1,656.0
3157,5,-27,10,1.758,-8,-1.406,-1.406,True,14.42,73.5,1068.0
3356,5,-27,-7,-1.23,8,1.406,1.406,True,14.616,42.4,620.0
3603,5,27,-19,-3.34,1,0.176,0.176,True,14.6,44.1,646.0
3744,5,-27,-9,-1.582,6,1.055,1.055,True,14.616,41.3,602.0
3989,5,27,17,2.988,-6,-1.055,-1.055,True,14.608,46.0,672.0
4175,5,-27,24,4.219,-10,-1.758,-1.758,True,14.616,54.8,792.0
4392,5,27,8,1.406,3,0.527,0.527,True,14.604,60.9,882.0
4582,5,27,-17,-2.988,1,0.176,0.176,True,14.612,44.7,652.0
4829,5,-27,-19,-3.34,12,2.109,2.109,True,14.616,42.2,616.0
5027,5,28,0,0.0,-3,-0.527,-0.527,True,14.6,44.9,656.0
5214,5,-27,22,3.867,-6,-1.055,-1.055,True,14.616,42.2,616.0
5404,5,-69,23,4.043,-3,-0.527,-0.527,True,14.612,44.6,648.0
5620,5,-28,0,0.0,-5,-0.879,-0.879,True,14.608,43.8,638.0
5810,5,-27,-15,-2.637,11,1.934,1.934,True,14.608,42.6,622.0
6023,5,27,-15,-2.637,2,0.352,0.352,True,14.612,50.9,738.0
6228,5,-27,5,0.879,-1,-0.176,-0.176,True,14.616,43.1,630.0
6452,5,-69,21,3.691,-6,-1.055,-1.055,True,14.596,46.4,678.0
6638,5,-27,15,2.637,-11,-1.934,-1.934,True,14.624,42.0,612.0
6945,5,27,-18,-3.164,6,1.055,1.055,True,14.616,45.0,658.0
7146,5,-26,-30,-5.273,4,0.703,0.703,True,14.612,43.2,632.0
7361,5,-27,-9,-1.582,10,1.758,1.758,True,14.62,43.7,638.0
7572,5,27,19,3.34,-8,-1.406,-1.406,True,14.408,72.6,1056.0
7766,5,-28,36,6.328,-7,-1.23,-1.23,True,14.612,42.2,616.0
7987,5,27,15,2.637,-7,-1.23,-1.23,True,14.604,46.5,678.0
8185,5,-27,-22,-3.867,2,0.352,0.352,True,14.532,27.0,390.0
8391,5,28,-44,-7.734,16,2.813,2.813,True,14.604,47.5,692.0
8601,5,28,-33,-5.801,2,0.352,0.352,True,14.444,69.0,1002.0
8780,5,-27,7,1.23,4,0.703,0.703,True,14.484,88.7,1282.0
9010,5,26,50,8.789,-12,-2.109,-2.109,True,14.604,45.6,666.0
9211,5,-28,50,8.789,-13,-2.285,-2.285,True,14.356,97.3,1410.0
