t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
27,5,27,2,0.352,0,0.0,0.0,True,14.612,43.8,638.0
167,5,50,-30,-5.273,-25,-4.395,-4.395,True,14.576,49.4,720.0
309,5,-49,-11,-1.934,35,6.152,6.152,True,14.524,65.1,948.0
500,5,49,3,0.527,-16,-2.813,-2.813,True,14.512,69.0,1000.0
655,5,-46,-69,-12.129,-92,-16.172,-16.172,True,14.552,58.1,846.0
804,5,-50,73,12.832,196,34.453,34.453,True,14.6,54.1,786.0
933,5,51,-58,-10.195,-101,-17.754,-17.754,True,14.516,69.0,1000.0
1052,5,29,-138,-24.258,-225,-39.551,-39.551,True,14.568,51.1,744.0
1177,5,-49,20,3.516,153,26.895,26.895,True,14.54,63.5,924.0
1309,5,46,77,13.535,260,45.703,45.703,True,14.516,67.5,980.0
1458,5,48,-160,-28.125,-269,-47.285,-47.285,True,14.492,70.3,1020.0
1580,5,-38,-172,-30.234,-218,-38.32,-38.32,True,14.576,52.6,766.0
1736,5,-51,60,10.547,335,58.887,58.887,True,14.524,67.5,980.0
1860,5,48,34,5.977,186,32.695,32.695,True,14.528,66.0,960.0
1987,5,47,-193,-33.926,-340,-59.766,-59.766,True,14.516,68.7,996.0
2119,5,-35,-190,-33.398,-253,-44.473,-44.473,True,14.588,48.1,702.0
2249,5,-51,59,10.371,341,59.941,59.941,True,14.528,65.7,954.0
2369,5,45,89,15.645,357,62.754,62.754,True,14.524,66.3,964.0
2491,5,49,-146,-25.664,-219,-38.496,-38.496,True,14.52,67.4,976.0
2633,5,-35,-217,-38.145,-422,-74.18,-74.18,True,14.588,49.3,718.0
2781,5,-49,0,0.0,174,30.586,30.586,True,14.544,61.2,892.0
2930,5,45,94,16.523,456,80.156,80.156,True,14.52,66.4,964.0
3060,5,50,-109,-19.16,-105,-18.457,-18.457,True,14.528,67.0,974.0
3185,5,-15,-230,-40.43,-492,-86.484,-86.484,True,14.656,42.5,620.0
3352,5,-40,-153,-26.895,-124,-21.797,-21.797,True,14.584,51.2,748.0
3502,5,24,88,15.469,521,91.582,91.582,True,14.52,59.5,868.0
3641,5,49,-10,-1.758,110,19.336,19.336,True,14.528,65.6,954.0
3763,5,45,-236,-41.484,-484,-85.078,-85.078,True,14.528,63.7,924.0
3895,5,-32,-247,-43.418,-403,-70.84,-70.84,True,14.604,46.3,676.0
4035,5,-50,43,7.559,382,67.148,67.148,True,14.528,64.2,930.0
4188,5,46,78,13.711,501,88.066,88.066,True,14.516,67.1,974.0
4311,5,50,-129,-22.676,-114,-20.039,-20.039,True,14.528,67.1,976.0
4435,5,-32,-238,-41.836,-561,-98.613,-98.613,True,14.596,48.0,702.0
4563,5,-33,-230,-40.43,-363,-63.809,-63.809,True,14.596,48.2,704.0
