t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
36,5,-27,1,0.176,1,0.176,0.176,True,14.624,42.0,612.0
163,5,27,6,1.055,2,0.352,0.352,True,14.608,48.4,704.0
293,5,28,-37,-6.504,-40,-7.031,-7.031,True,14.608,52.3,764.0
512,5,44,20,3.516,89,15.645,15.645,True,14.628,41.0,600.0
723,5,-40,-92,-16.172,-126,-22.148,-22.148,True,14.588,48.2,704.0
946,5,43,55,9.668,164,28.828,28.828,True,14.62,45.2,662.0
1142,5,-38,-124,-21.797,-196,-34.453,-34.453,True,14.604,46.7,682.0
1356,5,25,67,11.777,228,40.078,40.078,True,14.504,68.0,990.0
1687,5,-39,-105,-18.457,-92,-16.172,-16.172,True,14.588,52.2,760.0
1833,5,25,73,12.832,281,49.395,49.395,True,14.616,48.8,712.0
2043,5,44,-175,-30.762,-290,-50.977,-50.977,True,14.536,61.9,898.0
2249,5,-45,42,7.383,232,40.781,40.781,True,14.564,57.3,836.0
2449,5,46,-66,-11.602,-30,-5.273,-5.273,True,14.556,59.8,872.0
2662,5,-34,-170,-29.883,-212,-37.266,-37.266,True,14.6,46.7,682.0
2863,5,41,81,14.238,350,61.523,61.523,True,14.552,59.4,866.0
3071,5,-17,-201,-35.332,-356,-62.578,-62.578,True,14.552,60.1,874.0
3270,5,-44,10,1.758,172,30.234,30.234,True,14.564,55.9,812.0
3480,5,43,26,4.57,165,29.004,29.004,True,14.556,57.5,836.0
3695,5,-31,-215,-37.793,-386,-67.852,-67.852,True,14.6,46.3,676.0
3836,5,-45,35,6.152,256,45.0,45.0,True,14.56,58.1,846.0
4003,5,41,74,13.008,347,60.996,60.996,True,14.556,59.3,866.0
4217,5,41,-227,-39.902,-428,-75.234,-75.234,True,14.556,59.2,862.0
4413,5,-45,35,6.152,283,49.746,49.746,True,14.56,56.8,826.0
4615,5,44,6,1.055,157,27.598,27.598,True,14.56,59.3,862.0
4816,5,28,-235,-41.309,-443,-77.871,-77.871,True,14.608,44.8,656.0
5011,5,-45,55,9.668,370,65.039,65.039,True,14.556,58.1,846.0
5231,5,45,-38,-6.68,66,11.602,11.602,True,14.56,57.4,836.0
5496,5,-33,-180,-31.641,-195,-34.277,-34.277,True,14.6,46.4,678.0
5759,5,41,71,12.48,362,63.633,63.633,True,14.556,57.5,836.0
5932,5,41,-236,-41.484,-448,-78.75,-78.75,True,14.56,59.8,872.0
6160,5,-43,-25,-4.395,158,27.773,27.773,True,14.572,54.9,800.0
6348,5,41,73,12.832,443,77.871,77.871,True,14.552,59.8,872.0
6546,5,41,-245,-43.066,-469,-82.441,-82.441,True,14.552,59.0,858.0
6773,5,-43,-31,-5.449,146,25.664,25.664,True,14.572,54.6,796.0
6957,5,41,78,13.711,458,80.508,80.508,True,14.548,59.0,858.0
