t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
35,5,45,-15,-2.637,-15,-2.637,-2.637,True,14.568,65.1,948.0
200,5,70,-118,-20.742,-64,-11.25,-11.25,True,14.396,112.7,1622.0
326,5,-45,-125,-21.973,104,18.281,18.281,True,14.524,68.1,990.0
463,5,45,-96,-16.875,118,20.742,20.742,True,14.568,64.6,940.0
610,5,45,-189,-33.223,-165,-29.004,-29.004,True,14.568,66.4,944.0
729,5,-45,-92,-16.172,-10,-1.758,-1.758,True,14.604,55.6,812.0
875,5,45,80,14.063,215,37.793,37.793,True,14.444,84.6,1228.0
999,5,45,-12,-2.109,-118,-20.742,-20.742,True,14.58,62.6,910.0
1126,5,-45,-53,-9.316,-251,-44.121,-44.121,True,14.584,61.0,872.0
1287,5,-45,131,23.027,152,26.719,26.719,True,14.592,56.8,830.0
1416,5,45,140,24.609,147,25.84,25.84,True,14.58,63.4,924.0
1550,5,45,-69,-12.129,-287,-50.449,-50.449,True,14.572,66.4,966.0
1671,5,-45,-63,-11.074,-160,-28.125,-28.125,True,14.588,60.0,874.0
1803,5,-45,122,21.445,300,52.734,52.734,True,14.588,59.9,874.0
1923,5,45,100,17.578,202,35.508,35.508,True,14.58,63.1,920.0
2047,5,45,-124,-21.797,-295,-51.855,-51.855,True,14.572,64.9,948.0
2214,5,-45,-82,-14.414,-116,-20.391,-20.391,True,14.596,57.0,832.0
2376,5,-70,133,23.379,390,68.555,68.555,True,14.584,61.1,892.0
2513,5,45,3,0.527,-14,-2.461,-2.461,True,14.58,60.4,882.0
2632,5,45,-140,-24.609,-406,-71.367,-71.367,True,14.564,65.6,956.0
2763,5,-45,-71,-12.48,-138,-24.258,-24.258,True,14.46,92.8,1346.0
2881,5,-45,156,27.422,393,69.082,69.082,True,14.588,59.9,874.0
3002,5,45,163,28.652,322,56.602,56.602,True,14.564,64.9,944.0
3132,5,45,-100,-17.578,-314,-55.195,-55.195,True,14.58,63.3,924.0
3252,5,-45,-137,-24.082,-424,-74.531,-74.531,True,14.588,60.7,884.0
3393,5,-45,96,16.875,144,25.312,25.312,True,14.604,56.5,816.0
3520,5,70,204,35.859,464,81.562,81.562,True,14.38,106.3,1536.0
3643,5,45,58,10.195,50,8.789,8.789,True,14.596,58.7,858.0
3771,5,45,-155,-27.246,-451,-79.277,-79.277,True,14.572,64.0,934.0
3906,5,-45,-135,-23.73,-255,-44.824,-44.824,True,14.592,58.8,858.0
4083,5,-45,157,27.598,481,84.551,84.551,True,14.584,60.8,888.0
4215,5,45,112,19.687,225,39.551,39.551,True,14.556,39.3,566.0
4378,5,45,-173,-30.41,-489,-85.957,-85.957,True,14.564,67.1,948.0
4501,5,-45,-152,-26.719,-323,-56.777,-56.777,True,14.592,58.8,858.0
4693,5,-45,183,32.168,506,88.945,88.945,True,14.588,61.2,894.0
4811,5,45,184,32.344,322,56.602,56.602,True,14.576,64.0,934.0
5007,5,-45,-115,-20.215,-524,-92.109,-92.109,True,14.588,61.4,894.0
5133,5,-45,-107,-18.809,-324,-56.953,-56.953,True,14.592,57.9,846.0
5266,5,-45,173,30.41,425,74.707,74.707,True,14.588,61.2,892.0
5387,5,-45,188,33.047,518,91.055,91.055,True,14.596,60.1,878.0
5512,5,45,-5,-0.879,-59,-10.371,-10.371,True,14.596,57.9,846.0
5671,5,-45,-154,-27.07,-554,-97.383,-97.383,True,14.58,60.1,874.0
5817,5,-45,-59,-10.371,-90,-15.82,-15.82,True,14.596,55.4,810.0
5972,5,45,156,27.422,565,99.316,99.316,True,14.568,66.8,974.0
6114,5,45,107,18.809,293,51.504,51.504,True,14.58,62.9,918.0
6259,5,45,-193,-33.926,-464,-81.562,-81.562,True,14.572,62.9,918.0
6391,5,-45,-197,-34.629,-481,-84.551,-84.551,True,14.588,60.6,884.0
6524,5,-45,87,15.293,221,38.848,38.848,True,14.596,57.3,806.0
6647,5,45,177,31.113,587,103.184,103.184,True,14.572,66.5,970.0
6772,5,45,150,26.367,310,54.492,54.492,True,14.576,64.0,934.0
6894,5,45,-139,-24.434,-423,-74.355,-74.355,True,14.58,65.6,930.0
7019,5,45,-158,-27.773,-578,-101.602,-101.602,True,14.564,66.4,948.0
7180,5,-45,76,13.359,188,33.047,33.047,True,14.604,55.6,812.0
7317,5,45,150,26.367,608,106.875,106.875,True,14.564,66.2,934.0
7464,5,45,98,17.227,218,38.32,38.32,True,14.58,59.4,866.0
7589,5,45,-158,-27.773,-488,-85.781,-85.781,True,14.572,64.3,938.0
7740,5,45,-159,-27.949,-535,-94.043,-94.043,True,14.568,65.7,956.0
7887,5,-45,135,23.73,338,59.414,59.414,True,14.592,57.4,838.0
8031,5,70,157,27.598,619,108.809,108.809,True,14.576,63.1,918.0
8182,5,45,34,5.977,126,22.148,22.148,True,14.592,59.6,868.0
8317,5,-70,-216,-37.969,-581,-102.129,-102.129,True,14.536,67.8,986.0
8474,5,-45,-188,-33.047,-355,-62.402,-62.402,True,14.596,59.2,866.0
8599,5,-45,124,21.797,416,73.125,73.125,True,14.588,59.2,866.0
8734,5,-45,150,26.367,623,109.512,109.512,True,14.588,59.8,872.0
8862,5,45,99,17.402,185,32.52,32.52,True,14.588,59.0,862.0
8994,5,-45,-139,-24.434,-545,-95.801,-95.801,True,14.58,59.4,866.0
