t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
44,5,-27,1,0.176,1,0.176,0.176,True,14.568,57.8,704.0
281,5,44,-6,-1.055,-30,-5.273,-5.273,True,14.54,61.9,902.0
502,5,-44,4,0.703,73,12.832,12.832,True,14.56,57.0,830.0
697,5,43,-65,-11.426,-84,-14.766,-14.766,True,14.548,59.5,866.0
902,5,-44,6,1.055,93,16.348,16.348,True,14.56,57.5,836.0
1107,5,43,-63,-11.074,-94,-16.523,-16.523,True,14.556,57.5,836.0
1342,5,-44,17,2.988,95,16.699,16.699,True,14.452,71.3,1036.0
1527,5,44,-2,-0.352,23,4.043,4.043,True,14.552,59.0,858.0
1713,5,-39,-122,-21.445,-183,-32.168,-32.168,True,14.58,51.5,750.0
1943,5,-26,81,14.238,224,39.375,39.375,True,14.496,67.2,980.0
2142,5,-23,-159,-27.949,-302,-53.086,-53.086,True,14.628,44.0,642.0
2340,5,-42,88,15.469,280,49.219,49.219,True,14.572,53.8,784.0
2567,5,39,-130,-22.852,-225,-39.551,-39.551,True,14.4,64.2,930.0
2738,5,-39,-123,-21.621,-163,-28.652,-28.652,True,14.58,53.2,734.0
2973,5,41,90,15.82,276,48.516,48.516,True,14.48,39.8,574.0
3154,5,35,-181,-31.816,-370,-65.039,-65.039,True,14.588,50.2,730.0
3357,5,-43,74,13.008,267,46.934,46.934,True,14.572,55.8,812.0
3577,5,44,-1,-0.176,48,8.438,8.438,True,14.56,56.6,822.0
3789,5,-36,-162,-28.477,-287,-50.449,-50.449,True,14.52,60.6,882.0
3974,5,-40,116,20.391,415,72.949,72.949,True,14.62,43.9,642.0
4177,5,38,-144,-25.312,-251,-44.121,-44.121,True,14.572,53.0,774.0
4385,5,-39,-131,-23.027,-169,-29.707,-29.707,True,14.584,51.1,744.0
4595,5,-25,115,20.215,413,72.598,72.598,True,14.556,57.8,842.0
4804,5,35,-182,-31.992,-411,-72.246,-72.246,True,14.58,50.8,740.0
4932,5,-36,-170,-29.883,-304,-53.437,-53.437,True,14.592,49.2,718.0
5086,5,-40,111,19.512,410,72.07,72.07,True,14.612,45.2,658.0
5239,5,40,110,19.336,347,60.996,60.996,True,14.572,56.0,816.0
5380,5,35,-182,-31.992,-397,-69.785,-69.785,True,14.58,52.8,770.0
5536,5,-34,-182,-31.992,-331,-58.184,-58.184,True,14.596,48.5,708.0
5708,5,-40,115,20.215,472,82.969,82.969,True,14.456,43.8,632.0
5833,5,42,80,14.063,261,45.879,45.879,True,14.548,58.7,856.0
6033,5,-20,-206,-36.211,-483,-84.902,-84.902,True,14.588,48.5,708.0
6235,5,-44,36,6.328,191,33.574,33.574,True,14.564,56.0,816.0
6448,5,42,81,14.238,263,46.23,46.23,True,14.56,58.4,848.0
6645,5,-20,-206,-36.211,-501,-88.066,-88.066,True,14.648,40.4,590.0
6843,5,-43,73,12.832,291,51.152,51.152,True,14.572,56.9,830.0
6968,5,39,123,21.621,497,87.363,87.363,True,14.556,58.5,852.0
7095,5,44,-32,-5.625,7,1.23,1.23,True,14.568,55.7,812.0
7238,5,33,-200,-35.156,-492,-86.484,-86.484,True,14.596,46.9,684.0
7451,5,-43,64,11.25,267,46.934,46.934,True,14.564,56.2,820.0
7579,5,-24,120,21.094,518,91.055,91.055,True,14.62,40.3,590.0
7703,5,44,19,3.34,121,21.27,21.27,True,14.56,57.2,832.0
7850,5,32,-210,-36.914,-509,-89.473,-89.473,True,14.592,48.8,712.0
8000,5,-36,-158,-27.773,-214,-37.617,-37.617,True,14.596,48.5,708.0
8126,5,-41,101,17.754,444,78.047,78.047,True,14.572,52.9,770.0
8267,5,40,110,19.336,419,73.652,73.652,True,14.56,56.5,822.0
8497,5,-32,-211,-37.09,-533,-93.691,-93.691,True,14.548,40.8,594.0
8624,5,-35,-173,-30.41,-267,-46.934,-46.934,True,14.596,48.9,714.0
8773,5,-41,101,17.754,438,76.992,76.992,True,14.576,54.3,790.0
8932,5,41,99,17.402,367,64.512,64.512,True,14.56,57.0,830.0
9074,5,33,-205,-36.035,-457,-80.332,-80.332,True,14.588,48.9,714.0
9224,5,-32,-206,-36.211,-415,-72.949,-72.949,True,14.6,46.8,684.0
9362,5,-42,85,14.941,342,60.117,60.117,True,14.568,54.2,790.0
9496,5,-40,118,20.742,536,94.219,94.219,True,14.576,53.8,784.0
9628,5,44,-46,-8.086,-6,-1.055,-1.055,True,14.54,60.6,882.0
9751,5,-32,-210,-36.914,-530,-93.164,-93.164,True,14.596,47.1,688.0
9874,5,-32,-202,-35.508,-396,-69.609,-69.609,True,14.6,47.4,692.0
10009,5,-42,84,14.766,347,60.996,60.996,True,14.572,55.5,790.0
10136,5,-40,115,20.215,552,97.031,97.031,True,14.572,52.6,764.0
10266,5,44,-29,-5.098,32,5.625,5.625,True,14.564,56.1,816.0
10413,5,-32,-210,-36.914,-546,-95.977,-95.977,True,14.6,47.1,688.0
10541,5,-34,-187,-32.871,-333,-58.535,-58.535,True,14.596,48.3,704.0
10731,5,-40,114,20.039,509,89.473,89.473,True,14.58,53.4,780.0
10931,5,42,-85,-14.941,-72,-12.656,-12.656,True,14.568,55.6,810.0
11058,5,-32,-218,-38.32,-550,-96.68,-96.68,True,14.564,53.1,774.0
11200,5,-34,-188,-33.047,-306,-53.789,-53.789,True,14.592,49.1,718.0
11332,5,-41,98,17.227,444,78.047,78.047,True,14.576,54.3,790.0
11461,5,-40,111,19.512,541,95.098,95.098,True,14.568,54.3,790.0
11602,5,42,-93,-16.348,-100,-17.578,-17.578,True,14.568,56.1,776.0
11731,5,-33,-203,-35.684,-568,-99.844,-99.844,True,14.596,47.8,698.0
11860,5,-36,-169,-29.707,-296,-52.031,-52.031,True,14.592,49.3,720.0
11984,5,-41,110,19.336,428,75.234,75.234,True,14.576,53.6,780.0
12112,5,-40,120,21.094,559,98.262,98.262,True,14.572,53.2,776.0
12241,5,44,-37,-6.504,20,3.516,3.516,True,14.564,55.5,810.0
12373,5,-31,-218,-38.32,-556,-97.734,-97.734,True,14.604,45.3,662.0
12590,5,-44,0,0.0,129,22.676,22.676,True,14.568,55.3,806.0
12784,5,-40,108,18.984,539,94.746,94.746,True,14.572,54.9,780.0
12983,5,32,-207,-36.387,-454,-79.805,-79.805,True,14.592,52.7,766.0
13216,5,-40,-107,-18.809,-108,-18.984,-18.984,True,14.584,50.6,738.0
13347,5,40,115,20.215,528,92.812,92.812,True,14.568,57.2,832.0
13485,5,40,112,19.687,460,80.859,80.859,True,14.56,58.9,858.0
13611,5,36,-172,-30.234,-300,-52.734,-52.734,True,14.584,50.4,734.0
13766,5,32,-212,-37.266,-566,-99.492,-99.492,True,14.596,48.9,714.0
13899,5,-43,-54,-9.492,7,1.23,1.23,True,14.58,53.4,780.0
