t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
49,5,45,-357,-62.754,-458,-80.508,-80.508,True,14.568,63.9,930.0
172,5,-45,-273,-47.988,-902,-158.555,-158.555,True,14.6,59.3,866.0
300,4,-100,-203,-35.684,-1060,-186.328,-186.328,True,14.516,75.3,1088.0
423,4,100,-336,-59.062,-1078,-189.492,-189.492,True,14.224,165.0,2336.0
582,4,100,-663,-116.543,-1130,-198.633,-198.633,True,14.072,198.7,2788.0
702,4,59,-855,-150.293,-1512,-265.781,-265.781,True,14.5,83.0,1202.0
902,4,69,-879,-154.512,-2453,-431.191,-431.191,True,14.332,127.1,1822.0
1053,4,30,-752,-132.187,-2384,-419.062,-419.062,True,14.624,45.5,666.0
1178,4,-100,-385,-67.676,-1716,-301.641,-301.641,True,14.144,179.2,2534.0
1308,5,45,-194,-34.102,-1589,-279.316,-279.316,True,14.54,70.1,1020.0
1443,5,45,-233,-40.957,-2210,-388.477,-388.477,True,14.568,63.0,918.0
1568,5,-45,-213,-37.441,-2580,-453.516,-453.516,True,14.588,58.9,856.0
1696,5,-45,-144,-25.312,-2347,-412.559,-412.559,True,14.588,58.6,838.0
1824,5,-45,154,27.07,-1630,-286.523,-286.523,True,14.584,59.7,872.0
1959,5,45,151,26.543,-1636,-287.578,-287.578,True,14.564,64.2,934.0
2089,5,45,-177,-31.113,-2329,-409.395,-409.395,True,14.588,62.0,904.0
2246,5,-45,-305,-53.613,-2545,-447.363,-447.363,True,14.58,61.6,898.0
2368,5,-45,-182,-31.992,-1984,-348.75,-348.75,True,14.592,56.5,826.0
2498,5,45,-92,-16.172,-1500,-263.672,-263.672,True,14.56,68.7,974.0
2657,5,45,-199,-34.98,-1835,-322.559,-322.559,True,14.58,60.3,878.0
2779,5,45,-491,-86.309,-2501,-439.629,-439.629,True,14.564,64.4,928.0
2923,5,-45,-530,-93.164,-2541,-446.66,-446.66,True,14.576,61.1,892.0
3113,5,-45,-239,-42.012,-1618,-284.414,-284.414,True,14.58,59.0,862.0
3236,5,-45,-200,-35.156,-1512,-265.781,-265.781,True,14.572,63.6,928.0
3393,5,45,-415,-72.949,-2369,-416.426,-416.426,True,14.568,63.3,920.0
3519,5,70,-413,-72.598,-2651,-465.996,-465.996,True,14.404,103.9,1504.0
3656,5,-45,-360,-63.281,-2295,-403.418,-403.418,True,14.56,67.0,976.0
3787,5,45,-83,-14.59,-1514,-266.133,-266.133,True,14.564,66.4,966.0
3936,5,-45,-78,-13.711,-1508,-265.078,-265.078,True,14.58,59.9,874.0
4063,5,45,-334,-58.711,-2285,-401.66,-401.66,True,14.588,61.6,898.0
