t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
36,5,27,2,0.352,2,0.352,0.352,True,14.624,42.1,616.0
178,5,49,-22,-3.867,-21,-3.691,-3.691,True,14.544,65.5,950.0
388,5,-49,5,0.879,77,13.535,13.535,True,14.528,67.6,984.0
609,5,50,-80,-14.063,-140,-24.609,-24.609,True,14.496,74.1,1074.0
910,5,46,73,12.832,195,34.277,34.277,True,14.528,66.1,960.0
1162,5,-40,-147,-25.84,-214,-37.617,-37.617,True,14.576,50.6,738.0
1347,5,-29,72,12.656,292,51.328,51.328,True,14.6,46.5,678.0
1627,5,48,-178,-31.289,-296,-52.031,-52.031,True,14.508,69.9,996.0
1826,5,-50,49,8.613,302,53.086,53.086,True,14.524,65.2,948.0
2092,5,47,-190,-33.398,-332,-58.359,-58.359,True,14.524,68.4,992.0
2296,5,-49,18,3.164,222,39.023,39.023,True,14.544,61.8,898.0
2543,5,50,-35,-6.152,34,5.977,5.977,True,14.528,65.6,954.0
2731,5,28,-226,-39.727,-433,-76.113,-76.113,True,14.592,48.7,712.0
3164,5,48,48,8.438,237,41.66,41.66,True,14.524,66.5,966.0
3569,5,-50,47,8.262,382,67.148,67.148,True,14.532,64.8,940.0
3907,5,45,-234,-41.133,-458,-80.508,-80.508,True,14.532,69.3,1010.0
4099,5,-49,30,5.273,312,54.844,54.844,True,14.536,63.1,918.0
4493,5,49,-151,-26.543,-150,-26.367,-26.367,True,14.532,64.0,930.0
5240,5,27,-244,-42.891,-600,-105.469,-105.469,True,14.6,48.6,708.0
5569,5,25,77,13.535,628,110.391,110.391,True,14.6,45.2,658.0
6063,5,-39,-158,-27.773,-117,-20.566,-20.566,True,14.584,51.2,748.0
6232,5,47,65,11.426,637,111.973,111.973,True,14.512,69.5,1010.0
6640,5,49,-174,-30.586,-181,-31.816,-31.816,True,14.536,62.4,908.0
6839,5,-35,-198,-34.805,-241,-42.363,-42.363,True,14.592,47.4,692.0
7001,5,47,59,10.371,690,121.289,121.289,True,14.488,71.7,1038.0
7231,5,49,-152,-26.719,-125,-21.973,-21.973,True,14.536,46.8,676.0
7864,5,-50,47,8.262,700,123.047,123.047,True,14.516,68.7,996.0
8006,5,45,-238,-41.836,-372,-65.391,-65.391,True,14.532,64.6,938.0
8209,5,45,-235,-41.309,-673,-118.301,-118.301,True,14.52,66.8,970.0
8424,5,47,64,11.25,581,102.129,102.129,True,14.516,68.2,990.0
8674,5,-50,35,6.152,522,91.758,91.758,True,14.52,67.2,976.0
9083,5,46,-222,-39.023,-695,-122.168,-122.168,True,14.512,66.0,956.0
9330,5,48,40,7.031,790,138.867,138.867,True,14.512,71.2,1036.0
9818,5,-32,-238,-41.836,-724,-127.266,-127.266,True,14.604,46.1,672.0
11250,5,-67,-78,-13.711,-1077,-189.316,-189.316,True,14.412,94.4,1360.0
11716,4,-45,400,70.312,-1662,-292.148,-292.148,True,14.544,60.1,874.0
12707,5,-17,-444,-78.047,-1846,-324.492,78.398,True,14.672,29.5,432.0
15071,5,-49,-2,-0.352,-1606,-282.305,120.586,True,14.524,65.9,956.0
15771,5,-32,-242,-42.539,-2423,-425.918,-23.027,True,14.604,48.3,704.0
16211,5,-49,-7,-1.23,-1835,-322.559,80.332,True,14.548,61.3,892.0
16491,5,48,-167,-29.355,-2159,-379.512,23.379,True,14.54,65.2,948.0
17051,5,-50,34,5.977,-1577,-277.207,125.684,True,14.516,69.2,1002.0
17371,5,-38,-176,-30.937,-2198,-386.367,16.523,True,14.588,50.0,730.0
17981,5,-42,-120,-21.094,-2088,-367.031,35.859,True,14.584,53.1,774.0
18571,5,-34,-224,-39.375,-2323,-408.34,-5.449,True,14.604,46.2,676.0
18921,5,50,-119,-20.918,-2069,-363.691,39.199,True,14.528,66.2,960.0
19271,5,48,34,5.977,-1729,-303.926,98.965,True,14.488,76.4,1108.0
19671,5,44,-251,-44.121,-2470,-434.18,-31.289,True,14.532,61.5,894.0
20150,5,49,-158,-27.773,-2142,-376.523,26.367,True,14.532,63.9,928.0
20338,5,-42,-101,-17.754,-2041,-358.77,44.121,True,14.552,59.5,868.0
20500,5,-28,46,8.086,-1551,-272.637,130.254,True,14.524,64.0,930.0
20702,5,45,-225,-39.551,-2339,-411.152,-8.262,True,14.532,65.5,950.0
20963,5,-33,-232,-40.781,-2351,-413.262,-10.371,True,14.592,49.1,718.0
21173,5,-50,33,5.801,-1603,-281.777,121.113,True,14.512,70.2,1020.0
