t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
26,5,-27,1,0.176,1,0.176,0.176,True,14.624,43.6,638.0
205,5,49,16,2.813,6,1.055,1.055,True,14.58,52.4,764.0
408,5,-46,-68,-11.953,-29,-5.098,-5.098,True,14.544,61.4,894.0
616,5,49,2,0.352,85,14.941,14.941,True,14.504,69.2,1002.0
807,5,-42,-132,-23.203,-140,-24.609,-24.609,True,14.564,55.6,810.0
1036,5,48,47,8.262,171,30.059,30.059,True,14.512,68.1,986.0
1235,5,29,-166,-29.18,-267,-46.934,-46.934,True,14.6,47.6,694.0
1463,5,-29,74,13.008,313,55.02,55.02,True,14.6,46.0,672.0
1627,5,49,-137,-24.082,-180,-31.641,-31.641,True,14.508,69.5,1010.0
1835,5,-42,-128,-22.5,-80,-14.063,-14.063,True,14.576,54.5,792.0
2050,5,47,57,10.02,275,48.34,48.34,True,14.52,68.3,992.0
2238,5,28,-223,-39.199,-401,-70.488,-70.488,True,14.524,64.9,944.0
2455,5,-50,39,6.855,316,55.547,55.547,True,14.528,64.2,934.0
2645,5,49,17,2.988,166,29.18,29.18,True,14.524,68.6,996.0
2860,5,-32,-241,-42.363,-427,-75.059,-75.059,True,14.596,47.7,694.0
3075,5,-50,49,8.613,407,71.543,71.543,True,14.52,66.3,964.0
3307,5,50,-105,-18.457,-62,-10.898,-10.898,True,14.528,63.2,918.0
3437,5,-15,-250,-43.945,-500,-87.891,-87.891,True,14.672,34.1,498.0
3575,5,-42,-130,-22.852,-46,-8.086,-8.086,True,14.58,51.8,754.0
3783,5,46,80,14.063,485,85.254,85.254,True,14.508,68.9,1000.0
4008,5,44,-250,-43.945,-494,-86.836,-86.836,True,14.528,64.9,944.0
4204,5,-42,-131,-23.027,-28,-4.922,-4.922,True,14.584,51.1,744.0
4415,5,-51,62,10.898,522,91.758,91.758,True,14.5,71.9,1042.0
4594,5,45,-237,-41.66,-364,-63.984,-63.984,True,14.532,61.0,884.0
4798,5,-32,-251,-44.121,-364,-63.984,-63.984,True,14.6,45.7,668.0
5024,5,47,64,11.25,593,104.238,104.238,True,14.504,69.7,1012.0
5215,5,49,-139,-24.434,-98,-17.227,-17.227,True,14.524,64.8,940.0
5413,5,44,-257,-45.176,-558,-98.086,-98.086,True,14.524,64.9,944.0
5617,5,-50,54,9.492,460,80.859,80.859,True,14.516,66.5,966.0
5823,5,48,48,8.438,380,66.797,66.797,True,14.512,68.8,1000.0
6113,5,44,-260,-45.703,-592,-104.062,-104.062,True,14.508,67.8,984.0
6363,5,47,59,10.371,598,105.117,105.117,True,14.508,70.7,1026.0
6487,5,-50,55,9.668,538,94.57,94.57,True,14.516,66.9,970.0
6641,5,45,-241,-42.363,-373,-65.566,-65.566,True,14.532,63.4,920.0
6849,5,44,-258,-45.352,-544,-95.625,-95.625,True,14.532,64.8,940.0
7070,5,47,60,10.547,612,107.578,107.578,True,14.504,69.5,1010.0
7254,5,48,38,6.68,384,67.5,67.5,True,14.508,68.4,992.0
7462,5,-31,-257,-45.176,-663,-116.543,-116.543,True,14.612,46.8,684.0
7706,5,-48,-27,-4.746,157,27.598,27.598,True,14.556,55.4,802.0
7875,5,26,47,8.262,704,123.75,123.75,True,14.504,59.2,862.0
8082,5,48,-173,-30.41,-137,-24.082,-24.082,True,14.536,62.6,910.0
8282,5,44,-245,-43.066,-697,-122.52,-122.52,True,14.532,62.8,910.0
8543,5,47,60,10.547,559,98.262,98.262,True,14.44,80.5,1166.0
8667,5,-50,29,5.098,721,126.738,126.738,True,14.516,67.9,986.0
8796,5,49,3,0.527,276,48.516,48.516,True,14.512,69.1,1002.0
9025,5,-15,-239,-42.012,-743,-130.605,-130.605,True,14.596,47.5,694.0
9217,5,-42,-133,-23.379,-71,-12.48,-12.48,True,14.584,49.2,718.0
9428,5,24,26,4.57,769,135.176,135.176,True,14.62,40.9,600.0
9667,5,45,-240,-42.187,-300,-52.734,-52.734,True,14.54,62.1,902.0
9829,5,-19,-230,-40.43,-779,-136.934,-136.934,True,14.66,34.8,512.0
10022,5,-38,-174,-30.586,-190,-33.398,-33.398,True,14.588,49.6,724.0
10242,5,24,33,5.801,800,140.625,140.625,True,14.628,40.4,590.0
10454,5,49,-33,-5.801,154,27.07,27.07,True,14.528,64.2,934.0
10656,5,-20,-216,-37.969,-802,-140.977,-140.977,True,14.648,35.3,472.0
10861,5,-35,-207,-36.387,-353,-62.051,-62.051,True,14.588,48.1,702.0
11055,5,24,60,10.547,764,134.297,134.297,True,14.544,54.2,790.0
11272,5,-50,50,8.789,536,94.219,94.219,True,14.516,67.3,976.0
11398,5,45,-240,-42.187,-370,-65.039,-65.039,True,14.536,62.7,910.0
11571,5,-21,-196,-34.453,-850,-149.414,-149.414,True,14.644,35.0,512.0
11788,5,-38,-176,-30.937,-272,-47.812,-47.812,True,14.584,50.9,744.0
11997,5,24,56,9.844,819,143.965,143.965,True,14.62,41.5,606.0
12179,5,-50,51,8.965,687,120.762,120.762,True,14.524,66.2,960.0
12382,5,-32,-246,-43.242,-568,-99.844,-99.844,True,14.596,47.3,692.0
12590,5,-66,-109,-19.16,-946,-166.289,-166.289,True,14.416,94.4,1366.0
12797,5,50,-108,-18.984,-557,-97.91,-97.91,True,14.496,75.6,1098.0
13002,5,42,135,23.73,739,129.902,129.902,True,14.56,50.6,738.0
13205,5,44,-259,-45.527,1313,230.801,230.801,True,14.648,32.0,468.0
13425,5,-62,-163,-28.652,2723,478.652,117.246,True,14.4,97.9,1410.0
13605,5,-55,-235,-41.309,3345,587.988,226.582,True,14.48,76.1,1102.0
13817,5,-45,334,58.711,4620,812.109,89.121,True,14.556,57.3,832.0
14023,5,46,322,56.602,4919,864.668,141.68,True,14.524,67.3,976.0
14217,5,69,1,0.176,4093,719.473,-3.516,True,14.42,92.8,1336.0
14444,5,35,-445,-78.223,3264,573.75,-149.238,True,14.576,52.4,764.0
14629,5,-24,-622,-109.336,3835,674.121,-48.867,True,14.628,40.9,600.0
14849,5,12,-451,-79.277,4929,866.426,143.437,True,14.672,29.4,432.0
14983,5,-21,-374,-65.742,4835,849.902,126.914,True,14.644,36.0,528.0
15114,5,34,-423,-74.355,4106,721.758,-1.23,True,14.584,50.0,728.0
15264,5,-18,-435,-76.465,3354,589.57,-133.418,True,14.664,29.3,430.0
15391,5,41,-317,-55.723,3357,590.098,-132.891,True,14.672,28.0,410.0
15510,5,-35,-196,-34.453,3903,686.074,-36.914,True,14.6,48.6,682.0
15631,5,44,111,19.512,4687,823.887,100.898,True,14.528,65.9,956.0
15757,5,0,97,17.051,4903,861.855,138.867,True,14.676,26.8,394.0
15896,5,-50,127,22.324,4641,815.801,92.812,True,14.516,68.9,990.0
16049,5,47,-192,-33.75,3622,636.68,-86.309,True,14.512,66.7,966.0
16258,5,21,-189,-33.223,3317,583.066,-139.922,True,14.644,37.3,548.0
16426,5,-48,-44,-7.734,4178,734.414,11.426,True,14.56,56.7,826.0
16560,5,48,35,6.152,4800,843.75,120.762,True,14.516,69.2,1002.0
16694,5,-49,-24,-4.219,4841,850.957,127.969,True,14.524,67.2,976.0
16819,5,50,-86,-15.117,4264,749.531,26.543,True,14.496,71.8,1042.0
16972,5,-27,-305,-53.613,3429,602.754,-120.234,True,14.62,42.7,622.0
17125,5,44,-261,-45.879,3364,591.328,-131.66,True,14.656,32.1,472.0
17256,5,-40,-154,-27.07,4012,705.234,-17.754,True,14.588,51.7,754.0
17401,5,48,52,9.141,4765,837.598,114.609,True,14.512,68.8,1000.0
17531,5,-24,8,1.406,4904,862.031,139.043,True,14.62,40.2,586.0
17655,5,48,30,5.273,4476,786.797,63.809,True,14.512,66.9,970.0
17776,5,44,-259,-45.527,3604,633.516,-89.473,True,14.536,64.1,930.0
17922,5,0,-201,-35.332,3247,570.762,-152.227,True,14.656,29.4,432.0
