t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
33,5,-29,77,13.535,7,1.23,1.23,True,14.624,50.7,740.0
190,5,24,86,15.117,7,1.23,1.23,True,14.636,48.7,712.0
325,5,-49,15,2.637,-50,-8.789,-8.789,True,14.56,64.2,934.0
448,5,-50,81,14.238,97,17.051,17.051,True,14.56,64.1,934.0
577,5,46,84,14.766,44,7.734,7.734,True,14.552,65.3,950.0
734,5,27,-22,-3.867,-159,-27.949,-27.949,True,14.564,63.8,930.0
851,5,-50,121,21.27,125,21.973,21.973,True,14.564,62.4,908.0
1018,5,40,153,26.895,140,24.609,24.609,True,14.596,57.3,836.0
1144,5,50,-32,-5.625,-234,-41.133,-41.133,True,14.528,74.9,1088.0
1267,5,-50,71,12.48,23,4.043,4.043,True,14.572,62.2,908.0
1420,5,-28,193,33.926,275,48.34,48.34,True,14.644,42.1,616.0
1543,5,49,-5,-0.879,-163,-28.652,-28.652,True,14.56,68.0,990.0
1685,5,-47,-62,-10.898,-263,-46.23,-46.23,True,14.58,63.4,924.0
1807,5,-48,165,29.004,241,42.363,42.363,True,14.572,62.4,908.0
1942,5,37,182,31.992,245,43.066,43.066,True,14.608,52.6,766.0
2086,5,50,-58,-10.195,-299,-52.559,-52.559,True,14.544,71.6,1042.0
2240,5,-48,-44,-7.734,-198,-34.805,-34.805,True,14.572,60.5,882.0
2372,5,-29,208,36.563,365,64.16,64.16,True,14.568,62.0,904.0
2497,5,38,161,28.301,187,32.871,32.871,True,14.608,54.5,796.0
2639,5,50,-74,-13.008,-347,-60.996,-60.996,True,14.532,71.9,1046.0
2770,5,-48,-32,-5.625,-154,-27.07,-27.07,True,14.572,62.0,904.0
2979,5,35,216,37.969,393,69.082,69.082,True,14.584,56.4,822.0
3105,5,49,-3,-0.527,-141,-24.785,-24.785,True,14.56,64.8,944.0
3240,5,-44,-98,-17.227,-413,-72.598,-72.598,True,14.588,58.0,846.0
3379,5,-50,112,19.687,132,23.203,23.203,True,14.504,71.5,1038.0
3514,5,-28,223,39.199,446,78.398,78.398,True,14.636,44.8,656.0
3638,5,45,94,16.523,49,8.613,8.613,True,14.596,55.0,802.0
3774,5,50,-93,-16.348,-442,-77.695,-77.695,True,14.532,72.8,1058.0
3912,5,-48,-29,-5.098,-157,-27.598,-27.598,True,14.584,60.4,882.0
4043,5,-46,220,38.672,439,77.168,77.168,True,14.58,58.9,858.0
4183,5,37,193,33.926,274,48.164,48.164,True,14.608,50.5,738.0
4317,5,50,-82,-14.414,-386,-67.852,-67.852,True,14.54,70.5,1026.0
4446,5,-44,-107,-18.809,-401,-70.488,-70.488,True,14.6,57.1,832.0
4580,5,-49,157,27.598,249,43.77,43.77,True,14.572,59.4,866.0
4716,5,34,226,39.727,492,86.484,86.484,True,14.62,50.3,734.0
4835,5,47,58,10.195,-11,-1.934,-1.934,True,14.584,57.6,838.0
4962,5,50,-103,-18.105,-483,-84.902,-84.902,True,14.536,72.8,1058.0
5131,5,-45,-91,-15.996,-313,-55.02,-55.02,True,14.584,57.3,836.0
5251,5,-46,221,38.848,486,85.43,85.43,True,14.572,62.2,874.0
5406,5,35,212,37.266,360,63.281,63.281,True,14.616,50.9,744.0
5531,5,51,-88,-15.469,-404,-71.016,-71.016,True,14.516,75.6,1098.0
5688,5,-43,-117,-20.566,-430,-75.586,-75.586,True,14.596,57.7,842.0
5846,5,-48,182,31.992,353,62.051,62.051,True,14.576,60.7,884.0
5968,5,34,219,38.496,510,89.648,89.648,True,14.572,59.5,868.0
6095,5,48,29,5.098,-54,-9.492,-9.492,True,14.58,61.8,902.0
6266,5,-44,-110,-19.336,-527,-92.637,-92.637,True,14.58,58.4,852.0
6391,5,-49,-9,-1.582,-99,-17.402,-17.402,True,14.584,59.3,866.0
6533,5,34,225,39.551,524,92.109,92.109,True,14.612,50.7,740.0
6657,5,35,212,37.266,382,67.148,67.148,True,14.612,36.5,528.0
6787,5,50,-83,-14.59,-370,-65.039,-65.039,True,14.536,69.6,1012.0
6908,5,-23,-112,-19.687,-539,-94.746,-94.746,True,14.54,70.7,1028.0
7037,5,-49,7,1.23,-89,-15.645,-15.645,True,14.576,59.3,866.0
7193,5,32,242,42.539,547,96.152,96.152,True,14.624,49.4,720.0
7375,5,46,65,11.426,-15,-2.637,-2.637,True,14.592,47.7,692.0
7522,5,-44,-101,-17.754,-556,-97.734,-97.734,True,14.584,59.3,866.0
7657,5,-46,-79,-13.887,-315,-55.371,-55.371,True,14.58,57.6,838.0
7832,5,33,233,40.957,560,98.437,98.437,True,14.62,48.6,712.0
7974,5,35,215,37.793,389,68.379,68.379,True,14.62,49.0,718.0
8116,5,50,-86,-15.117,-407,-71.543,-71.543,True,14.536,65.9,956.0
8239,5,50,-106,-18.633,-522,-91.758,-91.758,True,14.536,73.8,1072.0
8372,5,-50,85,14.941,61,10.723,10.723,True,14.58,58.6,856.0
8498,5,33,234,41.133,579,101.777,101.777,True,14.616,48.8,714.0
8618,5,34,217,38.145,396,69.609,69.609,True,14.612,50.1,730.0
8747,5,50,-74,-13.008,-349,-61.348,-61.348,True,14.548,70.1,1020.0
8873,5,-23,-104,-18.281,-566,-99.492,-99.492,True,14.528,71.4,1038.0
9020,5,-51,63,11.074,15,2.637,2.637,True,14.588,59.6,868.0
9148,5,33,237,41.66,562,98.789,98.789,True,14.62,48.5,708.0
9276,5,34,225,39.551,452,79.453,79.453,True,14.624,50.5,738.0
9454,5,50,-102,-17.93,-493,-86.66,-86.66,True,14.528,71.2,1036.0
9576,5,50,-108,-18.984,-514,-90.352,-90.352,True,14.532,74.1,1078.0
9716,5,-50,100,17.578,93,16.348,16.348,True,14.584,59.8,872.0
9873,5,-46,231,40.605,596,104.766,104.766,True,14.576,60.8,884.0
10016,5,38,160,28.125,201,35.332,35.332,True,14.612,53.0,774.0
10156,5,-44,-99,-17.402,-546,-95.977,-95.977,True,14.56,63.4,924.0
10287,5,-45,-90,-15.82,-407,-71.543,-71.543,True,14.588,59.4,866.0
10413,5,-47,206,36.211,344,60.469,60.469,True,14.572,61.1,892.0
10548,5,-45,235,41.309,601,105.645,105.645,True,14.572,60.1,874.0
10683,5,41,137,24.082,145,25.488,25.488,True,14.6,52.7,770.0
10860,5,-44,-99,-17.402,-545,-95.801,-95.801,True,14.584,59.1,862.0
10990,5,-46,-70,-12.305,-310,-54.492,-54.492,True,14.576,58.7,856.0
11110,5,-45,228,40.078,452,79.453,79.453,True,14.588,58.5,852.0
11239,5,15,234,41.133,597,104.941,104.941,True,14.576,57.8,846.0
11377,5,48,40,7.031,-39,-6.855,-6.855,True,14.584,58.0,846.0
11520,5,-44,-108,-18.984,-587,-103.184,-103.184,True,14.588,59.2,866.0
11646,5,-44,-96,-16.875,-392,-68.906,-68.906,True,14.584,55.4,810.0
11775,5,-47,210,36.914,388,68.203,68.203,True,14.58,60.2,878.0
11930,5,-46,230,40.43,594,104.414,104.414,True,14.58,59.6,868.0
12077,5,49,-20,-3.516,-173,-30.41,-30.41,True,14.56,62.9,914.0
