t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
334,5,-49,20,3.516,69,12.129,12.129,True,14.572,64.6,940.0
466,5,49,-6,-1.055,-36,-6.328,-6.328,True,14.56,68.1,992.0
586,5,-46,-79,-13.887,-132,-23.203,-23.203,True,14.596,61.8,902.0
826,5,46,68,11.953,166,29.18,29.18,True,14.52,74.4,1082.0
1022,5,-42,-138,-24.258,-224,-39.375,-39.375,True,14.604,56.7,830.0
1241,5,-50,80,14.063,272,47.812,47.812,True,14.568,66.1,964.0
1430,5,49,-146,-25.664,-262,-46.055,-46.055,True,14.552,71.6,1042.0
1680,5,-49,24,4.219,161,28.301,28.301,True,14.588,61.1,892.0
1841,5,49,22,3.867,90,15.82,15.82,True,14.576,64.9,948.0
2069,5,-39,-164,-28.828,-271,-47.637,-47.637,True,14.56,63.1,920.0
2211,5,-50,85,14.941,308,54.141,54.141,True,14.576,66.3,966.0
2335,5,44,107,18.809,305,53.613,53.613,True,14.584,61.2,892.0
2557,5,-37,-189,-33.223,-418,-73.477,-73.477,True,14.644,47.6,698.0
2763,5,-50,94,16.523,361,63.457,63.457,True,14.572,66.6,970.0
2971,5,49,-3,-0.527,42,7.383,7.383,True,14.576,64.1,934.0
3165,5,-35,-201,-35.332,-440,-77.344,-77.344,True,14.624,51.1,714.0
3389,5,-50,114,20.039,470,82.617,82.617,True,14.576,65.0,948.0
3570,5,49,-20,-3.516,10,1.758,1.758,True,14.584,62.0,904.0
3787,5,-35,-205,-36.035,-431,-75.762,-75.762,True,14.628,49.3,720.0
4003,5,-50,116,20.391,488,85.781,85.781,True,14.564,68.4,960.0
4199,5,49,-25,-4.395,5,0.879,0.879,True,14.588,61.3,894.0
4389,5,-17,-207,-36.387,-519,-91.23,-91.23,True,14.568,68.9,1002.0
4564,5,-50,79,13.887,308,54.141,54.141,True,14.572,64.7,944.0
4693,5,-29,128,22.5,561,98.613,98.613,True,14.632,53.9,786.0
4916,5,47,-187,-32.871,-431,-75.762,-75.762,True,14.564,69.6,1016.0
5119,5,-37,-180,-31.641,-301,-52.91,-52.91,True,14.628,51.3,750.0
5352,5,-50,121,21.27,586,103.008,103.008,True,14.58,65.1,948.0
5575,5,49,-131,-23.027,-207,-36.387,-36.387,True,14.568,66.9,974.0
5777,5,47,-200,-35.156,-514,-90.352,-90.352,True,14.564,67.2,980.0
5940,5,-50,123,21.621,505,88.77,88.77,True,14.576,66.2,964.0
6141,5,45,84,14.766,267,46.934,46.934,True,14.588,61.4,894.0
6352,5,-36,-198,-34.805,-619,-108.809,-108.809,True,14.624,50.9,744.0
6600,5,-50,115,20.215,427,75.059,75.059,True,14.576,64.2,938.0
6760,5,-50,125,21.973,569,100.02,100.02,True,14.572,66.6,970.0
6972,5,47,-192,-33.75,-512,-90.0,-90.0,True,14.572,68.4,996.0
7162,5,-37,-186,-32.695,-415,-72.949,-72.949,True,14.628,50.1,734.0
7428,5,-29,119,20.918,658,115.664,115.664,True,14.476,52.7,714.0
7579,5,48,26,4.57,131,23.027,23.027,True,14.584,61.3,894.0
7782,5,-18,-189,-33.223,-664,-116.719,-116.719,True,14.692,31.0,456.0
7984,5,-50,50,8.789,175,30.762,30.762,True,14.596,60.1,878.0
8188,5,-50,120,21.094,632,111.094,111.094,True,14.568,66.1,964.0
8415,5,48,-184,-32.344,-421,-74.004,-74.004,True,14.568,69.4,1012.0
8601,5,48,-185,-32.52,-521,-91.582,-91.582,True,14.548,70.9,1032.0
8802,5,42,133,23.379,587,103.184,103.184,True,14.596,61.1,892.0
9027,5,46,83,14.59,289,50.801,50.801,True,14.5,73.8,1074.0
9212,5,-37,-186,-32.695,-669,-117.598,-117.598,True,14.632,50.6,740.0
9419,5,-42,-123,-21.621,-216,-37.969,-37.969,True,14.62,54.8,802.0
9624,5,22,122,21.445,711,124.98,124.98,True,14.596,53.7,786.0
9819,5,48,23,4.043,129,22.676,22.676,True,14.588,63.2,924.0
10067,5,48,-166,-29.18,-712,-125.156,-125.156,True,14.564,70.6,1028.0
10235,5,-49,22,3.867,100,17.578,17.578,True,14.596,57.7,842.0
10446,5,-50,94,16.523,754,132.539,132.539,True,14.588,63.5,924.0
10679,5,50,-101,-17.754,-110,-19.336,-19.336,True,14.588,62.6,914.0
10874,5,49,-152,-26.719,-750,-131.836,-131.836,True,14.544,73.2,1064.0
11061,5,-50,85,14.941,225,39.551,39.551,True,14.584,62.1,904.0
11264,5,-29,90,15.82,791,139.043,139.043,True,14.652,44.2,648.0
11461,5,50,-75,-13.184,-62,-10.898,-10.898,True,14.588,62.5,910.0
11660,5,29,-135,-23.73,-810,-142.383,-142.383,True,14.64,49.1,718.0
11880,5,-48,-51,-8.965,-90,-15.82,-15.82,True,14.612,55.8,816.0
12070,5,46,84,14.766,829,145.723,145.723,True,14.58,64.8,944.0
12300,5,49,13,2.285,164,28.828,28.828,True,14.58,64.7,920.0
12520,5,29,-136,-23.906,-844,-148.359,-148.359,True,14.588,55.4,810.0
12700,5,49,-130,-22.852,-579,-101.777,-101.777,True,14.552,72.0,1048.0
12903,5,40,154,27.07,681,119.707,119.707,True,14.596,58.6,856.0
13117,5,-44,-108,-18.984,1013,178.066,2.988,True,14.588,61.9,902.0
13298,5,45,-225,-39.551,946,166.289,-8.789,True,14.572,65.7,956.0
