t_ms,mode,pwm,servo_count,servo_deg,setpoint_deg,error_deg,gain_mode,pend_count,pend_deg,v_bus,i_ma,p_mw
6157,2,-36,127,21.445,30.0,8.555,0,0,0.0,14.584,51.5,750.0
6295,2,-36,127,21.445,30.0,8.555,0,-1,-0.176,14.58,51.1,744.0
6432,2,-36,128,21.621,30.0,8.379,0,-1,-0.176,14.58,51.0,744.0
6574,2,-37,129,21.797,30.0,8.203,0,-1,-0.176,14.584,50.7,740.0
6747,2,-37,130,21.973,30.0,8.027,0,0,0.0,14.584,50.8,740.0
6871,2,-37,131,22.148,30.0,7.852,0,0,0.0,14.588,51.0,744.0
7010,2,-37,132,22.324,30.0,7.676,0,-1,-0.176,14.576,51.2,748.0
7158,2,-37,132,22.324,30.0,7.676,0,-1,-0.176,14.572,52.6,766.0
7301,2,-37,133,22.5,30.0,7.5,0,-1,-0.176,14.584,52.0,756.0
7423,2,-37,133,22.5,30.0,7.5,0,-1,-0.176,14.576,51.2,748.0
7558,2,-37,133,22.5,30.0,7.5,0,-1,-0.176,14.576,51.3,748.0
7687,2,-38,133,22.5,30.0,7.5,0,-1,-0.176,14.576,51.0,744.0
7814,2,-38,134,22.676,30.0,7.324,0,-1,-0.176,14.56,55.4,806.0
7971,2,-38,135,22.852,30.0,7.148,0,-1,-0.176,14.572,53.1,774.0
8105,2,93,124,20.918,-30.0,-50.918,0,-13,-2.285,14.084,171.8,2422.0
8254,2,27,-78,-14.59,-30.0,-15.41,0,-139,-24.434,14.604,43.9,642.0
8413,2,31,-93,-17.227,-30.0,-12.773,0,100,17.578,14.576,50.7,740.0
8536,2,-26,-189,-34.102,-30.0,4.102,0,113,19.863,14.612,43.2,632.0
8688,2,-29,-257,-46.055,-30.0,16.055,0,-42,-7.383,14.596,44.9,656.0
8809,2,38,-132,-24.082,-30.0,-5.918,0,45,7.91,14.56,58.1,846.0
8947,2,30,-95,-17.578,-30.0,-12.422,0,-12,-2.109,14.584,51.1,748.0
9092,2,49,-81,-15.117,-30.0,-14.883,0,-68,-11.953,14.488,73.8,1068.0
9216,2,42,-77,-14.414,-30.0,-15.586,0,-8,-1.406,14.556,57.9,842.0
9363,2,8,-131,-23.906,-30.0,-6.094,0,33,5.801,14.616,34.4,504.0
9522,2,7,-149,-27.07,-30.0,-2.93,0,20,3.516,14.684,26.9,396.0
9649,2,28,-120,-21.973,-30.0,-8.027,0,1,0.176,14.608,42.3,620.0
9834,2,36,-101,-18.633,-30.0,-11.367,0,-16,-2.813,14.592,50.5,704.0
9960,2,35,-97,-17.93,-30.0,-12.07,0,-17,-2.988,14.584,51.9,756.0
10085,2,33,-101,-18.633,-30.0,-11.367,0,5,0.879,14.584,48.9,714.0
10222,2,25,-116,-21.27,-30.0,-8.73,0,11,1.934,14.608,42.7,612.0
10384,2,25,-120,-21.973,-30.0,-8.027,0,7,1.23,14.616,43.4,636.0
10523,2,27,-118,-21.621,-30.0,-8.379,0,-2,-0.352,14.604,45.7,636.0
10644,2,29,-114,-20.918,-30.0,-9.082,0,-3,-0.527,14.6,46.7,682.0
10799,2,29,-114,-20.918,-30.0,-9.082,0,3,0.527,14.564,51.5,750.0
10956,2,29,-115,-21.094,-30.0,-8.906,0,5,0.879,14.596,45.3,662.0
11093,2,29,-116,-21.27,-30.0,-8.73,0,1,0.176,14.592,47.3,692.0
11224,2,30,-116,-21.27,-30.0,-8.73,0,-1,-0.176,14.596,45.7,666.0
11358,2,30,-116,-21.27,-30.0,-8.73,0,1,0.176,14.596,47.1,688.0
11490,2,31,-116,-21.27,-30.0,-8.73,0,3,0.527,14.588,47.2,688.0
11608,2,31,-116,-21.27,-30.0,-8.73,0,3,0.527,14.584,49.8,728.0
11750,2,32,-117,-21.445,-30.0,-8.555,0,0,0.0,14.596,46.9,684.0
11889,2,32,-117,-21.445,-30.0,-8.555,0,1,0.176,14.588,48.1,702.0
12054,2,33,-117,-21.445,-30.0,-8.555,0,2,0.352,14.584,48.4,704.0
12176,2,33,-118,-21.621,-30.0,-8.379,0,1,0.176,14.588,49.3,718.0
12296,2,33,-119,-21.797,-30.0,-8.203,0,2,0.352,14.584,48.7,712.0
12427,2,33,-119,-21.797,-30.0,-8.203,0,2,0.352,14.576,52.3,764.0
12560,2,34,-119,-21.797,-30.0,-8.203,0,1,0.176,14.584,49.7,724.0
12695,2,34,-120,-21.973,-30.0,-8.027,0,1,0.176,14.576,50.7,740.0
12847,2,34,-121,-22.148,-30.0,-7.852,0,1,0.176,14.584,51.3,748.0
13006,2,34,-122,-22.324,-30.0,-7.676,0,1,0.176,14.596,49.5,720.0
13129,2,33,-123,-22.5,-30.0,-7.5,0,1,0.176,14.596,45.6,684.0
13249,2,33,-124,-22.676,-30.0,-7.324,0,1,0.176,14.52,58.3,848.0
13407,2,34,-124,-22.676,-30.0,-7.324,0,2,0.352,14.576,49.2,718.0
13527,2,34,-125,-22.852,-30.0,-7.148,0,1,0.176,14.58,50.9,738.0
13672,2,34,-126,-23.027,-30.0,-6.973,0,2,0.352,14.584,49.0,714.0
13795,2,34,-127,-23.203,-30.0,-6.797,0,1,0.176,14.58,50.8,740.0
13941,2,35,-127,-23.203,-30.0,-6.797,0,1,0.176,14.576,50.6,738.0
14065,2,-93,-115,-21.094,60.0,81.094,0,16,2.813,14.132,158.2,2234.0
14249,2,-71,131,22.148,60.0,37.852,0,201,35.332,14.296,113.0,1622.0
14386,2,-34,259,44.648,60.0,15.352,0,44,7.734,14.6,46.6,682.0
14511,2,-18,276,47.637,60.0,12.363,0,-261,-45.879,14.644,28.8,422.0
14637,2,20,384,66.621,60.0,-6.621,0,-57,-10.02,14.652,35.1,514.0
14793,2,-53,279,48.164,60.0,11.836,0,77,13.535,14.488,74.4,1078.0
14926,2,-74,182,31.113,60.0,28.887,0,92,16.172,14.336,114.6,1644.0
15080,2,-54,219,37.617,60.0,22.383,0,42,7.383,14.508,71.4,1036.0
15208,2,-21,262,45.176,60.0,14.824,0,-82,-14.414,14.62,40.3,590.0
15342,2,-4,320,55.371,60.0,4.629,0,-49,-8.613,14.672,26.9,394.0
15465,2,-21,297,51.328,60.0,8.672,0,-9,-1.582,14.636,37.3,548.0
15595,2,-45,239,41.133,60.0,18.867,0,21,3.691,14.532,65.5,950.0
15742,2,-47,235,40.43,60.0,19.57,0,48,8.438,14.52,63.7,924.0
15889,2,-43,243,41.836,60.0,18.164,0,-8,-1.406,14.564,54.9,800.0
16020,2,-25,273,47.109,60.0,12.891,0,-35,-6.152,14.628,42.7,626.0
16154,2,-29,277,47.812,60.0,12.188,0,-19,-3.34,14.616,42.5,620.0
16299,2,-36,259,44.648,60.0,15.352,0,8,1.406,14.568,53.4,776.0
16421,2,-43,245,42.187,60.0,17.812,0,23,4.043,14.528,62.7,862.0
16546,2,-42,246,42.363,60.0,17.637,0,7,1.23,14.56,55.9,812.0
16694,2,-36,259,44.648,60.0,15.352,0,-16,-2.813,14.592,49.5,720.0
16846,2,-34,267,46.055,60.0,13.945,0,-12,-2.109,14.596,48.4,708.0
16995,2,-36,265,45.703,60.0,14.297,0,4,0.703,14.584,52.1,760.0
17126,2,-40,259,44.648,60.0,15.352,0,8,1.406,14.572,52.7,766.0
17248,2,-41,259,44.648,60.0,15.352,0,0,0.0,14.56,56.4,822.0
17397,2,-37,263,45.352,60.0,14.648,0,-7,-1.23,14.568,54.3,790.0
17519,2,-39,265,45.703,60.0,14.297,0,-6,-1.055,14.572,54.0,786.0
17639,2,-39,265,45.703,60.0,14.297,0,2,0.352,14.512,62.4,908.0
17792,2,-40,265,45.703,60.0,14.297,0,3,0.527,14.568,54.2,790.0
17923,2,-41,265,45.703,60.0,14.297,0,-3,-0.527,14.56,54.2,790.0
18046,2,-42,266,45.879,60.0,14.121,0,-4,-0.703,14.568,56.4,822.0
18198,2,-42,267,46.055,60.0,13.945,0,-1,-0.176,14.56,56.7,826.0
18316,2,-42,267,46.055,60.0,13.945,0,1,0.176,14.556,56.8,806.0
18458,2,-41,268,46.23,60.0,13.77,0,-1,-0.176,14.42,49.4,712.0
18633,2,-43,269,46.406,60.0,13.594,0,-2,-0.352,14.552,56.3,820.0
18756,2,-43,271,46.758,60.0,13.242,0,-2,-0.352,14.524,61.1,888.0
18943,2,-43,271,46.758,60.0,13.242,0,-1,-0.176,14.556,57.1,832.0
19063,2,-44,271,46.758,60.0,13.242,0,-1,-0.176,14.544,57.6,838.0
19186,2,-44,272,46.934,60.0,13.066,0,0,0.0,14.552,58.7,856.0
19325,2,-44,273,47.109,60.0,12.891,0,-2,-0.352,14.544,59.7,868.0
19465,2,-44,275,47.461,60.0,12.539,0,-2,-0.352,14.544,58.8,856.0
19608,2,-44,277,47.812,60.0,12.188,0,-1,-0.176,14.544,59.0,858.0
19759,2,-44,277,47.812,60.0,12.188,0,-1,-0.176,14.552,57.7,838.0
19889,2,-45,277,47.812,60.0,12.188,0,-1,-0.176,14.544,60.6,882.0
20018,2,76,253,43.594,0.0,-43.594,0,-27,-4.746,14.24,127.8,1822.0
20187,2,30,111,18.633,0.0,-18.633,0,-120,-21.094,14.588,47.9,698.0
20305,2,30,76,12.48,0.0,-12.48,0,83,14.59,14.596,48.9,714.0
20456,2,0,-3,-1.406,0.0,1.406,0,100,17.578,14.676,29.6,436.0
20580,2,-34,-72,-13.535,0.0,13.535,0,-20,-3.516,14.584,49.9,728.0
20768,2,33,48,7.559,0.0,-7.559,0,33,5.801,14.588,48.2,704.0
20915,2,36,68,11.074,0.0,-11.074,0,-60,-10.547,14.58,50.2,730.0
21109,2,35,78,12.832,0.0,-12.832,0,-3,-0.527,14.58,52.2,760.0
21244,2,12,46,7.207,0.0,-7.207,0,19,3.34,14.676,29.7,436.0
21375,2,5,17,2.109,0.0,-2.109,0,15,2.637,14.68,27.9,410.0
21506,2,8,21,2.813,0.0,-2.813,0,10,1.758,14.684,26.4,386.0
21652,2,17,35,5.273,0.0,-5.273,0,-4,-0.703,14.636,37.0,540.0
21772,2,23,49,7.734,0.0,-7.734,0,-12,-2.109,14.616,42.0,586.0
21907,2,24,52,8.262,0.0,-8.262,0,-8,-1.406,14.62,40.7,596.0
22039,2,23,49,7.734,0.0,-7.734,0,5,0.879,14.636,39.7,580.0
22191,2,21,43,6.68,0.0,-6.68,0,4,0.703,14.636,38.1,558.0
22336,2,21,43,6.68,0.0,-6.68,0,0,0.0,14.632,37.1,544.0
22460,2,22,43,6.68,0.0,-6.68,0,-4,-0.703,14.636,38.2,560.0
22591,2,22,43,6.68,0.0,-6.68,0,-2,-0.352,14.62,39.8,554.0
22734,2,23,43,6.68,0.0,-6.68,0,4,0.703,14.62,41.5,606.0
22903,2,23,43,6.68,0.0,-6.68,0,-1,-0.176,14.62,40.1,586.0
23070,2,24,43,6.68,0.0,-6.68,0,-4,-0.703,14.632,40.2,586.0
23192,2,24,43,6.68,0.0,-6.68,0,-1,-0.176,14.62,41.1,600.0
23320,2,24,43,6.68,0.0,-6.68,0,3,0.527,14.616,42.3,620.0
23440,2,24,42,6.504,0.0,-6.504,0,1,0.176,14.62,41.8,612.0
23578,2,25,42,6.504,0.0,-6.504,0,-3,-0.527,14.624,43.1,630.0
23728,2,25,42,6.504,0.0,-6.504,0,-1,-0.176,14.608,44.1,610.0
23875,2,26,42,6.504,0.0,-6.504,0,1,0.176,14.596,45.5,666.0
24029,2,99,15,1.758,-60.0,-61.758,0,-27,-4.746,14.028,186.7,2614.0
24217,2,27,-227,-40.781,-60.0,-19.219,0,-155,-27.246,14.612,43.9,642.0
24362,2,41,-240,-43.066,-60.0,-16.934,0,142,24.961,14.548,57.7,838.0
24484,2,-9,-325,-58.008,-60.0,-1.992,0,165,29.004,14.676,28.8,422.0
24612,2,-29,-443,-78.75,-60.0,18.75,0,-72,-12.656,14.596,47.7,698.0
24742,2,23,-298,-53.262,-60.0,-6.738,0,46,8.086,14.624,39.3,574.0
24884,2,42,-227,-40.781,-60.0,-19.219,0,57,10.02,14.536,61.3,892.0
25042,2,50,-229,-41.133,-60.0,-18.867,0,-81,-14.238,14.484,73.9,1072.0
25183,2,50,-208,-37.441,-60.0,-22.559,0,-5,-0.879,14.472,76.3,1104.0
25302,2,26,-254,-45.527,-60.0,-14.473,0,23,4.043,14.624,41.7,610.0
25422,2,16,-284,-50.801,-60.0,-9.199,0,37,6.504,14.66,29.7,436.0
25544,2,21,-285,-50.977,-60.0,-9.023,0,24,4.219,14.636,39.1,574.0
25673,2,30,-264,-47.285,-60.0,-12.715,0,-3,-0.527,14.6,45.7,668.0
25802,2,42,-238,-42.715,-60.0,-17.285,0,-15,-2.637,14.532,62.4,908.0
25921,2,39,-236,-42.363,-60.0,-17.637,0,-19,-3.34,14.536,60.5,878.0
26070,2,35,-248,-44.473,-60.0,-15.527,0,14,2.461,14.568,53.2,776.0
26236,2,31,-261,-46.758,-60.0,-13.242,0,16,2.813,14.6,47.4,668.0
26353,2,34,-262,-46.934,-60.0,-13.066,0,9,1.582,14.584,50.3,734.0
26483,2,34,-259,-46.406,-60.0,-13.594,0,-2,-0.352,14.576,51.3,748.0
26622,2,37,-254,-45.527,-60.0,-14.473,0,-3,-0.527,14.58,52.1,760.0
26806,2,37,-256,-45.879,-60.0,-14.121,0,7,1.23,14.58,52.1,760.0
26950,2,36,-259,-46.406,-60.0,-13.594,0,6,1.055,14.564,52.9,770.0
27098,2,37,-259,-46.406,-60.0,-13.594,0,3,0.527,14.568,53.1,774.0
27223,2,38,-259,-46.406,-60.0,-13.594,0,1,0.176,14.56,56.1,816.0
27405,2,38,-260,-46.582,-60.0,-13.418,0,4,0.703,14.564,54.5,792.0
27548,2,37,-262,-46.934,-60.0,-13.066,0,4,0.703,14.576,53.7,784.0
27666,2,38,-262,-46.934,-60.0,-13.066,0,4,0.703,14.572,55.6,810.0
27799,2,39,-263,-47.109,-60.0,-12.891,0,3,0.527,14.552,55.9,812.0
27943,2,39,-264,-47.285,-60.0,-12.715,0,3,0.527,14.54,56.3,820.0
28087,2,-75,-252,-45.176,0.0,45.176,0,19,3.34,14.324,113.1,1618.0
28260,2,-26,-83,-15.469,0.0,15.469,0,115,20.215,14.592,43.0,626.0
28410,2,-11,-39,-7.734,0.0,7.734,0,-100,-17.578,14.672,26.4,386.0
28552,2,54,62,10.02,0.0,-10.02,0,-87,-15.293,14.464,81.8,1182.0
28677,2,34,90,14.941,0.0,-14.941,0,-8,-1.406,14.576,50.8,740.0
28802,2,-4,17,2.109,0.0,-2.109,0,0,0.0,14.68,18.8,276.0
28933,2,-26,-35,-7.031,0.0,7.031,0,25,4.395,14.624,41.3,602.0
29071,2,-29,-52,-10.02,0.0,10.02,0,34,5.977,14.604,44.3,646.0
29197,2,-25,-47,-9.141,0.0,9.141,0,9,1.582,14.624,37.3,544.0
29322,2,-8,-20,-4.395,0.0,4.395,0,-12,-2.109,14.672,28.3,416.0
29454,2,11,15,1.758,0.0,-1.758,0,-5,-0.879,14.68,28.5,420.0
29578,2,10,27,3.867,0.0,-3.867,0,-10,-1.758,14.672,26.3,386.0
29705,2,10,26,3.691,0.0,-3.691,0,-10,-1.758,14.664,30.7,448.0
29835,2,9,24,3.34,0.0,-3.34,0,5,0.879,14.672,29.1,400.0
29968,2,0,14,1.582,0.0,-1.582,0,4,0.703,14.648,23.5,344.0
30096,2,2,10,0.879,0.0,-0.879,0,1,0.176,14.68,28.8,422.0
30234,2,2,10,0.879,0.0,-0.879,0,0,0.0,14.684,26.5,390.0
30358,2,2,10,0.879,0.0,-0.879,0,-1,-0.176,14.688,27.6,406.0
30478,2,2,10,0.879,0.0,-0.879,0,0,0.0,14.676,26.8,394.0
30608,2,2,10,0.879,0.0,-0.879,0,1,0.176,14.676,27.1,396.0
30729,2,2,10,0.879,0.0,-0.879,0,1,0.176,14.688,27.8,410.0
30859,2,2,10,0.879,0.0,-0.879,0,-1,-0.176,14.612,36.1,528.0
30990,2,2,10,0.879,0.0,-0.879,0,-1,-0.176,14.684,28.1,412.0
31114,2,2,10,0.879,0.0,-0.879,0,0,0.0,14.684,25.9,380.0
31233,2,3,10,0.879,0.0,-0.879,0,1,0.176,14.684,28.2,412.0
31355,2,3,10,0.879,0.0,-0.879,0,0,0.0,14.684,27.5,404.0
31473,2,3,10,0.879,0.0,-0.879,0,0,0.0,14.66,29.6,436.0
31613,2,3,10,0.879,0.0,-0.879,0,0,0.0,14.684,26.1,384.0
31732,2,3,10,0.879,0.0,-0.879,0,0,0.0,14.688,27.5,404.0
31878,2,3,10,0.879,0.0,-0.879,0,0,0.0,14.58,42.5,622.0
