t_ms,mode,pwm,servo_count,servo_deg,setpoint_deg,error_deg,gain_mode,pend_count,pend_deg,v_bus,i_ma,p_mw
18007,2,-61,198,62.754,90.0,27.246,0,-14,-2.461,14.408,90.5,1304.0
18193,2,-62,194,62.051,90.0,27.949,0,14,2.461,14.424,88.4,1274.0
18363,2,-62,192,61.699,90.0,28.301,0,12,2.109,14.432,87.8,1268.0
18510,2,-62,197,62.578,90.0,27.422,0,-15,-2.637,14.36,94.4,1360.0
18672,2,-62,197,62.578,90.0,27.422,0,-10,-1.758,14.424,88.7,1282.0
18807,2,-62,195,62.227,90.0,27.773,0,12,2.109,14.424,89.0,1284.0
18966,2,-62,194,62.051,90.0,27.949,0,9,1.582,14.424,89.7,1294.0
19102,2,-62,196,62.402,90.0,27.598,0,-7,-1.23,14.432,89.1,1284.0
19232,2,-62,197,62.578,90.0,27.422,0,-10,-1.758,14.428,89.7,1294.0
19361,2,-62,197,62.578,90.0,27.422,0,2,0.352,14.432,89.9,1298.0
19496,2,-62,196,62.402,90.0,27.598,0,8,1.406,14.428,88.5,1278.0
19629,2,-62,196,62.402,90.0,27.598,0,0,0.0,14.436,90.0,1298.0
19766,2,-62,197,62.578,90.0,27.422,0,-7,-1.23,14.432,89.0,1284.0
19909,2,-62,197,62.578,90.0,27.422,0,1,0.176,14.432,88.1,1272.0
20109,2,64,176,58.887,0.0,-58.887,0,-19,-3.34,14.336,101.5,1458.0
20277,2,34,-7,26.719,0.0,-26.719,0,-140,-24.609,14.568,52.1,760.0
20416,2,40,-64,16.699,0.0,-16.699,0,50,8.789,14.544,59.2,862.0
20546,2,-17,-153,1.055,0.0,-1.055,0,138,24.258,14.668,27.5,404.0
20695,2,-30,-232,-12.832,0.0,12.832,0,4,0.703,14.6,45.9,672.0
20830,2,30,-151,1.406,0.0,-1.406,0,9,1.582,14.672,28.0,410.0
20965,2,36,-95,11.25,0.0,-11.25,0,-51,-8.965,14.564,52.0,756.0
21128,2,39,-87,12.656,0.0,-12.656,0,-24,-4.219,14.548,56.5,822.0
21293,2,14,-111,8.438,0.0,-8.438,0,24,4.219,14.656,29.6,432.0
21419,2,-1,-147,2.109,0.0,-2.109,0,24,4.219,14.676,25.8,376.0
21540,2,0,-156,0.527,0.0,-0.527,0,9,1.582,14.68,26.3,386.0
21671,2,20,-133,4.57,0.0,-4.57,0,5,0.879,14.648,34.2,502.0
21808,2,24,-119,7.031,0.0,-7.031,0,-14,-2.461,14.616,41.1,600.0
21942,2,27,-113,8.086,0.0,-8.086,0,-15,-2.637,14.52,39.9,580.0
22088,2,27,-116,7.559,0.0,-7.559,0,5,0.879,14.608,44.0,642.0
22222,2,19,-131,4.922,0.0,-4.922,0,6,1.055,14.644,34.0,498.0
22378,2,20,-133,4.57,0.0,-4.57,0,3,0.527,14.604,40.3,590.0
22506,2,21,-133,4.57,0.0,-4.57,0,-3,-0.527,14.632,38.1,558.0
22651,2,22,-133,4.57,0.0,-4.57,0,-3,-0.527,14.624,38.7,566.0
22776,2,23,-133,4.57,0.0,-4.57,0,2,0.352,14.536,52.1,760.0
22975,2,24,-133,4.57,0.0,-4.57,0,2,0.352,14.612,42.1,616.0
23104,2,25,-133,4.57,0.0,-4.57,0,-3,-0.527,14.608,42.0,612.0
23247,2,26,-133,4.57,0.0,-4.57,0,-2,-0.352,14.604,44.3,636.0
23394,2,25,-135,4.219,0.0,-4.219,0,1,0.176,14.62,43.0,630.0
23563,2,27,-136,4.043,0.0,-4.043,0,1,0.176,14.624,43.9,642.0
23692,2,27,-136,4.043,0.0,-4.043,0,0,0.0,14.604,44.0,642.0
23818,2,28,-136,4.043,0.0,-4.043,0,-1,-0.176,14.6,44.9,656.0
23964,2,28,-137,3.867,0.0,-3.867,0,0,0.0,14.596,45.3,662.0
24085,2,-56,-124,6.152,30.0,23.848,0,14,2.461,14.432,82.6,1192.0
24244,2,-32,-58,17.754,30.0,12.246,0,31,5.449,14.592,45.5,666.0
24392,2,-22,-44,20.215,30.0,9.785,0,-54,-9.492,14.636,36.3,530.0
24529,2,6,4,28.652,30.0,1.348,0,-13,-2.285,14.672,26.7,394.0
24660,2,-14,-4,27.246,30.0,2.754,0,2,0.352,14.672,27.4,404.0
24782,2,-28,-38,21.27,30.0,8.73,0,-4,-0.703,14.6,43.2,630.0
24925,2,-27,-39,21.094,30.0,8.906,0,23,4.043,14.608,22.3,324.0
25058,2,-30,-42,20.566,30.0,9.434,0,8,1.406,14.592,46.1,672.0
25191,2,-25,-33,22.148,30.0,7.852,0,-11,-1.934,14.62,38.9,570.0
25313,2,-19,-20,24.434,30.0,5.566,0,-8,-1.406,14.64,30.8,452.0
25450,2,-21,-20,24.434,30.0,5.566,0,-3,-0.527,14.624,38.2,508.0
25574,2,-25,-22,24.082,30.0,5.918,0,5,0.879,14.62,40.4,590.0
25697,2,-26,-24,23.73,30.0,6.27,0,3,0.527,14.608,38.2,558.0
25852,2,-26,-23,23.906,30.0,6.094,0,-2,-0.352,14.604,41.4,606.0
25996,2,-26,-21,24.258,30.0,5.742,0,-3,-0.527,14.608,41.5,606.0
26133,2,-28,-20,24.434,30.0,5.566,0,0,0.0,14.612,42.3,620.0
26261,2,-29,-20,24.434,30.0,5.566,0,2,0.352,14.528,53.9,786.0
26389,2,-30,-20,24.434,30.0,5.566,0,0,0.0,14.596,45.7,668.0
26523,2,-30,-19,24.609,30.0,5.391,0,-2,-0.352,14.588,47.5,694.0
26681,2,-31,-18,24.785,30.0,5.215,0,0,0.0,14.584,47.3,692.0
26808,2,-31,-18,24.785,30.0,5.215,0,1,0.176,14.592,45.7,666.0
26947,2,-32,-17,24.961,30.0,5.039,0,0,0.0,14.588,47.1,688.0
27097,2,-31,-16,25.137,30.0,4.863,0,0,0.0,14.596,46.3,676.0
27232,2,-31,-16,25.137,30.0,4.863,0,-1,-0.176,14.6,45.1,658.0
27356,2,-31,-16,25.137,30.0,4.863,0,0,0.0,14.592,45.9,668.0
27508,2,-31,-16,25.137,30.0,4.863,0,0,0.0,14.588,44.3,646.0
27658,2,-31,-16,25.137,30.0,4.863,0,0,0.0,14.596,45.0,656.0
27792,2,-31,-16,25.137,30.0,4.863,0,0,0.0,14.584,45.1,658.0
27924,2,-31,-16,25.137,30.0,4.863,0,0,0.0,14.592,45.9,668.0
28080,2,47,-33,22.148,0.0,-22.148,0,-18,-3.164,14.508,65.3,948.0
28255,2,34,-94,11.426,0.0,-11.426,0,9,1.582,14.56,51.2,748.0
28450,2,5,-126,5.801,0.0,-5.801,0,46,8.086,14.668,27.3,400.0
28582,2,0,-161,-0.352,0.0,0.352,0,-2,-0.352,14.66,28.9,422.0
28711,2,22,-133,4.57,0.0,-4.57,0,8,1.406,14.616,38.7,566.0
28842,2,23,-116,7.559,0.0,-7.559,0,-7,-1.23,14.624,40.0,586.0
28991,2,29,-111,8.438,0.0,-8.438,0,-19,-3.34,14.6,42.4,620.0
29140,2,21,-120,6.855,0.0,-6.855,0,10,1.758,14.548,47.5,694.0
29382,2,20,-131,4.922,0.0,-4.922,0,6,1.055,14.632,34.7,508.0
29513,2,21,-131,4.922,0.0,-4.922,0,0,0.0,14.62,38.1,550.0
29640,2,23,-130,5.098,0.0,-5.098,0,-4,-0.703,14.612,41.9,612.0
29813,2,25,-129,5.273,0.0,-5.273,0,0,0.0,14.608,41.4,602.0
29936,2,26,-129,5.273,0.0,-5.273,0,4,0.703,14.56,47.9,698.0
30087,2,27,-130,5.098,0.0,-5.098,0,-2,-0.352,14.596,43.0,626.0
30278,2,28,-130,5.098,0.0,-5.098,0,-3,-0.527,14.596,45.2,658.0
30406,2,27,-131,4.922,0.0,-4.922,0,0,0.0,14.6,43.6,636.0
30532,2,26,-133,4.57,0.0,-4.57,0,1,0.176,14.604,45.3,662.0
30664,2,28,-134,4.395,0.0,-4.395,0,1,0.176,14.592,44.9,656.0
30790,2,29,-134,4.395,0.0,-4.395,0,1,0.176,14.588,47.8,698.0
30959,2,30,-135,4.219,0.0,-4.219,0,0,0.0,14.584,46.7,682.0
31095,2,30,-136,4.043,0.0,-4.043,0,0,0.0,14.588,46.9,684.0
31239,2,30,-137,3.867,0.0,-3.867,0,0,0.0,14.584,48.2,704.0
31361,2,29,-139,3.516,0.0,-3.516,0,0,0.0,14.596,44.3,646.0
31483,2,31,-139,3.516,0.0,-3.516,0,0,0.0,14.58,48.5,708.0
31610,2,31,-140,3.34,0.0,-3.34,0,1,0.176,14.592,48.6,708.0
31741,2,31,-140,3.34,0.0,-3.34,0,0,0.0,14.584,47.0,684.0
31869,2,31,-141,3.164,0.0,-3.164,0,0,0.0,14.58,46.9,684.0
31995,2,32,-141,3.164,0.0,-3.164,0,0,0.0,14.58,48.8,712.0
