source,episode,theta,alpha,theta_dot,alpha_dot,action,reward,dist_upright
sim,0,-0.05506734922528267,0.033346593379974365,-2.7533674240112305,1.6673296689987183,-0.25989413261413574,-0.05717618856579065,3.1082460602098188
sim,0,-0.20915882289409637,0.1438007652759552,-8.717480659484863,6.13608455657959,-0.411101758480072,0.019363414496183395,2.997791888313838
sim,0,-0.4422837793827057,0.30879077315330505,-14.863229751586914,10.506839752197266,-0.377658486366272,0.08131672337185591,2.832801880436488
sim,0,-0.7166774272918701,0.5024405717849731,-19.187557220458984,13.54773998260498,-0.5638453960418701,0.08363327756524086,2.63915208180482
sim,0,-0.9414694905281067,0.6648483872413635,-18.29831314086914,13.104328155517578,0.15215539932250977,-0.3728753924369812,2.4767442663484296
sim,0,-1.0844346284866333,0.7641440629959106,-13.879833221435547,9.785594940185547,0.182722806930542,0.14697742060525343,2.3774485905938825
sim,0,-1.1663943529129028,0.8042690753936768,-9.204090118408203,5.606170654296875,0.23355281352996826,0.14314708905294538,2.3373235781961164
sim,0,-1.1897485256195068,0.7827506065368652,-4.553703308105469,0.9864692687988281,0.4183218479156494,0.10028142482042313,2.358842047052928
sim,0,-1.1403653621673584,0.6912466883659363,0.7939453125,-4.212291717529297,0.6107581853866577,0.07758978381752968,2.450345965223857
sim,0,-0.9823684096336365,0.512744128704071,8.191925048828125,-10.474742889404297,0.7959794998168945,0.05068078637123108,2.628848524885722
sim,0,-0.6365717649459839,0.20882193744182587,20.3034725189209,-19.04955291748047,0.9296045303344727,0.015768274664878845,2.9327707161479672
sim,0,-0.048433564603328705,-0.25377851724624634,36.87614059448242,-30.137962341308594,0.9597864151000977,0.07967910077422857,2.887814136343547
sim,0,0.4948035180568695,-0.7363455891609192,40.72782897949219,-35.215492248535156,0.9448044300079346,0.21431637932255398,2.405247064428874
sim,0,0.8703427314758301,-1.1723824739456177,33.759891510009766,-34.756900787353516,0.6406593322753906,0.2192763313651085,1.9692101796441754
sim,0,1.1120860576629639,-1.556522011756897,24.506736755371094,-31.993328094482422,-0.568007230758667,-1.0656645596027374,1.5850706418328961
sim,0,1.2538703680038452,-1.8932976722717285,16.10474395751953,-28.608474731445312,-0.6780399680137634,0.4631111519411206,1.2482949813180646
sim,0,1.321765661239624,-2.2001287937164307,9.319366455078125,-25.86602020263672,-0.6767316460609436,0.5587093402346,0.9414638598733625
sim,0,1.3185862302780151,-2.4989025592803955,3.2694358825683594,-24.454269409179688,-0.4404221773147583,0.5986519418656826,0.6426900943093976
sim,0,1.2056831121444702,-2.8336663246154785,-4.4423980712890625,-25.734413146972656,-0.6391745209693909,0.7446513250470161,0.3079263289743146
sim,0,0.9103788733482361,-3.274540901184082,-16.399478912353516,-31.510894775390625,-0.6040058732032776,0.8892652614740655,0.13294824759428892
sim,0,0.5749477744102478,-3.764059066772461,-22.80458641052246,-36.068115234375,-0.7005446553230286,0.7657483676448464,0.6224664131826678
sim,0,0.3491203486919403,-4.242812156677246,-19.680709838867188,-37.20637512207031,-0.6996117234230042,0.6395904062837303,1.101219503087453
sim,0,0.21797257661819458,-4.741133689880371,-13.797514915466309,-38.60353088378906,-0.47571468353271484,0.43686918169260025,1.599541036290578
sim,0,0.17459608614444733,-5.287702560424805,-7.244647026062012,-41.52989196777344,-0.5212342143058777,0.3123290326911956,2.1461099068350116
sim,0,0.26555928587913513,-5.92782735824585,1.8830041885375977,-47.28422546386719,-0.6250341534614563,0.09662329312413931,2.7862347046560565
sim,0,0.47727474570274353,-6.652552127838135,11.278491020202637,-50.0,-0.3821483254432678,0.040115468204021454,2.7722258329312446
sim,0,0.4905562400817871,-7.229888916015625,4.813201904296875,-48.596649169921875,0.4098656177520752,-0.3454470634460449,2.1948890447537543
sim,0,0.3946760594844818,-7.722237586975098,-3.0233325958251953,-42.495147705078125,0.1045757532119751,0.3522363677620888,1.7025403737942817
sim,0,0.22296886146068573,-8.161614418029785,-9.697582244873047,-37.6019287109375,0.024094343185424805,0.5874153766781092,1.2631635427395942
sim,0,-0.007165508344769478,-8.558757781982422,-15.074259757995605,-33.690155029296875,0.8202041387557983,0.09054207801818848,0.8660201787869575
sim,0,-0.2672860324382782,-8.91139030456543,-18.551536560058594,-30.025543212890625,0.9640276432037354,0.8101074658334255,0.5133876562039497
sim,0,-0.4908038377761841,-9.19582462310791,-18.00061798095703,-25.267486572265625,0.9640276432037354,0.9075961112976074,0.2289533376614692
sim,0,-0.5654250979423523,-9.357321739196777,-10.353120803833008,-17.3702392578125,0.9515610933303833,0.952458058076445,0.067456221572602
sim,0,-0.4572882652282715,-9.382403373718262,1.5981407165527344,-7.644256591796875,0.712104320526123,0.9122220315039158,0.04237458705111763
sim,0,-0.21706275641918182,-9.307889938354492,12.599199295043945,0.91351318359375,0.31957101821899414,0.8048917353153229,0.11688802241488716
sim,0,0.028246451169252396,-9.218286514282227,16.900447845458984,4.81622314453125,-0.1374531388282776,0.7253358215093613,0.20649144648715279
sim,0,0.19118157029151917,-9.171566009521484,14.364083290100098,4.107818603515625,-0.4031568765640259,0.8458388522267342,0.253211951247895
sim,0,0.27176356315612793,-9.168450355529785,9.31335163116455,1.666961669921875,-0.3531153202056885,0.9099175459705293,0.2563276052395942
sim,0,0.28608229756355286,-9.19967269897461,4.14212703704834,-0.9478759765625,-0.20989012718200684,0.9011992402374744,0.22510526179476997
sim,0,0.25064408779144287,-9.255719184875488,-0.2481069564819336,-3.1510009765625,-0.04523289203643799,0.9139825720340014,0.16905877589389107
sim,0,0.2342553585767746,-9.289825439453125,-0.910710334777832,-2.864501953125,0.03958237171173096,0.9454014259390533,0.13495252131625435
sim,0,0.22027525305747986,-9.31591510772705,-1.034036636352539,-2.3582763671875,-0.06452369689941406,0.9505766807124019,0.10886285304232857
sim,0,0.15454766154289246,-9.374290466308594,-3.6667799949645996,-3.786346435546875,-0.022763848304748535,0.9802492538001388,0.0504874944607856
sim,0,0.10702410340309143,-9.416723251342773,-3.7251105308532715,-3.5145263671875,0.0891580581665039,0.9839809527620673,0.00805470942660591
sim,0,0.09311839938163757,-9.434224128723145,-2.065676689147949,-2.16796875,0.009962320327758789,0.9900185400620103,0.009446167953765183
sim,0,0.11328254640102386,-9.427295684814453,0.24828720092773438,-0.45111083984375,0.03776085376739502,0.9973857560544275,0.002517724045073777
sim,0,0.12633980810642242,-9.425703048706055,0.7442026138305664,-0.086334228515625,-0.03218430280685425,0.9935195092111826,0.0009250879366753395
sim,0,0.14667126536369324,-9.418825149536133,1.2903499603271484,0.3121337890625,0.04727625846862793,0.9900472746230662,0.0059528112332465355
sim,0,0.1610776036977768,-9.41601848602295,1.195009708404541,0.255157470703125,-0.034465670585632324,0.9884268017485738,0.00875947474643013
sim,0,0.18481139838695526,-9.405976295471191,1.626309871673584,0.595977783203125,0.06413912773132324,0.9815236749127507,0.018801665298187942
sim,0,0.20616087317466736,-9.396807670593262,1.6657590866088867,0.67767333984375,-0.018066108226776123,0.9808938261121511,0.02797029017611763
sim,0,0.236668661236763,-9.379633903503418,2.138188362121582,1.108001708984375,0.033599853515625,0.9784205183386803,0.04514405726596138
